-1,1,0,0,0,0,   //城番号
6200,2500000,1,1,102,17,0,0,0,0,   //幅,    城体力,    生産最低F,生産最高F,    背景種類,    出現最大数,以後未使用
390,1,1,1,1,100,7,8,0,1440
471,0,50,140,150,100,1,2,0,240
116,3,120,200,200,100,1,3,0,600
746,1,150,1,1,100,8,9,0,180
390,1,600,1,1,100,7,8,0,1440
529,2,700,350,400,100,3,4,0,180
362,2,800,400,450,100,1,1,0,3000
390,1,1230,1,1,100,7,8,0,1440
725,1,1400,1,1,100,9,9,0,200
430,1,1630,1,1,100,9,9,0,300
362,0,2000,300,350,100,1,2,0,3000
529,1,2130,1,1,100,3,4,0,180
390,1,2150,1,1,100,7,8,0,1440
295,1,2150,1,1,100,9,9,0,360
390,2,0,60,60,85,7,8,0,1440
529,3,0,60,90,85,3,4,0,180
449,1,30,1,1,100,0,0,2,200

//敵は１ステージ最大１０種類
