-1,0,0,0,0,0,   //城番号
5400,630000,1,1,1007,9,0,0,0,0,
362,4,150,150,250,100,7,9,0,2500
363,1,300,1,1,100,1,2,0,2500
616,1,450,400,500,100,5,6,0,200
363,1,750,1,1,100,1,2,0,2500
362,0,1500,400,600,100,7,9,0,2500
445,2,50,700,750,99,3,3,0,1200
447,1,80,200,200,99,9,9,0,1000
642,1,80,200,200,99,3,3,1,100
616,3,30,400,500,99,5,6,0,200,0,0,1
602,1,400,600,600,99,4,4,0,150,0,0,1
363,2,500,600,700,99,1,2,0,2500,0,0,1
23,0,13500,13500,13500,100,9,9,0,100
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
