800	Reçois un ticket rare.
900	Les unités rares peuvent être améliorées<br>jusqu’au niveau 25.<br><span class="fs76">* Améliore-les avec de l’XP.</span>
1000	Les unités super rares peuvent être améliorées<br>jusqu’au niveau 25.<br><span class="fs76">* Améliore-les avec de l’XP.</span>
1100	Les unités ultra rares peuvent être améliorées<br>jusqu’au niveau 25.<br><span class="fs76">* Améliore-les avec de l’XP.</span>
1200	Les unités rares peuvent être améliorées<br>jusqu’au niveau 30.<br><span class="fs76">* Améliore-les avec de l’XP.</span>
1300	Les unités super rares peuvent être améliorées<br>jusqu’au niveau 30.<br><span class="fs76">* Améliore-les avec de l’XP.</span>
1400	Les unités ultra rares peuvent être améliorées<br>jusqu’au niveau 30.<br><span class="fs76">* Améliore-les avec de l’XP.</span>
1500	Les unités normales peuvent être améliorées<br>jusqu’au niveau max. +25.
1600	Les unités spéciales peuvent être améliorées<br>jusqu’au niveau 30.<br><span class="fs76">* Améliore-les avec de l’XP.</span>
1700	Les unités normales peuvent être améliorées<br>jusqu’au niveau max. +30.<br><span class="fs76">* Utilise des Chapsules pour les améliorer.</span>
1800	Les unités rares peuvent être améliorées<br>jusqu’au niveau max. +20.<br><span class="fs76">* Utilise des Chapsules rares pour les améliorer.</span>
1900	Les unités rares peuvent être améliorées<br>jusqu’au niveau max. +30.<br><span class="fs76">* Utilise des Chapsules rares pour les améliorer.</span>
2000	Les unités super rares peuvent être améliorées<br>jusqu’au niveau max. +20.<br><span class="fs76">* Utilise des Chapsules rares pour les améliorer.</span>
2100	Les unités ultra rares peuvent être améliorées<br>jusqu’au niveau max. +20.<br><span class="fs76">* Utilise des Chapsules rares pour les améliorer.</span>
2200	Reçois un ticket rare.
2300	Les unités rares peuvent être améliorées<br>jusqu’au niveau max. +40.<br><span class="fs76">* Utilise des Chapsules rares pour les améliorer.</span>
2400	Les unités super rares peuvent être améliorées<br>jusqu’au niveau max. +30.<br><span class="fs76">* Utilise des Chapsules rares pour les améliorer.</span>
2500	Les unités ultra rares peuvent être améliorées<br>jusqu’au niveau max. +30.<br><span class="fs76">* Utilise des Chapsules rares pour les améliorer.</span>
2600	Reçois un ticket rare.
2700	Débloque 3 nouveaux<br>combos félins.
2800	Reçois un ticket rare.
2900	Les unités normales peuvent être améliorées<br>jusqu’au niveau max. +30.<br><span class="fs76">* Utilise des Chapsules pour les améliorer.</span>
3000	Les unités normales peuvent être améliorées<br>jusqu’au niveau max. +40.<br><span class="fs76">* Utilise des Chapsules pour les améliorer.</span>
3100	Les unités rares peuvent être améliorées<br>jusqu’au niveau max. +50.<br><span class="fs76">* Utilise des Chapsules rares pour les améliorer.</span>
3200	Les unités super rares peuvent être améliorées<br>jusqu’au niveau max. +40.<br><span class="fs76">* Utilise des Chapsules rares pour les améliorer.</span>
3300	Les unités ultra rares peuvent être améliorées<br>jusqu’au niveau max. +40.<br><span class="fs76">* Utilise des Chapsules rares pour les améliorer.</span>
3400	Reçois un ticket rare.
1450	Débloque 3 nouveaux<br>combos félins.
2150	Débloque 3 nouveaux<br>combos félins.
1550	Reçois un Chagrume épique.
1650	Reçois 3 œils-de-chat<br>spéciaux.
1750	Reçois 3 œils-de-chat<br>rares.
1850	Reçois 3 œils-de-chat<br>super rares.
1950	Reçois 3 œils-de-chat<br>ultra rares.
3500	Les unités normales peuvent être améliorées<br>jusqu’au niveau max. +45.<br><span class="fs76">* Utilise des Chapsules pour les améliorer.</span>
3550	Les unités normales peuvent être améliorées<br>jusqu’au niveau max. +50.<br><span class="fs76">* Utilise des Chapsules pour les améliorer.</span>
3600	Les unités super rares maboules peuvent être améliorées<br>jusqu’au niveau 25.<br><span class="fs76">* Utilise de l’XP pour les améliorer.</span>
3650	Les unités super rares maboules peuvent être améliorées<br>jusqu’au niveau 30.<br><span class="fs76">* Utilise de l’XP pour les améliorer.</span>
4000	Reçois un ticket rare.
4050	Les unités rares peuvent être améliorées<br>jusqu’au niveau max. +60.<br><span class="fs76">* Utilise des Chapsules rares pour les améliorer.</span>
4100	Les unités super rares peuvent être améliorées<br>jusqu’au niveau max. +50.<br><span class="fs76">* Utilise des Chapsules rares pour les améliorer.</span>
4150	Les unités ultra rares peuvent être améliorées<br>jusqu’au niveau max. +50.<br><span class="fs76">* Utilise des Chapsules rares pour les améliorer.</span>
2250	Reçois un Chagrume épique.
2350	Reçois 3 œils-de-chat<br>spéciaux.
2450	Reçois 3 œils-de-chat<br>rares.
2550	Reçois 3 œils-de-chat<br>super rares.
2650	Reçois 3 œils-de-chat<br>ultra rares.
3050	Reçois un Chagrume épique.
3150	Reçois 3 œils-de-chat<br>spéciaux.
3250	Reçois 3 œils-de-chat<br>rares.
3350	Reçois 3 œils-de-chat<br>super rares.
3450	Reçois 3 œils-de-chat<br>ultra rares.
100	Reçois un ticket rare.
200	Reçois 5 accélérations.
300	Reçois 50 000 XP.
400	Reçois un détecteur de trésor.
500	Reçois 2 tickets Chapsules.
600	Reçois 2 Chats diplômés.
700	Reçois 100 000 XP.
3700	Reçois 3 détecteurs<br>de trésor.
3750	Reçois 3 Chagrumes<br>épiques.
3800	Reçois 3 œils-de-chat<br>spéciaux.
3850	Reçois 3 œils-de-chat<br>rares.
3900	Reçois 3 œils-de-chat<br>super rares.
3950	Reçois 3 œils-de-chat<br>ultra rares.
4200	Les unités normales peuvent être améliorées<br>jusqu’au niveau max. +55.<br><span class="fs76">* Utilise des Chapsules pour les améliorer.</span>
4250	Les unités normales peuvent être améliorées<br>jusqu’au niveau max. +60.<br><span class="fs76">* Utilise des Chapsules pour les améliorer.</span>
4300	Reçois 3 Chagrumes<br>épiques.
4350	Reçois 3 œils-de-chat<br>spéciaux.
4400	Reçois 3 œils-de-chat<br>rares.
4450	Reçois 3 œils-de-chat<br>super rares.
4500	Reçois 3 œils-de-chat<br>ultra rares.
4550	Reçois un ticket rare.
4600	Les unités rares peuvent être améliorées<br>jusqu’au niveau max. +70.<br><span class="fs76">* Utilise des Chapsules rares pour les améliorer.</span>
4650	Les unités super rares peuvent être améliorées<br>jusqu’au niveau max. +60.<br><span class="fs76">* Utilise des Chapsules rares pour les améliorer.</span>
4700	Les unités ultra rares peuvent être améliorées<br>jusqu’au niveau max. +60.<br><span class="fs76">* Utilise des Chapsules rares pour les améliorer.</span>
1050	Reçois 3 Chats fortunés.
1150	Reçois 2 Chats tireurs.
1250	Reçois 2 tickets Chapsules.
1350	Reçois un ticket rare.
2050	Reçois 3 vichamines [C].
2750	Reçois 5 Chats tireurs.
2850	Reçois 3 vichamines [C].
2950	Reçois 3 tickets Chapsules.
4750	Reçois 5 Chagrumes verts.
4800	Reçois 5 Chagrumes violets.
4850	Reçois 5 Chagrumes rouges.
4900	Reçois 5 Chagrumes bleus.
4950	Reçois 5 Chagrumes jaunes.
5000	Reçois 5 Chagrumes épiques.
5050	Les unités normales peuvent être améliorées<br>jusqu’au niveau max. +65.<br><span class="fs76">* Utilise des Chapsules pour les améliorer.</span>
5100	Les unités normales peuvent être améliorées<br>jusqu’au niveau max. +70.<br><span class="fs76">* Utilise des Chapsules pour les améliorer.</span>
5150	Reçois un ticket rare.
5200	Reçois 5 œils-de-chat<br>spéciaux.
5250	Reçois 5 œils-de-chat<br>rares.
5300	Reçois 5 œils-de-chat<br>super rares.
5350	Reçois 5 œils-de-chat<br>ultra rares.
5400	Reçois 3 détecteurs<br>de trésor.
5750	Les unités normales peuvent être améliorées<br>jusqu’au niveau max. +75.<br><span class="fs76">* Utilise des Chapsules pour les améliorer.</span>
5800	Les unités normales peuvent être améliorées<br>jusqu’au niveau max. +80.<br><span class="fs76">* Utilise des Chapsules pour les améliorer.</span>
5450	Reçois 5 Chagrumes verts.
5500	Reçois 5 Chagrumes violets.
5550	Reçois 5 Chagrumes rouges.
5600	Reçois 5 Chagrumes bleus.
5650	Reçois 5 Chagrumes jaunes.
5700	Reçois 5 Chagrumes épiques.
5850	Les unités rares peuvent être améliorées<br>jusqu’au niveau max. +80.<br><span class="fs76">* Utilise des Chapsules rares pour les améliorer.</span>
5900	Les unités super rares peuvent être améliorées<br>jusqu’au niveau max. +70.<br><span class="fs76">* Utilise des Chapsules rares pour les améliorer.</span>
5950	Les unités ultra rares peuvent être améliorées<br>jusqu’au niveau max. +70.<br><span class="fs76">* Utilise des Chapsules rares pour les améliorer.</span>
6000	Reçois un ticket rare.
6500	Reçois 5 Chagrumes épiques.
7000	Reçois un ticket rare.
6100	Reçois 5 œils-de-chat<br>spéciaux.
6200	Reçois 5 œils-de-chat<br>rares.
6300	Reçois 5 œils-de-chat<br>super rares.
6400	Reçois 5 œils-de-chat<br>ultra rares.
6600	Reçois 5 vichamines [A].
6700	Reçois 5 vichamines [B].
6800	Reçois 5 vichamines [C].
6900	Reçois 5 Chagrumes verts.
7500	Reçois 5 Chagrumes épiques.
8000	Reçois un ticket rare.
7100	Reçois 5 Chagrumes violets.
7200	Reçois 5 Chagrumes rouges.
7300	Reçois 5 Chagrumes bleus.
7400	Reçois 5 Chagrumes jaunes.
7777	Reçois 7 tickets rares.
7600	Reçois 5 œils-de-chat<br>spéciaux.
7700	Reçois 5 œils-de-chat<br>rares.
7800	Reçois 5 œils-de-chat<br>super rares.
7900	Reçois 5 œils-de-chat<br>ultra rares.
8500	Reçois 5 Chagrumes épiques.
9000	Reçois 1 ticket rare.
8100	Reçois 5 vichamines [A].
8200	Reçois 5 vichamines [B].
8300	Reçois 5 vichamines [C].
8400	Reçois 5 Chagrumes verts.
8600	Reçois 5 Chagrumes violets.
8700	Reçois 5 Chagrumes rouges.
8800	Reçois 5 Chagrumes bleus.
8900	Reçois 5 Chagrumes jaunes.
9100	Reçois 5 œils-de-chat<br>spéciaux.
9200	Reçois 5 œils-de-chat<br>rares.
9300	Reçois 5 œils-de-chat<br>super rares.
9400	Reçois 5 œils-de-chat<br>ultra rares.
9500	Reçois 5 Chagrumes épiques.
1110	Les unités ??? peuvent être améliorées<br>jusqu’au niveau 25 !<br><span class="fs76">* Utilise de l’XP pour les améliorer !</span>
1410	Les unités ??? peuvent être améliorées<br>jusqu’au niveau 30 !<br><span class="fs76">* Utilise de l’XP pour les améliorer !</span>
10000	Tu as gagné un<br>ticket platine !
9600	Reçois 5 œils-de-chat<br>spéciaux.
9700	Reçois 5 œils-de-chat<br>rares.
9800	Reçois 5 œils-de-chat<br>super rares.
9900	Reçois 5 œils-de-chat<br>ultra rares.
10500	Reçois un Chagrume ancestral.
11000	Reçois 1 ticket rare.
10100	Reçois 5 vichamines [A].
10200	Reçois 5 vichamines [B].
10300	Reçois 5 vichamines [C].
10400	Reçois 5 Chagrumes verts.
10600	Reçois 5 Chagrumes violets.
10700	Reçois 5 Chagrumes rouges.
10800	Reçois 5 Chagrumes bleus.
10900	Reçois 5 Chagrumes jaunes.
11500	Reçois un Chagrume ancestral.
12000	Reçois un ticket rare.
11100	Reçois 5 œils-de-chat<br>spéciaux.
11200	Reçois 5 œils-de-chat<br>rares.
11300	Reçois 5 œils-de-chat<br>super rares.
11400	Reçois 5 œils-de-chat<br>ultra rares.
11600	Reçois 5 vichamines [A].
11700	Reçois 5 vichamines [B].
11800	Reçois 5 vichamines [C].
11900	Reçois 5 Chagrumes verts.
12500	Reçois un Chagrume ancestral.
12100	Reçois 5 Chagrumes violets.
12200	Reçois 5 Chagrumes rouges.
12300	Reçois 5 Chagrumes bleus.
12400	Reçois 5 Chagrumes jaunes.
12600	Reçois 10 briques.
12700	Reçois 10 plumes.
12800	Reçois 10 charbons.
9999	Les unités normales peuvent atteindre<br>le niv. max. +90.<br><span class="fs76">* Améliore-les avec des Chapsules.</span>
12900	Reçois 10 rouages.
13000	Reçois un ticket rare.
13100	Reçois 10 or
13200	Reçois 10 météorites.
13300	Reçois 10 os de bête.
13400	Reçois 10 ammonites.
13500	Reçois 2 Chagrumes ancestraux.
15000	Reçois 1 ticket platine.
13600	Reçois 5 yeux de Chat spéciaux
13700	Reçois 5 yeux de Chat rares
13800	Reçois 5 yeux de Chat super rares
20000	Reçois 1 ticket platine
13900	Reçois 5 œils-de-chat<br>ultra rares.
14000	Reçois un ticket rare.
14100	Reçois 20 briques
14200	Reçois 20 plumes
14300	Reçois 20 charbons
14400	Reçois 20 rouages
14500	Reçois 2 Chagrumes ancestraux.
14600	Reçois 20 or.
14700	Reçois 20 météorites.
14800	Reçois 20 os de bête
14900	Reçois 20 ammonites
15100	Reçois 1 éclat platine
15200	Reçois 50 Miam
15300	Reçois 1 Autorité
15400	Reçois 3 œils-de-chat légendaires
15500	Reçois 2 Chagrumes ancestraux
15600	Reçois 5 vichamines A
15700	Reçois 5 vichamines B
15800	Reçois 5 vichamines C.
15900	Reçois 50 Miam.
16000	Reçois un ticket rare.
16100	Reçois 1 éclat platine
16200	Reçois 5 vichamines A
16300	Reçois 5 vichamines B
16400	Reçois 5 vichamines C.
16500	Reçois 3 œils-de-chat légendaires
16600	Reçois 5 œils-de-chat<br>spéciaux.
16700	Reçois 5 yeux de Chat rares
16800	Reçois 5 yeux de Chat super rares
16900	Reçois 5 œils-de-chat<br>ultra rares.
17000	Reçois un ticket rare.
17100	Reçois 1 éclat platine
17200	Reçois 5 vichamines A
17300	Reçois 5 vichamines [B]
17400	Reçois 5 vichamines C
17500	Reçois 5 œils-de-chat<br>légendaires.
10001	Niv. max de Super félin ↑ !<br>Améliorat. jusqu'à +30 dispo.<br><span class="fs76">*Améliore avec des Chapsules*</span>
17600	Reçois 5 œils-de-chat<br>spéciaux.
17700	Reçois 5 yeux de Chat rares
17800	Reçois 5 yeux de Chat super rares
11001	Niv. max de Super félin ↑ !<br>Améliorat. jusqu'à +40 dispo.<br><span class="fs76">* Utilise des Chapsules pour les améliorer.</span>
