0|La Légende commence
1|Terre de passion
2|Désert de glucosamine
3|Chats nageurs
4|Terrain risqué
5|Rue occidentale
6|Mer de thon
7|Île de bambou
8|Grotte spongieuse
9|Volcan Volkanos
10|Histoire de Chats sans fin
11|Château poisson
12|Île des sushis
13|Poteau de grattage
14|Parthénon
15|Plage à marée basse
16|Alcatraz
17|Tunnel d’évasion
18|Prison de Capone
19|Route de la soie
20|Escalier des ténèbres
21|Prince des ténèbres
22|Nuit sans issue
23|Battle Royale
24|Cicatrices de guerre
25|Pollueur des mers
26|Corps et âme
27|Fondant et acide
28|Chats intrépides
29|Cosmopole de l’ombre
30|Galapa-Goth
31|Cap Kombu
32|Axe du mal
33|La banlieue des morts
34|Île de la quarantaine
35|Pays des souris
36|Promenade de la célébrité
37|Côte des pickpockets
38|Dessus dessous
39|Île sans vent
40|Catacombes informatiques
41|Galerie du grotesque
42|Zone 22
43|Par-delà la savane
44|Boulevard du blizzard
45|Anomaville
46|Aux confins de la Terre
47|Fin de la légende
48|Labo des reliques
1000|Niveau du lundi
1001|Niveau du mardi
1002|Niveau du mercredi
1003|Niveau du jeudi
1004|Niveau du vendredi
1005|Niveau du week-end
1006|Chance de ticket Chapsule !
1007|Siège de Hippo !
1008|Automne = Jour des sports !
1009|L’amour du travail
1010|Petit Chachat Noël
1011|Bonne année ?
1012|Bonheur rituel
1013|Les ursidés
1014|Catastrophe écarlate
1015|Paradis des ténèbres
1016|Sans égal
1017|Chat maboul
1018|Chat tank maboul
1019|Chat borgne maboul
1020|Grand Chat maboul
1021|Chat vache maboul
1022|Chat oiseau maboul
1023|Chat poisson maboul
1024|Chat lézard maboul
1025|Chat titan maboul
1026|Professeur ! C’est le printemps !
1027|Niveau du week-end
1028|Guerrilla d'XP
1029|L’amour donne des ailes
1030|La noce interdite
1031|Jamais l’été !
1032|Intrus d’outre-tombe
1033|Étoiles d’événement mensuel Célébration spéciale !
1034|Étoiles d’événement mensuel Célébration ultra rare !
1035|Étoiles d’événement mensuel Célébration miraculeuse !
1036|Club du 3e âge
1037|韓国版☆特別ステージ
1038|Automne = Jour des sports !
1039|Colère des cieux
1040|Joyeux anniversaire ! N° 1
1041|Joyeux anniversaire ! N° 2
1042|Joyeux anniversaire ! N° 3
1043|Douce ironie
1044|Bonne année 2015 !
1045|Éveil : Chactrice
1046|Éveil : Chat kung-fu
1047|Éveil : Mr.
1048|Éveil : Chat bondage
1049|Éveil : Chat dom
1050|Éveil : Chats en boîte
1051|Éveil : Chat culotte
1052|Éveil : Chat tricycle
1053|Éveil : Chat ninja
1054|Éveil : Chat zombie
1055|Éveil : Chamouraï
1056|Éveil : Chat sumo
1057|Éveil : Chat boogie
1058|Éveil : Chat jupette
1059|Mega-Guerrilla XP !
1060|Doux chagrin
1061|Descente aux enfers
1062|Descente aux enfers II
1063|Descente aux enfers III
1064|Descente aux enfers ∞
1065|The Battle Cats POP!
1066|Dimension désespoir
1067|TWその１
1068|20 Mil Downloads Special Gift!
1069|Carnaval Mortel
1070|Étoiles d’événement mensuel Merveilleuse célébration
1071|Minced Meet-Up
1072|Toussaint
1073|Guerilla du lundi
1074|Guerilla du mardi
1075|Guerilla du mercredi
1076|Guerilla du jeudi
1077|Guerilla du vendredi
1078|Face au danger
1079|Étoiles d’événement Excellente célébration !
1080|Cadeau d’anniversaire !
1081|Ça sent le sapin
1082|Ce n’est qu’un au revoir
1083|Éveil : Chat adulte
1084|Éveil : Chat diabolique
1085|Éveil : Chats poupées
1086|Éveil : Minette
1087|Éveil : Chat koï
1088|Éveil : Madame mariée
1089|Fin de vacances
1090|Éveil : Vengeance
1091|Éveil : Chat kung-fu X
1092|Éveil : Chat Jour des sports
1093|Éveil : Chat salarié
