＠|＠|＠|Lv10에서 진화|＠|＠|합계 Lv30으로 진화|＠|＠|＠|//ネコ
세계편 제1장 「한국」 클리어 후 해방|＠|＠|Lv10에서 진화|＠|＠|합계 Lv30으로 진화|＠|＠|＠|//タンクネコ
세계편 제 1장 「중국」 클리어 후 해방|＠|＠|Lv10에서 진화|＠|＠|합계 Lv30으로 진화|＠|＠|＠|//バトルネコ
세계편 제1장 「필리핀」 클리어 후 해방|＠|＠|Lv10에서 진화|＠|＠|합계 Lv30으로 진화|＠|＠|＠|//キモネコ
세계편 제1장 「싱가포르」 클리어 후 해방|＠|＠|Lv10에서 진화|＠|＠|합계 Lv30으로 진화|＠|＠|＠|//ウシネコ
세계편 제1장 「네팔」 클리어 후 해방|＠|＠|Lv10에서 진화|＠|＠|합계 Lv30으로 진화|＠|＠|＠|//ネコノトリ
세계편 제1장 「마다가스카르」 클리어 후 해방|＠|＠|Lv10에서 진화|＠|＠|합계 Lv30으로 진화|＠|＠|＠|//ネコフィッシュ
세계편 제1장 「이집트」 클리어 후 해방|＠|＠|Lv10에서 진화|＠|＠|합계 Lv30으로 진화|＠|＠|＠|//ネコトカゲ
세계편 제1장 「이탈리아」 클리어 후 해방|＠|＠|Lv10에서 진화|＠|＠|합계 Lv30으로 진화|＠|＠|＠|//巨神ネコ
세계편 제1장 「일본」 클리어 후 해방|＠|＠|Lv10에서 진화|＠|＠|각성 이벤트 스테이지|「각성한 여배우의 습격」에서 획득 후|Lv20에서 진화|＠|//ネコ女優
세계편 제1장 「자메이카」 클리어 후 해방|＠|＠|Lv10에서 진화|＠|＠|각성 이벤트 스테이지|「각성한 쿵후의 습격」에서 획득 후|Lv20에서 진화|＠|//カンフーにゃんこ
세계편 제1장 「인도」 클리어 후 해방|＠|＠|Lv10에서 진화|＠|＠|각성 이벤트 스테이지|「각성한 Mr.의 습격」에서 획득 후|Lv20에서 진화|＠|//Mr.
세계편 제1장 「덴마크」 클리어 후 해방|＠|＠|Lv10에서 진화|＠|＠|각성 이벤트 스테이지|「각성한 고양이 밧줄의 습격」에서 획득 후|Lv20에서 진화|＠|//猫縛り
세계편 제1장 「그린란드」 클리어 후 해방|＠|＠|Lv10에서 진화|＠|＠|각성 이벤트 스테이지|「각성한 여왕 고양이의 습격」에서 획득 후|Lv20에서 진화|＠|//女王猫
세계편 제1장 「이집트」 클리어 후 해방|＠|＠|Lv10에서 진화|＠|＠|각성 이벤트 스테이지|「각성한 고양이 한박스의 습격」에서 획득 후|Lv20에서 진화|＠|//ネコの箱詰め
세계편 제1장 「이집트」 클리어 후 해방|＠|＠|Lv10에서 진화|＠|＠|각성 이벤트 스테이지|「각성한 팬티의 습격!」에서 획득 후|Lv20에서 진화|＠|//ネコパンツ
세계편 제1장 「달」 클리어 후 해방|＠|＠|Lv10에서 진화|＠|＠|합계Lv30달성 후|필요한 XP, 개다래를 사용해서 진화|＠|＠|//もねこ
