월요 스테이지	1000	0	3
화요 스테이지	1001	0	3
수요 스테이지	1002	0	3
목요 스테이지	1003	0	3
금요 스테이지	1004	0	3
토일 스테이지	1027	0	4
진화의 초록 개다래 열매	1097	0	5
진화의 보라 개다래 열매	1098	0	5
진화의 빨강 개다래 열매	1099	0	5
진화의 파랑 개다래 열매	1100	0	5
진화의 노랑 개다래 열매	1101	0	5
적색 카타스트로프	1014	0	0
국사무쌍	1016	0	0
다크니스 헤븐	1015	0	0
아이언 냥코의 방	1043	0	0
천벌	1039	0	0
절망적인 이차원	1066	0	0
긴급 폭풍 경보	1096	0	0
롤링 데드	1122	0	0
절망신차원	1157	0	0
제0호 태풍	1189	0	0
메가 사탄	1259	0	0
붉은 카타스트로프	1169	0	1
어둠의 천국	1172	0	1
천하무적	1176	0	1
속편・천벌	1185	0	1
울트라 아이언 냥코의 방	1187	0	1
계속되는 절망의 이차원	1193	0	1
계속되는 긴급 폭풍 경보	1195	0	1
단죄천사 쿠오리넬의 재강림	1196	0	1
계속되는 롤링 데드	1198	0	1
속편・제0호 태풍	1247	0	1
단죄천사 쿠오리넬 강림	1095	0	0
여왕의 비행	1119	0	0
지옥문	1117	0	0
죽은 뚱땡이 강림	1128	0	0
치와와 백작 강림	1158	0	0
밤은 짧아 꿈꿔 아가씨야	1177	0	0
블루 임팩트	1215	0	0
어두컴컴 늪바닥	1226	0	0
파멸의 서곡	1246	0	0
유혹의 교향곡	1272	0	0
나락문	1217	0	0
성자 뚱땡이 강림	1219	0	0
왕비의 비행	1220	0	0
기라성 페로 강림	1229	0	0
사령요정 쿠오리넴 강림	1231	0	0
첫 심부름	1232	0	0
라쇼몽	1273	0	0
대마왕 야옹마 대강림	1340	0	0
다시 열린 지옥문	1199	0	1
여왕의 고공비행	1201	0	1
절망고차원	1203	0	1
죽은 뚱땡이 재강림	1205	0	1
치와와 백작 재강림	1207	0	1
밤은 짧아 계속 꿈꿔 아가씨야	1214	0	1
속편・어두컴컴 늪바닥	1243	0	1
다시 열린 나락문	1296	0	1
기라성 페로 재강림	1338	0	1
광란의 고양이 강림	1017	0	0
광란의 탱크 강림	1018	0	0
광란의 배틀 강림	1019	0	0
광란의 징글고양이 강림	1020	0	0
광란의 황소 강림	1021	0	0
광란의 새 강림	1022	0	0
광란의 피쉬 강림	1023	0	0
광란의 도마뱀 강림	1024	0	0
광란의 거신 강림	1025	0	0
광란의 귀여미 강림	1161	0	0
대광란의 고양이 강림	1102	0	1
대광란의 탱크 강림	1103	0	1
대광란의 배틀 강림	1104	0	1
대광란의 징글 고양이 강림	1105	0	1
대광란의 황소 강림	1106	0	1
대광란의 새 강림	1107	0	1
대광란의 피쉬 강림	1108	0	1
대광란의 도마뱀 강림	1109	0	1
대광란의 거신 강림	1110	0	1
각성한 꼬맹이 고양이의 습격!	1130	0	1
각성한 꼬맹이 탱크 고양이의 습격!	1131	0	1
각성한 꼬맹이 배틀 고양이의 습격!	1132	0	1
각성한 꼬맹이 징글 고양이의 습격!	1133	0	1
각성한 꼬맹이 황소 고양이의 습격!	1134	0	1
각성한 꼬맹이 고양이 새의 습격!	1135	0	1
각성한 꼬맹이 고양이 피쉬의 습격!	1136	0	1
각성한 꼬맹이 고양이 도마뱀의 습격!	1137	0	1
각성한 꼬맹이 거신 고양이의 습격!	1138	0	1
종말의 배틀 그라운드	1250	0	3
트레저 페스티벌 (세계편)	100	0	-1
트레저 페스티벌 (미래편)	101	0	-1
트레저 페스티벌 (우주편)	104	0	-1
보물이 잠든 섬	24055	0	6
벽돌과 우주석의 동굴	1150	0	3
참숯과 수수께끼의 뼈의 섬	1151	0	3
깃털과 철 톱니바퀴와 황금의 곶	1152	0	3
냥코 티켓 찬스	1006	0	7
역습의 하마양	1007	0	7
역습의 대갈이군	1078	0	7
게릴라 경험치다냥!	1028	0	4
초 게릴라 경험치다냥!	1059	0	4
극 게릴라 경험치다냥!	1124	0	4
초극 게릴라 경험치다냥!	1155	0	4
초극악 게릴라 경험치다냥!	1319	0	4
진화의 고대 개다래 열매	1162	0	5
진화의 무지개 개다래 열매	1222	0	5
진화의 악마 개다래 열매	1274	0	5
개다래 챌린지	1118	0	5
진화의 무지개 수석	1326	0	5
게릴라 월요 스테이지	1073	0	3
게릴라 화요 스테이지	1074	0	3
게릴라 수요 스테이지	1075	0	3
게릴라 목요 스테이지	1076	0	3
게릴라 금요 스테이지	1077	0	3
가푸라 밀림	31000	0	5
비시니 사막	31001	0	5
르웨이 화산	31002	0	5
마법서가 가리키는 장소	1255	0	-1
이계의 종	1256	0	-1
고양이의 해방	1257	0	-1
탱크 고양이의 해방	1258	0	-1
데몬 파크	1265	0	-1
배틀 고양이의 해방	1266	0	-1
대역습의 메타쿠마	1173	0	7
대난투 광란 패밀리	1208	0	3
냥코 냥코 기념일	1209	0	2
여왕의 연구보고 1	1269	0	3
여왕의 연구보고 2	1270	0	3
여왕의 연구보고 3	1271	0	3
여왕의 연구보고 4	1275	0	3
여왕의 연구보고 5	1276	0	3
여왕의 발굴조사 1	1277	0	0
여왕의 발굴조사 2	1278	0	0
여왕의 발굴조사 3	1279	0	0
여왕의 발굴조사 4	1280	0	0
밀림의 이변	1312	0	-1
사막의 괴이	1313	0	-1
화산의 위협	1314	0	-1
밀림의 이변 Ⅱ	1333	0	-1
사막의 괴이 Ⅱ	1334	0	-1
화산의 위협 Ⅱ	1335	0	-1
설상가상	1111	0	3
신판의 날	1112	0	3
오버 테크놀로지	1114	0	3
각성한 여배우의 습격!	1045	0	1
각성한 쿵후의 습격!	1046	0	1
각성한 Mr.의 습격!	1047	0	1
각성한 고양이 밧줄의 습격!	1048	0	1
각성한 여왕 고양이의 습격!	1049	0	1
각성한 한박스의 습격!	1050	0	1
각성한 팬티의 습격!	1051	0	1
각성한 세발자전거의 습격!	1052	0	1
각성한 닌자의 습격!	1053	0	1
각성한 좀비의 습격!	1054	0	1
각성한 무사의 습격!	1055	0	1
각성한 스모의 습격!	1056	0	1
각성한 피버의 습격!	1057	0	1
각성한 스커트의 습격!	1058	0	1
각성한 냥코 성인의 습격!	1083	0	1
각성한 내가 도깨비라오의 습격!	1084	0	1
각성한 냥코 부부의 습격!	1085	0	1
각성한 고양이 소녀의 습격!	1086	0	1
각성한 물만난 물고기의 습격!	1087	0	1
각성한 마담・더・신부의 습격!	1088	0	1
각성한 여왕님의 휴일의 습격!	1089	0	1
각성한 처녀귀신 냥코의 습격!	1090	0	1
각성한 쿵후 냥코G의 습격!	1091	0	1
각성한 고양이 운동회의 습격!	1092	0	1
각성한 고양리맨의 습격!	1093	0	1
각성한 순록피쉬의 습격!	1094	0	1
각성한 냥코 카트의 습격!	1143	0	1
각성한 태권도 냥코의 습격!	1144	0	1
	1153	0	1
각성한 가왕 냥코의 습격!	2037	0	1
각성한 고양이 에그의 습격!	1337	0	1
꼬맹이 고양이의 대시련	1339	0	-1
오늘도 달린다!	1011	0	0
오컬트 축제	1012	0	0
곰 다섯마리	1013	0	0
선생님 봄이에요!	1026	0	0
신록의 계절	1029	0	0
금단의 신부	1030	0	0
