25,-1,-1,101029,101197,    //マップ番号 0～16,　アイテム報酬型ステージ設定(-1:OFF),　スコア報酬型ステージ設定(-1:OFF)
1,//マップパターン 0～
110,2090,32,99,33,1,0,2,-3,-1,	//1ステージ
110,2090,32,99,33,1,55,2,-3,-1,	//2ステージ
120,2280,32,99,33,1,3,2,-3,-1,	//3ステージ
120,2280,32,99,33,1,2,2,-3,-1,	//4ステージ
130,2470,32,99,33,1,157,1,-3,-1,	//5ステージ
130,2470,32,99,33,1,56,2,-3,-1,	//6ステージ
140,2660,32,99,33,1,5,2,-3,-1,	//7ステージ
140,2660,32,99,33,1,57,2,-3,-1,	//8ステージ
150,2850,32,99,33,1,160,1,-3,-1,	//9ステージ
150,2850,32,99,33,1,12,1,-3,-1,	//10ステージ


//消費統率力			0
//クリア時の獲得XP		1
//サウンド（スタート時）	2
//サウンド ボス出現時の城体力％	3
//サウンド（ボス）		4
//アイテム入手確率		0～100%
//アイテム番号	0:スピードアップ	1:トレジャーレーダー	2:ネコボン	3:ニャンピュータ	4：おかめはちもく	5:スニャイパー
//貰える数		0
