800	Ganas 1 tique raro.
900	Los gatos raros se pueden<br>mejorar hasta el nivel 25.<br><span class="fs76">*¡Utiliza XP!*</span>
1000	Los gatos superraros se pueden<br>mejorar hasta el nivel 25.<br><span class="fs76">*¡Utiliza XP!*</span>
1100	Los gatos megarraros se pueden<br>mejorar hasta el nivel 25.<br><span class="fs76">*¡Utiliza XP!*</span>
1200	Los gatos raros se pueden<br>mejorar hasta el nivel 30.<br><span class="fs76">*¡Utiliza XP!*</span>
1300	Los gatos superraros se pueden<br>mejorar hasta el nivel 30.<br><span class="fs76">*¡Utiliza XP!*</span>
1400	Los gatos megarraros se pueden<br>mejorar hasta el nivel 30.<br><span class="fs76">*¡Utiliza XP!*</span>
1500	Los gatos normales se pueden<br>mejorar 25 niveles extras.
1600	Los gatos especiales se pueden<br>mejorar hasta el nivel 30.<br><span class="fs76">*¡Utiliza XP!*</span>
1700	Los gatos normales se pueden<br>mejorar 30 niveles extras.<br><span class="fs76">*¡Utiliza gatobolas!*</span>
1800	Los gatos raros se pueden<br>mejorar 20 niveles extras.<br><span class="fs76">*¡Utiliza bolas raras!*</span>
1900	Los gatos raros se pueden<br>mejorar 30 niveles extras.<br><span class="fs76">*¡Utiliza bolas raras!*</span>
2000	Los gatos superraros se pueden<br>mejorar 20 niveles extras.<br><span class="fs76">*¡Utiliza bolas raras!*</span>
2100	Los gatos megarraros se pueden<br>mejorar 20 niveles extras.<br><span class="fs76">*¡Utiliza bolas raras!*</span>
2200	Ganas 1 tique raro.
2300	Los gatos raros se pueden<br>mejorar 40 niveles extras.<br><span class="fs76">*¡Utiliza bolas raras!*</span>
2400	Los gatos superraros se pueden<br>mejorar 30 niveles extras.<br><span class="fs76">*¡Utiliza bolas raras!*</span>
2500	Los gatos megarraros se pueden<br>mejorar 30 niveles extras.<br><span class="fs76">*¡Utiliza bolas raras!*</span>
2600	Ganas 1 tique raro.
2700	Desbloqueas 3 gatocombos nuevos.
2800	Ganas 1 tique raro.
2900	Los gatos normales se pueden<br>mejorar 35 niveles extras.<br><span class="fs76">*¡Utiliza gatobolas!*</span>
3000	Los gatos normales se pueden<br>mejorar 40 niveles extras.<br><span class="fs76">*¡Utiliza gatobolas!*</span>
3100	Los gatos raros se pueden<br>mejorar 50 niveles extras.<br><span class="fs76">*¡Utiliza bolas raras!*</span>
3200	Los gatos superraros se pueden<br>mejorar 40 niveles extras.<br><span class="fs76">*¡Utiliza bolas raras!*</span>
3300	Los gatos megarraros se pueden<br>mejorar 40 niveles extras.<br><span class="fs76">*¡Utiliza bolas raras!*</span>
3400	Ganas 1 tique raro.
1450	Desbloqueas 3 gatocombos nuevos.
2150	Desbloqueas 3 gatocombos nuevos.
1550	Ganas 1 fruta felina épica.
1650	Ganas 3 gatojos especiales.
1750	Ganas 3 gatojos raros.
1850	Ganas 3 gatojos superraros.
1950	Ganas 3 gatojos megarraros.
3500	Los gatos normales se pueden<br>mejorar 45 niveles extras.<br><span class="fs76">*¡Utiliza gatobolas!*</span>
3550	Los gatos normales se pueden<br>mejorar 50 niveles extras.<br><span class="fs76">*¡Utiliza gatobolas!*</span>
3600	Los gatos dementes superraros se pueden<br>mejorar hasta el nivel 25.<br><span class="fs76">*¡Utiliza XP!*</span>
3650	Los gatos dementes superraros se pueden<br>mejorar hasta el nivel 30.<br><span class="fs76">*¡Utiliza XP!*</span>
4000	Ganas 1 tique raro.
4050	Los gatos raros se pueden<br>mejorar 60 niveles extras.<br><span class="fs76">*¡Utiliza bolas raras!*</span>
4100	Los gatos superraros se pueden<br>mejorar 50 niveles extras.<br><span class="fs76">*¡Utiliza bolas raras!*</span>
4150	Los gatos megarraros se pueden<br>mejorar 50 niveles extras.<br><span class="fs76">*¡Utiliza bolas raras!*</span>
2250	Ganas 1 fruta felina épica.
2350	Ganas 3 gatojos especiales.
2450	Ganas 3 gatojos raros.
2550	Ganas 3 gatojos superraros.
2650	Ganas 3 gatojos megarraros.
3050	Ganas 1 fruta felina épica.
3150	Ganas 3 gatojos especiales.
3250	Ganas 3 gatojos raros.
3350	Ganas 3 gatojos superraros.
3450	Ganas 3 gatojos megarraros.
100	Ganas 1 tique raro.
200	Ganas 5 aceleradores.
300	Ganas 50 000 XP.
400	Ganas 1 radar de tesoros.
500	Ganas 2 tiques gatunos.
600	Ganas 2 sabelotodos.
700	Ganas 100 000 XP.
3700	Ganas 3 radares de tesoros.
