2,-1,-1,-1,-1,    //マップ番号 0～16,　アイテム報酬型ステージ設定(-1:OFF),　スコア報酬型ステージ設定(-1:OFF)
1,					//マップパターン 0～
100,1900,31,90,33,5,6,15000,-1,		//1ステージ
105,1995,3,90,33,1,0,1,-1,		//2ステージ
110,2090,33,0,33,1,4,1,-1,		//3ステージ
115,2185,3,99,31,1,0,1,-1,		//4ステージ
130,2470,33,0,33,1,3,1,-1,		//5ステージ
160,3040,31,90,4,3,1113,1,-1,		//6ステージ

//消費統率力			0
//クリア時の獲得XP		1
//サウンド（スタート時）	2
//サウンド ボス出現時の城体力％	3
//サウンド（ボス）		4
//アイテム入手確率		0～100%
//アイテム番号	0:スピードアップ	1:トレジャーレーダー	2:ネコボン	3:ニャンピュータ	4：おかめはちもく	5:スニャイパー
//貰える数		0
