			0	22	777	300	0
		もうおやすみはとっくに<br>終わったにゃ<br>途中まで聞いてくれたから<br>プレゼントあげるにゃ！	0	22	300	
1		ゴールデンウィークが始まったにゃ～	2	
2		健康第一で<br>にゃんこ大戦争で遊ぶにゃ～！	3	
3		吾輩も手洗い、うがい、<br>毛づくろいを欠かさないにゃ	4	
4		ところでおやすみの予定は<br>何かあるにゃ？	5	20
5		そうか、よかったにゃ！<br>たっぷりエンジョイしてほしいにゃ<br>３つの「密」はくれぐれも避けるにゃ<br>って偉い人が言ってたにゃ	6	
6		それはそうと吾輩には<br>楽しみにしてる予定があるにゃ	7	
7		これからタンクネコと遊園地に<br>行って来るにゃ！	8	
8		キモネコも誘いたかったけど<br>乗り物から手足がはみ出て<br>危なそうだからやめたにゃ	9	
9		風船を木に引っ掛けちゃった時には<br>助かる存在なんだけどにゃ	10	
10		そういうわけで今から<br>行って来るにゃ<br>めいっぱい楽しんでくるにゃ	11	
11		素敵なおみやげを<br>買ってくるから<br>あしたもお話聞いてほしいにゃ	12	
12	16	期待しててほしいにゃ！<br>またあしたにゃ～	100	
20		そんな君は<br>にゃんこ大戦争で遊ぶにゃ！<br>この機会にお宝集めでも<br>すると良いにゃ	6	
100		お待たせにゃ～！<br>昨日は楽しく過ごせたにゃ？	101	120
101		それは良かったにゃ！<br><br>吾輩は・・・	102	
102		実は<br>楽しくなかったのにゃ・・・	103	
103		ワクワクしながら遊園地に<br>向かったんだけど、<br>タンクネコが居なかったにゃ	104	
104		いつまでたっても来ないから<br>１時間もかけて公衆電話を探して<br>連絡したら	105	
105		ちょうど起きたところ<br>だったにゃ・・・	106	
106		急いで来るって言うから<br>待ってたけど<br>結局来たのは<br>３時間後だったにゃ・・・	107	
107		もうお腹もぺっこぺこで<br>まずご飯を食べようって言ったら<br>もう食べてきたって・・・	108	
108		ひどくにゃい？	109	122
109		でも、帰りにジュース<br>おごってくれたにゃ<br>良いところもあるにゃ	110	
110		そんなわけで、時間がなくて<br>遊園地ではお土産が買えなかったにゃ<br>メンゴにゃ	111	
111		気持ちを切り替えて<br>今日はバトルネコと<br>バーベキューに行って来るにゃ！	112	
112		今度こそ絶対おみやげ<br>買ってくるにゃ！<br>またあしたお話聞いてほしいにゃ	113	
113	16	首を長くして待っててにゃ<br>またあしたにゃ～	200	
120		そんにゃ～<br>でも、きっとこの話を<br>聞けば少しは元気になるにゃ	121	
121		吾輩よりは<br>楽しいはずだから・・・	103	
122		ひどいに決まってるにゃ！<br>でも、帰りにジュース<br>おごってくれたにゃ<br>良いところもあるにゃ	110	
200		ただいま・・・<br>ちょうど今帰ってきた所にゃ	201	
201		ふぅ・・・<br>まずは君の話から聞こうかにゃ<br>昨日は楽しかったにゃ？	202	
202		良かったにゃ～！<br>吾輩も嬉しくなっちゃうにゃ～	203	
203		こっちの方は・・・<br>まぁまぁだったにゃ・・・	204	
204		準備があるから早めに行ったら<br>食材係のバトルネコは<br>先に着いてたにゃ	205	
205		手ぶらで・・・	206	
206		ドアノブにかけておいたのに<br>忘れちゃったって言ってたにゃ<br>そんな事ってありえるにゃ？	207	221
207		どこかで聞いたことある話にゃ	208	
208		気を取り直して現地で<br>食材を探したけど<br>メダカ１匹しか<br>捕まえられなかったにゃ	209	
209		２人で分け合って<br>飢えをしのいだにゃ	210	
210		そんなわけで<br>とてもじゃないけど<br>お土産を買う気分じゃなかったにゃ<br>メンゴにゃ	211	
211		まぁ思い返してみると<br>よい思い出にはなったにゃ	212	
212		やっぱり持つべきものは友達にゃ<br>もっとお友達を増やしたいから<br>周りのみんなににゃんこ大戦争を<br>オススメして欲しいにゃ	213	
213		オススメしてくれたら<br>年末に旅行へ行ったときの<br>お土産の余りをあげるにゃ！	214	222
214		うれしいにゃ！<br>感激にゃ！<br>ありがとにゃ！	215	
215	16	またあした会えるのを<br>楽しみにしてるにゃ～	300	
221		意外とそういう事って<br>あるらしいにゃ	208	
222	16	余りって言うと<br>ショボく聞こえるかもだけど<br>にゃんと777ネコカンにゃ！<br>大盤振る舞いにゃ！<br>そういうわけでよろしく頼むにゃ！	300	
300		よく来てくれたにゃ<br>お友達ににゃんこ大戦争を<br>オススメしてくれたにゃ？	301	320
301		ほんとにオススメしてくれたにゃ？<br>なんとかストライクとか<br>なんとかドラゴンとかっていう<br>ゲームじゃないにゃ？	302	320
302		ちゃんと「わんこ大戦争」を<br>オススメしてくれたにゃ？	321	322
303		うれしいにゃ～！<br>これからいっぱい遊ぶにゃ！	304	
304		このおやすみ色々大変だったから<br>新しいお友達と遊ぶの楽しみにゃ	305	
305		ちなみに昨日は吾輩<br>おうちで宿題をしていたにゃ	306	
306		宿題を終わらせてないのに<br>遊園地とかバーベキューとか<br>いっぱい遊びに行ってしまったにゃ	307	
307		おかげで・・１２時間近く<br>ぶっ続けで机に向かってたにゃ	308	
308		息抜きにコロコロコミック<br>読み始めたら<br>１１時間近く夢中になってたにゃ	309	
309		あ、そうにゃ！	310	
310		実は・・・	311	
311		宿題がまだ終わってないにゃ<br>手伝ってくれるにゃ？	312	
312		・・・	313	
313		なーんちゃってにゃ	314	
314		自分の宿題は自分でやるにゃ<br>大切なお友達にそんなことさせる<br>わけにはいかないにゃ	315	
315		数日間、にゃんこのお話<br>聞いてくれてありがとにゃ！<br>これからもにゃんこ大戦争を<br>よろしくにゃ！	316	
316		それじゃ、<br>ネコカンいっぱい<br>プレゼントにゃ～～！	-2	
320		正直者は嫌いじゃないにゃ<br>でもお願い聞いてくれないと<br>プレゼントは渡せないにゃ	0	
321		わんこじゃないにゃ<br>にゃんこ大戦争にゃ！	0	
322		わんこ<br>じゃないよにゃ～<br>にゃんこ大戦争だよにゃ～！	323	
323		ひっかからなかった君はさすがにゃ！<br>ちゃんと「にゃんこ大戦争」を<br>オススメしてくれたのにゃ！	303	
