Resort Dev. Day 1<br>This desert island is perfect for a resort!<br>You got 5 Legendary Banknotes!	Day 1	//ログイン1日目獲得文章
Resort Dev. Day 2<br>Guests will love the clean beaches!<br>You got 5 Legendary Banknotes!	Day 2	//ログイン2日目獲得文章
Resort Dev. Day 3<br>Hotel construction's finally complete!<br>You got 5 Legendary Banknotes!	Day 3	//ログイン3日目獲得文章
Resort Dev. Day 4<br>Time to announce the grand opening!<br>You got 5 Legendary Banknotes!	Day 4	//ログイン4日目獲得文章
Resort Dev. Day 5<br>Open for business! Let's celebrate!<br>You got 1 Cat Ticket!	Day 5	//ログイン5日目獲得文章
Resort Dev. Day 6<br>Money's starting to flow in!<br>You got 5 Legendary Banknotes!	Day 6	//ログイン6日目獲得文章
Resort Dev. Day 7<br>Profits are at an all-time high!<br>You got 5 Legendary Banknotes!	Day 7	//ログイン7日目獲得文章
Resort Dev. Day 8<br>We got a shipment of fresh fruit!<br>You got 5 Legendary Banknotes!	Day 8	//ログイン8日目獲得文章
Resort Dev. Day 9<br>A brand partnership will boost our profile!<br>You got 5 Legendary Banknotes!	Day 9	//ログイン9日目獲得文章
Resort Dev. Day 10<br>Oh, an attache case...<br>with a Rare Ticket inside!	Day 10	//ログイン10日目獲得文章
Resort Dev. Day 11<br>Private jets are great for getting around!<br>You got 5 Legendary Banknotes!	Day 11	//ログイン11日目獲得文章
Resort Dev. Day 12<br>Time for a swim in a pile of cash!<br>You got 5 Legendary Banknotes!	Day 12	//ログイン12日目獲得文章
Resort Dev. Day 13<br>Money's no object now!<br>You got 5 Legendary Banknotes!	Day 13	//ログイン13日目獲得文章
Resort Dev. Day 14<br>The island's now a true paradise!<br>You got 5 Legendary Banknotes!	Day 14	//ログイン14日目獲得文章
