0|-1|0|가마토토|＠|＠||||||||
1|0|1|냥숙|초보자|힘든 수행을 견디고 있는 견습생|아이템 발견 효율 업 【소】|
2|0|1|냥철|초보자|힘든 수행을 견디고 있는 견습생|아이템 발견 효율 업 【소】|
3|0|1|숙자|초보자|힘든 수행을 견디고 있는 견습생|아이템 발견 효율 업 【소】|
4|0|1|테츠|초보자|힘든 수행을 견디고 있는 견습생|아이템 발견 효율 업 【소】|
5|0|1|춘화|초보자|힘든 수행을 견디고 있는 견습생|아이템 발견 효율 업 【소】|
6|0|1|봉심|초보자|힘든 수행을 견디고 있는 견습생|아이템 발견 효율 업 【소】|
7|0|1|쿠로|초보자|힘든 수행을 견디고 있는 견습생|아이템 발견 효율 업 【소】|
8|0|1|삼순|초보자|힘든 수행을 견디고 있는 견습생|아이템 발견 효율 업 【소】|
9|0|1|말숙|초보자|힘든 수행을 견디고 있는 견습생|아이템 발견 효율 업 【소】|
10|0|1|춘향|초보자|힘든 수행을 견디고 있는 견습생|아이템 발견 효율 업 【소】|
11|0|1|은실|초보자|힘든 수행을 견디고 있는 견습생|아이템 발견 효율 업 【소】|
12|0|1|우바|초보자|힘든 수행을 견디고 있는 견습생|아이템 발견 효율 업 【소】|
13|0|1|캐시|초보자|힘든 수행을 견디고 있는 견습생|아이템 발견 효율 업 【소】|
14|0|1|스타|초보자|힘든 수행을 견디고 있는 견습생|아이템 발견 효율 업 【소】|
15|0|1|철수|초보자|힘든 수행을 견디고 있는 견습생|아이템 발견 효율 업 【소】|
16|0|1|참외|초보자|힘든 수행을 견디고 있는 견습생|아이템 발견 효율 업 【소】|
17|0|1|철호|초보자|힘든 수행을 견디고 있는 견습생|아이템 발견 효율 업 【소】|
18|0|1|효민|초보자|힘든 수행을 견디고 있는 견습생|아이템 발견 효율 업 【소】|
19|0|1|파인|초보자|힘든 수행을 견디고 있는 견습생|아이템 발견 효율 업 【소】|
20|0|1|애플|초보자|힘든 수행을 견디고 있는 견습생|아이템 발견 효율 업 【소】|
21|0|1|럼|초보자|힘든 수행을 견디고 있는 견습생|아이템 발견 효율 업 【소】|
22|0|1|봉식|초보자|힘든 수행을 견디고 있는 견습생|아이템 발견 효율 업 【소】|
23|0|1|달봉|초보자|힘든 수행을 견디고 있는 견습생|아이템 발견 효율 업 【소】|
24|0|1|만득|초보자|힘든 수행을 견디고 있는 견습생|아이템 발견 효율 업 【소】|
25|0|1|봉남|초보자|힘든 수행을 견디고 있는 견습생|아이템 발견 효율 업 【소】|
26|0|1|몽블랑|초보자|힘든 수행을 견디고 있는 견습생|아이템 발견 효율 업 【소】|
27|0|1|사과|초보자|힘든 수행을 견디고 있는 견습생|아이템 발견 효율 업 【소】|
28|0|1|오렌지|초보자|힘든 수행을 견디고 있는 견습생|아이템 발견 효율 업 【소】|
29|0|1|감귤|초보자|힘든 수행을 견디고 있는 견습생|아이템 발견 효율 업 【소】|
30|0|1|철식|초보자|힘든 수행을 견디고 있는 견습생|아이템 발견 효율 업 【소】|
31|0|1|희순|초보자|힘든 수행을 견디고 있는 견습생|아이템 발견 효율 업 【소】|
32|0|1|은미|초보자|힘든 수행을 견디고 있는 견습생|아이템 발견 효율 업 【소】|
33|0|1|찬스|초보자|힘든 수행을 견디고 있는 견습생|아이템 발견 효율 업 【소】|
34|0|1|파브|초보자|힘든 수행을 견디고 있는 견습생|아이템 발견 효율 업 【소】|
35|0|1|철쭉|초보자|힘든 수행을 견디고 있는 견습생|아이템 발견 효율 업 【소】|
36|0|1|지즈|초보자|힘든 수행을 견디고 있는 견습생|아이템 발견 효율 업 【소】|
37|0|1|아고|초보자|힘든 수행을 견디고 있는 견습생|아이템 발견 효율 업 【소】|
38|0|1|영철|초보자|힘든 수행을 견디고 있는 견습생|아이템 발견 효율 업 【소】|
39|0|1|덕만|초보자|힘든 수행을 견디고 있는 견습생|아이템 발견 효율 업 【소】|
40|0|1|방석|초보자|힘든 수행을 견디고 있는 견습생|아이템 발견 효율 업 【소】|
41|0|1|충재|초보자|힘든 수행을 견디고 있는 견습생|아이템 발견 효율 업 【소】|
42|0|1|보영|초보자|힘든 수행을 견디고 있는 견습생|아이템 발견 효율 업 【소】|
43|0|1|백금|초보자|힘든 수행을 견디고 있는 견습생|아이템 발견 효율 업 【소】|
44|0|1|오이|초보자|힘든 수행을 견디고 있는 견습생|아이템 발견 효율 업 【소】|
45|0|1|호현|초보자|힘든 수행을 견디고 있는 견습생|아이템 발견 효율 업 【소】|
46|0|1|에마|초보자|힘든 수행을 견디고 있는 견습생|아이템 발견 효율 업 【소】|
47|0|1|유미|초보자|힘든 수행을 견디고 있는 견습생|아이템 발견 효율 업 【소】|
48|0|1|게레|초보자|힘든 수행을 견디고 있는 견습생|아이템 발견 효율 업 【소】|
49|0|1|계순|초보자|힘든 수행을 견디고 있는 견습생|아이템 발견 효율 업 【소】|
50|0|1|봉숙|초보자|힘든 수행을 견디고 있는 견습생|아이템 발견 효율 업 【소】|
51|0|1|금실|초보자|힘든 수행을 견디고 있는 견습생|아이템 발견 효율 업 【소】|
52|0|1|순자|초보자|힘든 수행을 견디고 있는 견습생|아이템 발견 효율 업 【소】|
53|0|1|수박|초보자|힘든 수행을 견디고 있는 견습생|아이템 발견 효율 업 【소】|
54|1|2|심유|평범이|탐험이 어느정도 익숙해진 대원|아이템 발견 효율 업【중】|
55|1|2|원균|평범이|탐험이 어느정도 익숙해진 대원|아이템 발견 효율 업【중】|
56|1|2|재섭|평범이|탐험이 어느정도 익숙해진 대원|아이템 발견 효율 업【중】|
57|1|2|은식|평범이|탐험이 어느정도 익숙해진 대원|아이템 발견 효율 업【중】|
58|1|2|중이|평범이|탐험이 어느정도 익숙해진 대원|아이템 발견 효율 업【중】|
59|1|2|현옥|평범이|탐험이 어느정도 익숙해진 대원|아이템 발견 효율 업【중】|
60|1|2|럼|평범이|탐험이 어느정도 익숙해진 대원|아이템 발견 효율 업【중】|
61|1|2|복룡|평범이|탐험이 어느정도 익숙해진 대원|아이템 발견 효율 업【중】|
62|1|2|심토|평범이|탐험이 어느정도 익숙해진 대원|아이템 발견 효율 업【중】|
63|1|2|용배|평범이|탐험이 어느정도 익숙해진 대원|아이템 발견 효율 업【중】|
64|1|2|성희|평범이|탐험이 어느정도 익숙해진 대원|아이템 발견 효율 업【중】|
65|1|2|미지|평범이|탐험이 어느정도 익숙해진 대원|아이템 발견 효율 업【중】|
66|1|2|송이|평범이|탐험이 어느정도 익숙해진 대원|아이템 발견 효율 업【중】|
67|1|2|민규|평범이|탐험이 어느정도 익숙해진 대원|아이템 발견 효율 업【중】|
68|1|2|윤찬|평범이|탐험이 어느정도 익숙해진 대원|아이템 발견 효율 업【중】|
69|1|2|성모|평범이|탐험이 어느정도 익숙해진 대원|아이템 발견 효율 업【중】|
70|1|2|준선|평범이|탐험이 어느정도 익숙해진 대원|아이템 발견 효율 업【중】|
71|1|2|재형|평범이|탐험이 어느정도 익숙해진 대원|아이템 발견 효율 업【중】|
72|1|2|준석|평범이|탐험이 어느정도 익숙해진 대원|아이템 발견 효율 업【중】|
73|1|2|필로|평범이|탐험이 어느정도 익숙해진 대원|아이템 발견 효율 업【중】|
74|1|2|세우시|평범이|탐험이 어느정도 익숙해진 대원|아이템 발견 효율 업【중】|
75|1|2|사텐|평범이|탐험이 어느정도 익숙해진 대원|아이템 발견 효율 업【중】|
76|1|2|키나리|평범이|탐험이 어느정도 익숙해진 대원|아이템 발견 효율 업【중】|
77|1|2|갈비|평범이|탐험이 어느정도 익숙해진 대원|아이템 발견 효율 업【중】|
78|1|2|소세|평범이|탐험이 어느정도 익숙해진 대원|아이템 발견 효율 업【중】|
79|1|2|카리|평범이|탐험이 어느정도 익숙해진 대원|아이템 발견 효율 업【중】|
80|1|2|사키|평범이|탐험이 어느정도 익숙해진 대원|아이템 발견 효율 업【중】|
81|1|2|폰세|평범이|탐험이 어느정도 익숙해진 대원|아이템 발견 효율 업【중】|
82|1|2|킹|평범이|탐험이 어느정도 익숙해진 대원|아이템 발견 효율 업【중】|
83|1|2|햄|평범이|탐험이 어느정도 익숙해진 대원|아이템 발견 효율 업【중】|
84|2|4|최병장|숙련가|곁에 있으면 듬직한 베테랑 대원|아이템 발견 효율 업 【대】|
85|2|4|김서방|숙련가|곁에 있으면 듬직한 베테랑 대원|아이템 발견 효율 업 【대】|
86|2|4|이부장|숙련가|곁에 있으면 듬직한 베테랑 대원|아이템 발견 효율 업 【대】|
87|2|4|된장국|숙련가|곁에 있으면 듬직한 베테랑 대원|아이템 발견 효율 업 【대】|
88|2|4|설탕|숙련가|곁에 있으면 듬직한 베테랑 대원|아이템 발견 효율 업 【대】|
89|2|4|전지현|숙련가|곁에 있으면 듬직한 베테랑 대원|아이템 발견 효율 업 【대】|
90|2|4|도련님|숙련가|곁에 있으면 듬직한 베테랑 대원|아이템 발견 효율 업 【대】|
91|2|4|현빈|숙련가|곁에 있으면 듬직한 베테랑 대원|아이템 발견 효율 업 【대】|
92|2|4|박비서|숙련가|곁에 있으면 듬직한 베테랑 대원|아이템 발견 효율 업 【대】|
93|2|4|백사장|숙련가|곁에 있으면 듬직한 베테랑 대원|아이템 발견 효율 업 【대】|
94|2|4|송지효|숙련가|곁에 있으면 듬직한 베테랑 대원|아이템 발견 효율 업 【대】|
95|2|4|채과장|숙련가|곁에 있으면 듬직한 베테랑 대원|아이템 발견 효율 업 【대】|
96|2|4|위스키|숙련가|곁에 있으면 듬직한 베테랑 대원|아이템 발견 효율 업 【대】|
97|2|4|유재석|숙련가|곁에 있으면 듬직한 베테랑 대원|아이템 발견 효율 업 【대】|
98|2|4|김민희|숙련가|곁에 있으면 듬직한 베테랑 대원|아이템 발견 효율 업 【대】|
99|2|4|김태희|숙련가|곁에 있으면 듬직한 베테랑 대원|아이템 발견 효율 업 【대】|
100|2|4|이병헌|숙련가|곁에 있으면 듬직한 베테랑 대원|아이템 발견 효율 업 【대】|
101|2|4|원빈|숙련가|곁에 있으면 듬직한 베테랑 대원|아이템 발견 효율 업 【대】|
102|2|4|가래떡|숙련가|곁에 있으면 듬직한 베테랑 대원|아이템 발견 효율 업 【대】|
103|2|4|배용준|숙련가|곁에 있으면 듬직한 베테랑 대원|아이템 발견 효율 업 【대】|
104|2|4|송중기|숙련가|곁에 있으면 듬직한 베테랑 대원|아이템 발견 효율 업 【대】|
105|2|4|이슬|숙련가|곁에 있으면 듬직한 베테랑 대원|아이템 발견 효율 업 【대】|
106|2|4|막걸리|숙련가|곁에 있으면 듬직한 베테랑 대원|아이템 발견 효율 업 【대】|
107|2|4|비어|숙련가|곁에 있으면 듬직한 베테랑 대원|아이템 발견 효율 업 【대】|
