1,1,0,0,0,0,   //城番号					
5000,1100000,1,1,222,10,0,0,0,0,
390,3,100,300,350,100,5,7,0,1200
186,3,250,800,850,100,2,3,0,1500
377,1,650,1,1,100,3,4,1,1200
367,1,700,30,90,100,8,9,0,2500
554,5,1150,450,500,100,9,9,0,400
560,1,1200,1500,1550,100,1,1,0,200
559,1,1700,30,90,100,0,0,0,200
390,2,1800,400,450,100,5,7,0,1200
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,


//敵は１ステージ最大１０種類
