0,1,0,0,0,0,   //城番号,,,,,,
5500,1000000,1,1,222,20,0,0,0,0,,,
17,0,50,40,70,100,2,7,0,4000
15,0,50,50,100,100,2,7,0,4000
148,0,80,30,90,100,8,9,0,300
4,0,80,30,90,100,2,7,0,4000
16,0,120,250,350,100,2,7,0,4000
116,10,200,200,250,100,2,7,0,500
586,8,300,200,300,100,2,7,0,300
414,5,500,400,500,100,2,7,0,100
609,4,600,450,550,100,0,1,0,200
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
//敵は１ステージ最大１０種類,,,,,,,,,,,,
