0,1,0,0,0,0,   //城番号,,,,,
5500,90000,1,1,1061,20,712,0,0,0,,
712,1,1,1,1,100,0,0,0,900000
286,4,130,300,350,100,7,9,0,30
288,3,200,350,400,100,0,1,0,30
13,1,550,200,250,100,5,6,0,400
289,3,600,250,300,100,2,3,0,30
0,0,0,0,0,0,0,9,0,100,,
0,0,0,0,0,0,0,9,0,100,,
0,0,0,0,0,0,0,9,0,100,,
0,0,0,0,0,0,0,9,0,100,,
0,0,0,0,0,0,0,9,0,100,,
0,0,0,0,0,0,0,9,0,100,,
0,0,0,0,0,0,0,9,0,100,,
0,0,0,0,0,0,0,9,0,100,,
0,0,0,0,0,0,0,9,0,100,,
0,0,0,0,0,0,0,9,0,100,,
0,0,0,0,0,0,0,9,0,100,,
0,0,0,0,0,0,0,9,0,100,,
,,,,,,,,,,,
,,,,,,,,,,,
//敵は１ステージ最大１０種類,,,,,,,,,,,
