Sello de lealtad 1<br>¡Has ganado 30 Friskas!	Día 1	//ログイン1日目獲得文章
Sello de lealtad 2<br>¡Has ganado 30 Friskas!	Día 2	//ログイン2日目獲得文章
Sello de lealtad 3<br>¡Has ganado 30 Friskas!	Día 3	//ログイン3日目獲得文章
Sello de lealtad 4<br>¡Has ganado 30 Friskas!	Día 4	//ログイン4日目獲得文章
Sello de lealtad 5<br>¡Has ganado 30 Friskas!	Día 5	//ログイン5日目獲得文章
Sello de lealtad 6<br>¡Has ganado 30 Friskas!	Día 6	//ログイン6日目獲得文章
Sello de lealtad 7<br>¡Has ganado 30 Friskas!	Día 7	//ログイン7日目獲得文章
Sello de lealtad 8<br>¡Has ganado 30 Friskas!	Día 8	//ログイン8日目獲得文章
Sello de lealtad 9<br>¡Has ganado 30 Friskas!	Día 9	//ログイン9日目獲得文章
Sello de lealtad 10<br>¡Has ganado 30 Friskas!	Día 10	//ログイン10日目獲得文章
Sello de lealtad 11<br>¡Has ganado 30 Friskas!	Día 11	//ログイン11日目獲得文章
Sello de lealtad 12<br>¡Has ganado 30 Friskas!	Día 12	//ログイン12日目獲得文章
Sello de lealtad 13<br>¡Has ganado 30 Friskas!	Día 13	//ログイン13日目獲得文章
Sello de lealtad 14<br>¡Has ganado 30 Friskas!	Día 14	//ログイン14日目獲得文章
Sello de lealtad 15<br>¡Has ganado 30 Friskas!	Día 15	//ログイン15日目獲得文章
Sello de lealtad 16<br>¡Has ganado 30 Friskas!	Día 16	//ログイン16日目獲得文章
Sello de lealtad 17<br>¡Has ganado 30 Friskas!	Día 17	//ログイン17日目獲得文章
Sello de lealtad 18<br>¡Has ganado 30 Friskas!	Día 18	//ログイン18日目獲得文章
Sello de lealtad 19<br>¡Has ganado 30 Friskas!	Día 19	//ログイン19日目獲得文章
Sello de lealtad 20<br>¡Has ganado 30 Friskas!	Día 20	//ログイン20日目獲得文章
