0|0|Mit Katzenbatzen ist alles möglich.
0|0|Du hast den Schlüssel zum Glück schon in der Tasche ...
0|0|Die 7 Kugeln werden all deine Wünsche erfüllen.
0|1|Das Chaosmeter steht auf MAX!
0|1|Katzeneffizienz führt zum Erfolg!
0|1|Du machst einen Spitzenabschluss in Nyarvard!
0|2|Eine mysteriöse Maid wird aus dem Himmel herabsteigen!
0|2|Die 7 Glücksgötter werden dir erscheinen!
0|2|100 Gäste treffen bald ein!
0|3|Der Immobilienmarkt erreicht bald den Höchststand!
0|3|Alles wird PROFIT abwerfen!
0|3|Zeit, deine Goldkatze zu Geld zu machen!
0|4|... vergiss das alles und tanz lieber mit mir!
0|4|In dieser Zeitlinie ist es nicht verloren.
0|4|Vergiss nicht: Ehrlich währt am längsten.
0|5|Such in deinem Garten nach vergrabenen Schätzen!
0|5|Gamatoto wird eine Luxus-Badequelle finden.
0|5|Du tippst garantiert die richtigen Lottozahlen.
0|6|Deine verborgenen Fähigkeiten werden bald geweckt.
0|6|Deine Mission zur Weltrettung wird bald beginnen.
0|6|Dein Kanal bekommt bald eine Million Abonnenten.
0|7|Die Zeit zu Handeln ist JETZT!
0|7|Ultimative Stärke ist in greifbarer Nähe!
0|7|Deine Siege werden entscheidend sein!
0|8|Die Schamanenkatze kann dich von allem heilen.
0|8|Die einzige Heilung ist, ein Cyborg zu werden.
0|8|Du wirst gesund bleiben ... vermutlich!
0|9|Du wirst bald das Rätsel der Liebe lösen!
0|9|Der Frühling bringt neue Romanzen.
0|9|Schreibe einen Liebesbrief mit Zitronensaft.
1|0|Glaube an die Macht der Katzen!
1|0|Keine Sorge, iss alle Bohnen, die du magst!
1|0|Zähle drei Sternschnuppen für den Katzengott-Segen.
1|1|Du wirst bald lernen, was dich wirklich motiviert!
1|1|Du wirst hunderprozentigen Einsatz brauchen!
1|1|Denk dran, was Lehrerbär immer gesagt hat!
1|2|Es wird dir leicht fallen ... viel zu leicht ...
1|2|Denk dran: Das Glück fährt Dreirad.
1|2|Du schaffst die 100 Meter in 9 Sekunden.
1|3|Du wirst in einem beliebten Genre mitmischen können.
1|3|Du wirst Fehler machen, aber am Ende gewinnen.
1|3|Die epischen Katzenfrüchte verkaufen sich sehr gut ...
1|4|Was du verloren hast, ist bereits in der Katzenbasis!
1|4|Im Lager liegt etwas verborgen.
1|4|Was du wegwirfst, kehrt schon bald zurück.
1|5|Du wirst einen 20$-Schein in der Jackentasche finden.
1|5|Vergiss nicht, den Abwasch zu machen!
1|5|Manche Dinge sind wichtiger als Geld.
1|6|Warum nicht in eine Zweitwohnung investieren?
1|6|Neppe die Nepper, bevor sie dich neppen!
1|6|Du wirst ein paar tolle Katzen in der Nachbarschaft treffen!
1|7|Alle Konflikte sind Leere.
1|7|Der wahre Meister kennt seinen Feind immer.
1|7|Verlass dich nicht nur auf Megakatzen, ja?
1|8|Tiefer Schlaf ist das beste Heilmittel.
1|8|Irgendwann wirst du die Schmerzen spüren.
1|8|Vergiss nicht, deine Vitamine zu nehmen.
1|9|Passt schon, dreh einfach völlig durch!
1|9|Es gibt immer eine neue Schlacht zu gewinnen!
1|9|Der Schmerz der Ablehnung verblasst mit der Zeit.
2|0|Dein Wunsch erfüllt sich erst, wenn du ihn vergisst.
2|0|Vergiss nicht, mitzuschreiben!
2|0|Sei großzügig mit deinen Spenden!
2|1|Man braucht Geld, um Geld zu verdienen!
2|1|Ziele gaaaanz leicht links von der Mitte.
2|1|Du wirst klüger sein als ein Katzencomputer!
2|2|Die Antwort liegt in deinen Träumen.
2|2|Es kommt ... aber 30 Minuten zu spät.
2|2|Während du nach links guckst, kommt es von rechts.
2|3|Du wirst endlich bald befördert!
2|3|Ein versteckter Schatz schlummert in deinem Schrank.
2|3|Kaufe Sonderkatzen bei Angeboten zum halben Preis!
2|4|Vergiss nicht, dein Passwort jeden Monat zu ändern!
2|4|Nimm dir ein Beispiel an Gamatotos Abenteuerlust!
2|4|Vielleicht musst du wieder bei Mutti einziehen.
2|5|Dein Glücksbringer ist gleich links von dir.
2|5|Stell dich der Zukunft und schreite mutig voran!
2|5|Zu zögern ... bedeutet die Niederlage.
2|6|Ein örtlicher Held wird dein Freund werden.
2|6|Deine Reisen werden sorgenfrei verlaufen.
2|6|Entspann dich mit Zuversicht!
2|7|Gib einfach dein Bestes, ja?
2|7|Gib dich nicht sinnloser Gewalt hin!
2|7|Der Hund wird dich immer lieben.
2|8|Reize wilde Tiere nicht, sonst wirst du gebissen.
2|8|Ohne genug Schlaf bekommst du noch Pickel.
2|8|Vergiss die Grippeimpfung nicht!
2|9|Mehr Flächenangriffe sind nie ein Fehler.
2|9|Halte Händchen mit deiner großen Liebe.
2|9|Sag einfach ja. Wer weiß, was daraus wird?
3|0|Alles hängt von deinem Einsatz ab.
3|0|Wahres Glück findet sich in 2D.
3|0|Heute nichts zu melden!
3|1|Deine alten Schulbücher haben die Antworten.
3|1|Du wirst vor lauter Katzen kaum denken können.
3|1|Keine Sorge, überlass einfach alles dem Katzengott.
3|2|Versuch mal, am anderen Eingang zu warten.
3|2|Das Glück ... liegt in der anderen Halbkugel.
3|2|Gib das Zeichen, dann wird es erscheinen!
3|3|Jetzt nicht. Warte zwei Jahre.
3|3|Ziehe eine Katzenkapsel und erfahre dein Schicksal.
3|3|Die süße Katze gibt es bald im Sonderangebot.
3|4|Du findest, was du willst, aber nur gebraucht.
3|4|Was du dir wünschst, gibt es heute in einer Auktion.
3|4|Du findest es im Gebrauchtwarenladen!
3|5|Es gibt vielleicht eine Gehaltserhöhung. Nächstes Jahr.
3|5|Dein Feng Shui ist im Moment perfekt.
3|5|Mehr Punkte führen zum garantierten Sieg!
3|6|Du wirst in einem 100-km-Stau feststecken.
3|6|Dein Glück wird in einer eroberten Burg liegen.
3|6|Führe deine Katzen um die Welt!
3|7|Ein Rückzug bringt zukünftige Siege.
3|7|Meistere den Einsatz superseltener Katzen!
3|7|Zeit, deine wahre Form zu entwickeln!
3|8|Es tut nur weh, wenn du es zulässt.
3|8|Iss nichts, das du auf dem Boden gefunden hast.
3|8|Treibe nie Sport, ohne dich vorher aufzuwärmen!
3|9|Zeig der nächsten Katze etwas Liebe!
3|9|Mach an paar Fotos, damit du dich an heute erinnerst.
3|9|Fahrgemeinschaften mit Freunden bringen dir Glück.
4|0|Dein nächster Traum wird sicher wahr.
4|0|Kein Kommentar ...
4|0|Wer eine Streunerkatze sieht, darf sich etwas wünschen.
4|1|Dein nächstes Prüfungsergebnis wird ... weniger gut.
4|1|Du wirst größere Fortschritte machen ... beim Putzen.
4|1|Die Uni deiner Wahl wird geschlossen ...
4|2|Nur der Postbote wird dich besuchen.
4|2|Ein mysteriöser Krieger wird dich herausfordern.
4|2|Dein Besuch war da ... gestern.
4|3|Überlasse wichtige Entscheidungen nie einer Katze.
4|3|Das will doch keiner haben, nicht mal geschenkt.
4|3|Der Gorilla wird deine besten Kunden abwerben.
4|4|Dein Schatz wird als legendär gepriesen werden.
4|4|Was du willst liegt in einem Monsternest verborgen.
4|4|Alles wird am Ende gegen XP eingetauscht ...
4|5|Du wirst 20$ finden und dann deine Geldbörse verlieren.
4|5|Traue der E-Mail von einem Fremden nicht.
4|5|Eine Katze wird all deine Münzen stehlen.
4|6|Die heißen Bäder führen nur zu unangenehmem Jucken.
4|6|Das Andenken, das du gekauft hast, wird kaputtgehen.
4|6|Wenn du gehen willst, geh heute!
4|7|Du wirst gegen ein Nilpferd verlieren.
4|7|Pass auf, sonst bekommst du noch einen Pfeil ins Knie.
4|7|Frl. Schild wird deine Katzenbasis zerstören.
4|8|Beiß dir nicht in die Wange.
4|8|Dein Magen fühlt sich ... etwas komisch an ...
4|8|Meide Karamellen, wenn dir deine Füllungen lieb sind.
4|9|Sie wollen nur Freunde sein ...
4|9|All deine Freunde verlieben sich bald.
4|9|Hüte dich vor dem Schatten der Diebkatze ...
5|0|Gier wird dein Verderben sein.
5|0|Der Wunsch deines Rivalen wird wahr werden.
5|0|Was dir Angst macht, ist in Wahrheit deine große Chance!
5|1|Ein Hund wird deine Hausaufgaben fressen.
5|1|Du wirst beim Büffeln in letzter Minute einschlafen.
5|1|Beim nächsten Test wird dir gar nichts einfallen.
5|2|Ich bin JETZT GERADE hinter dir!
5|2|Frl. Schild wird bald die Geduld verlieren ...
5|2|Der, auf den du wartest, trägt einen potthässlichen Hut.
5|3|Deine Impro-Truppe wird Schulden machen.
5|3|Eine Diebkatze ist jetzt gerade in deinem Haus!
5|3|Hunde werden vor dir weglaufen ...
5|4|Was du willst ... liegt am Grunde des Meeres.
5|4|Keiner deiner Wünsche wird verlorengehen.
5|4|Jemand aus deiner Familie wird kaufen, was du willst.
5|5|Kauf die verdächtige Vase nicht.
5|5|Hüte dich vor HAUDRAUF-SCHADEN!
5|5|Eine örtliche Katze wird dein Konto plündern.
5|6|Du wirst mitten im Meer ausgesetzt werden.
