7,0,0,0,0,0,   //城番号
5000,750000,1,1,176,18,0,0,0,0,	//幅,	城体力,	生産最低F,生産最高F,	背景種類,	出現最大数,以後未使用
286,0,75,200,300,100,7,9,0,250,	//ID,出現数(0で無制限),初登場F,再登場最低F,再登場最高F,城連動出現％,手前ライン,奥ライン,ボスフラグ,強さ倍率
290,3,150,300,350,100,4,6,0,250,
286,5,600,25,75,100,7,9,0,250,
471,0,0,160,320,99,7,9,0,200,
471,20,0,80,160,99,7,9,0,200,
471,20,0,40,80,99,7,9,0,200,
470,5,0,120,240,99,4,6,0,200,
470,5,0,60,120,99,4,6,0,200,
295,1,0,1,1,99,3,3,1,200,
23,0,13500,13500,13500,100,9,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,


//敵は１ステージ最大１０種類
