14,-1,62,-1,-1,    //マップ番号 0～16,　アイテム報酬型ステージ設定(-1:OFF),　スコア報酬型ステージ設定(-1:OFF)
7,					//マップパターン 0～
80,7200,3,90,33,10,6,10000,-2,-2,-2,-2,-2,-2,-2,1,8000,6,50000,5000,0,1,500,6,10000,-1,		//1ステージ
100,9800,30,99,31,10,6,30000,-2,-2,-2,-2,-2,-2,-2,1,7500,6,75000,5000,2,1,500,6,15000,-1,		//2ステージ
120,13200,3,99,32,10,6,50000,-2,-2,-2,-2,-2,-2,-2,1,6500,6,100000,5000,5,1,500,6,25000,-1,		//3ステージ
150,18000,31,100,31,10,6,100000,-2,-2,-2,-2,-2,-2,-2,1,6500,6,150000,5000,4,1,500,6,50000,-1,		//4ステージ
200,20000,32,99,33,10,6,150000,-2,-2,-2,-2,-2,-2,-2,1,5500,6,250000,4500,11,1,500,12,1,-1,		//5ステージ


//シャクレルプラネット　スコア報酬用マップ
//消費統率力			0
//クリア時の獲得XP		1
//サウンド（スタート時）	2
//サウンド ボス出現時の城体力％	3
//サウンド（ボス）		4
//アイテム入手確率		0～100%
//アイテム番号	0:スピードアップ	1:トレジャーレーダー	2:ネコボン	3:ニャンピュータ	4：おかめはちもく	5:スニャイパー
//貰える数		0
