8,0,0,0,0,0,   //城番号
5400,1500000,1,1,1041,20,0,0,0,0,	//幅,	城体力,	生産最低F,生産最高F,	背景種類,	出現最大数,以後未使用
499,0,100,200,300,100,6,9,0,300
49,10,400,500,600,100,2,5,0,300
56,2,700,2500,2500,100,0,0,0,300
684,1,700,1,1,100,1,1,1,100
61,1,2000,1,1,100,2,5,0,300
56,1,0,1,1,90,0,0,0,300
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,


//敵は１ステージ最大１０種類
