3,-1,-1,-1,-1,				//マップ番号(0～17)，アイテム報酬型ステージ設定(-1:OFF)，スコア報酬型ステージ設定(-1:OFF)，ステージ表示タイミング，プレイ可能タイミング，
3,					//マップ番号によるマップパターン(0～3)，
100,1900,3,99,33,8,30112,1,-4,2,30113,1,8,30117,1,2,30118,1,8,30122,1,2,30123,1,4,30037,1,1,30038,1,4,30042,1,1,30043,1,-1,		//1ステージ


//本能玉ステージ・属性能力強化・天使・その3
//消費統率力			0
//クリア時の獲得XP		1
//サウンド（スタート時）	2
//サウンド ボス出現時の城体力％	3
//サウンド（ボス）		4
//アイテム入手確率		0～100%
//アイテム番号	0:スピードアップ	1:トレジャーレーダー	2:ネコボン	3:ニャンピュータ	4：おかめはちもく	5:スニャイパー	6:XP	11:にゃんこチケット	12：レアチケット	1000自衛隊キャラクター
//貰える数		0
