1|เก็บสมบัติทั้งหมด<br>เพื่อพาวเวอร์อัปแมวของคุณ!
1|เคลียร์บทที่ 2 เพื่อ<br>รับยูนิตพิเศษสุดเจ๋ง!
1|รับสมบัติจากจักรวรรดิ<br>เพื่อต่อสู้ได้ดีขึ้นในอนาคต!
1|พิชิตดาว!
2|เคลียร์บทที่ 2 และรับ<br>ยูนิตพิเศษ!
2|พิชิตดาว!
3|ยังมีสมบัติ<br>เหลืออยู่ในบทที่ 2
3|เคลียร์บทที่ 3 เพื่อ<br>รับยูนิตพิเศษ!
4|เคลียร์บทที่ 3 เพื่อรับ<br>ของขวัญพิเศษ!
4|พิชิตดาว!
5|เก็บสมบัติมากขึ้น<br>เพื่อพาวเวอร์อัปแมวของคุณ!
5|สมบัติจากจักรวรรดิ<br>มีประโยชน์ในอนาคต!
5|สมบัติจะช่วยใน<br>ด่านอนาคตและด่านตำนาน!
5|ยังมีสมบัติ<br>เหลืออยู่ในจักรวรรดิ...
6|ตอนนี้แมว<br>ครองโลกแล้ว! ยินดีด้วย!
6|เก็บสมบัติครบทั้งหมดแล้ว!<br>สุดยอดดดด!
7|ยังมีสมบัติ<br>เหลืออยู่ในบทที่ 1
8|ยังมีสมบัติ<br>เหลืออยู่ในบทที่ 1
9|ยังมีสมบัติ<br>เหลืออยู่ในบทที่ 1
10|เทศกาลสมบัติเริ่มแล้วตอนนี้!!<br>
10|อัตราดร็อปสมบัติ<br>เพิ่มขึ้น!
11|เทศกาลสมบัติเริ่มแล้วตอนนี้!!<br>
11|อัตราดร็อปสมบัติ<br>เพิ่มขึ้น!
12|เทศกาลสมบัติเริ่มแล้วตอนนี้!!<br>
12|อัตราดร็อปสมบัติ<br>เพิ่มขึ้น!
13|ได้เวลาบุก<br>อนาคต!
13|อนาคตมีศัตรู<br>สุดแข็งแกร่งมากมาย!
13|พิชิตอนาคต!
14|ยังมีสมบัติ<br>เหลืออยู่ในบทที่ 1
