			0	22	777	300	0
		โทษทีนะ พอดีมีธุระ<br>ไว้จะกลับมาถามใหม่!<br>รับของขวัญนี้ไปก่อน<br>เพราะอุตส่าห์ทนอยู่กับฉันมาตั้งนาน!	0	22	300	
1	0	The Battle Cats ครบรอบ 11 ปี<br><flash>ตอนที่ 3: การแต่งงานแมว</flash><br>เริ่มแล้วตอนนี้!	2		
2	0	ฉันกำลังจะแต่งงาน<br>และอยากให้เธอ<br>มาร่วมงานด้วย	3	50	
3	0	ขอบคุณนะ!<br>ดีใจมากเลย!	4	
4	0	อะไรนะ? ฉันกำลังจะแต่งงาน<br>กับใครงั้นเหรอ?	5	
5	0	มีแมวสองตัวมาสารภาพรัก<br>นี่ยังไม่รู้เลยว่า<br>จะเลือกใครดี	6	
6	0	ตัวแรกเป็นเพื่อนสมัยเด็ก<br>ส่วนอีกตัวเป็น<br>หญิงสูงศักดิ์<br>ทั้งคู่บอกว่าชอบฉัน	7	
7	0	อยากอยู่คุยต่อนะ<br>แต่ต้องไปดู<br>สถานที่<br>จัดงานแต่ง	8	
8	0	ฉันอยากให้งานแต่งงาน<br>เป็นความทรงจำอยู่กับเราตลอดไป<br>เลยอยากให้เธอ<br>โทรหาเพื่อนเยอะๆ เลย	9	
9	0	ฉันอยากให้มี<br>เพื่อนฝูง<br>อยู่รายล้อม...	10	
10	0	ไม่ใช่เพราะอยากได้อาหารแมว<br>เป็นของขวัญแต่งงานหรอกนะ	11	
11	0	ฉันจะขอบคุณมากเลย<br>ถ้าเธอพาเพื่อน<br>มาเยอะๆ!	12	
12	0	เธอเป็นคนเดียว<br>ที่ฉันจะขอ<br>ให้ช่วยเรื่องนี้!	13	
13	0	ฉันอยากให้เธอกลับมา<br>ที่นี่อีกวันพรุ่งนี้<br>และมาฟังคำขอของฉัน	14	
14	16	อย่าลืมพาเพื่อน<br>มาเยอะๆ ล่ะ!	100	
50	0	ฉันคิดว่าได้ยินคำว่า "ไม่"<br>แต่ฉันเลือกที่จะได้ยินว่า<br>"ได้"!	3	
100	0	ตัดสินใจเลือกที่จัดงานยากมาก<br>ครบรอบ 11 ปี<br><flash>ตอนที่ 3: การแต่งงานแมว</flash><br>กลับมาแล้ว!	101	
101	0	เธอได้บอกเพื่อน<br>หรือเปล่า?	102	150	
102	0	ขอบใจนะ! เดาไว้แล้ว<br>ว่าเธอต้องบอก!	103	
103	0	เมื่อวานเล่าให้ฟัง<br>ว่ามีผู้หญิงสองคน<br>มาสารภาพรักกับฉัน	104	
104	0	อันดับแรก จะเล่า<br>เกี่ยวกับเพื่อน<br>สมัยเด็ก	105	
105	0	เธอคอยดูแล<br>แมวตัวเล็กๆ<br>ที่ถูกเพื่อนแกล้ง	106	
106	0	เธอเป็นแมวที่<br>ดีมาก	107	
107	0	เธอยังเคย<br>ปลุกฉันจนตื่น<br>เวลาเผลอหลับในห้องเรียน	108	
108	0	เธอเป็นแมวที่<br>ดีมาก	109	
109	0	เธอยังช่วยกิน<br>ช็อกโกแลตวาเลนไทน์<br>ที่ฉันได้มาจนหมด<br>เพื่อที่ฉันจะได้ไม่อ้วน	110	
110	0	เธอเป็นแมวที่<br>ดีมาก	111	
111	0	เธอยังคอย<br>อยู่ข้างๆ<br>ปกป้องฉันเสมอ	112	
112	0	บางทีฉันน่าจะเลือก<br>เพื่อนคนนี้มาเป็นเจ้าสาว<br>เธอคิดว่าไง?	113	160	
113	0	หรือบางที<br>ฉันอาจรีบตัดสินใจ<br>เกินไป	114	
114	0	หืม? แล้วว่าที่เจ้าสาวอีกคน<br>นิสัยเป็นยังไงน่ะเหรอ<br>อืม...	115	
115	0	พอดีฉันมีนัด<br>กับหมอเสริมความงาม<br>วันนี้	116	
116	0	ฉันจะเป็นแมว<br>ที่สวยที่สุด<br>ในงานแต่งงานแน่นอน!	117	
117	16	หวังว่าพรุ่งนี้<br>เธอจะกลับมาฟังเรื่องส่วนที่เหลือ<br>ต่อนะ	200	
150	0	งานแต่งที่ไม่มีแขกมา<br>จะน่าเบื่อสุดๆ<br>อย่าลืมชวนเพื่อนมาเยอะๆ ล่ะ!	103	
160	0	ฉันไม่แน่ใจว่า<br>การตัดสินใจที่<br>ทำได้เด็ดขาด	114	
