1|¡Consigue todos los tesoros<br>para mejorar a tus gatos!
1|¡Supera el capítulo 2 para<br>obtener una unidad especial!
1|Obtén tesoros en el Imperio<br>para ganar más en el futuro.
1|¡Conquista el planeta!
2|¡Supera el capítulo 2 para<br>obtener una unidad especial!
2|¡Conquista el planeta!
3|¡Aún quedan tesoros<br>en el capítulo 2!
3|¡Supera el capítulo 3 para<br>obtener una unidad especial!
4|¡Supera el capítulo 3 para<br>obtener un regalo especial!
4|¡Conquista el planeta!
5|Obtén más tesoros para que<br>aumente el poder de tus gatos.
5|¡Los tesoros del Imperio<br>serán útiles en el futuro!
5|¡En las Etapas de Leyenda y<br>el Futuro los tesoros ayudan!
5|¡Aún quedan tesoros<br>en Imperio de los Gatos!
6|¡Ahora los gatos dominan<br>el mundo! ¡Enhorabuena!
6|¡Has reunido todos<br>los tesoros! ¡Genial!
7|¡Aún quedan tesoros<br>en el capítulo 1!
8|¡Aún quedan tesoros<br>en el capítulo 1!
9|¡Aún quedan tesoros<br>en el capítulo 1!
10|¡Festival de tesoros<br>activo!
10|¡Más probabilidad<br>de conseguir tesoros!
11|¡Festival de tesoros<br>activo!
11|¡Más probabilidad<br>de conseguir tesoros!
12|¡Festival de tesoros<br>activo!
12|¡Más probabilidad<br>de conseguir tesoros!
13|¡Hora de invadir<br>el futuro!
13|En el futuro hay<br>enemigos de tomo y lomo.
13|¡Conquista el futuro!
14|¡Aún quedan tesoros<br>en el capítulo 1!
14|¡Consigue tesoros para tener<br>más poder en Hacia el Futuro!
15|Supera el capítulo 2 para<br>desbloquear más gatocombos.
15|¡Aún quedan tesoros<br>en el capítulo 1!
16|¡Supera el capítulo 3 para<br>obtener una unidad especial!
16|¡El capítulo 3 te espera!
16|¡Aún quedan tesoros<br>en el capítulo 2!
17|Supera el capítulo 3 para<br>desbloquear más gatocombos.
17|¡Reúne tesoros para poder<br>superar el capítulo 3!
18|¡Aún quedan tesoros<br>en Hacia el Futuro!
18|¡Enhorabuena por superar el<br>capítulo 3 de Hacia el Futuro!
19|Los gatos ya dominan el tiempo<br>y el espacio. ¡Enhorabuena!
19|¡Has reunido todos<br>los tesoros! ¡Genial!
20|¡Fase de evento activa!
19|¡Ya están disponibles<br>las fases de bote exclusivas!
