Gato Ricachón (Fácil)|Gato Ricachón (Normal)|Gato Ricachón (Difícil)|＠|||||||
Gato Acelerado (Fácil)|Gato Acelerado (Normal)|Gato Acelerado (Difícil)|＠|||||||
Sabelotodo (Fácil)|Sabelotodo (Normal)|Sabelotodo (Difícil)|＠|||||||
Gatotirador (Fácil)|Gatotirador (Normal)|Gatotirador (Difícil)|＠|||||||
Gato Servicial (Fácil)|Gato Servicial (Normal)|Gato Servicial (Difícil)|＠|||||||
Amor por la XP (Fácil)|Amor por la XP (Normal)|Amor por la XP (Difícil)|＠|||||||
Besos, Hipo Metálico (Difícil)|＠|||||||||
Hipo Supermetálico (Experto)|＠|||||||||
Reunión Atlética|Anti-Halloween|Ganar y Perder|＠|||||||
Reuniones Interminables|Compañeros Vagos|Antiestrés Estresante|Puesto de Seguridad|Sueldo sin Permiso|Favor de Última Hora|＠||||
Aquella Noche|Aquella Canción|Caldo Caliente|Gato y Nieve|Gordito Bonachón|Papá No Es|Repartidor Inmigrante|Feliz Navidad|＠||
Vacaciones Infelices|Adiós a la Dieta|No Más Propósitos|Un Traguito Más|Cotillón sin Fin|Uvas Descontadas|Menuda Melopea|Resacón|＠||
Diablo Angelical|Drácula Dona Sangre|Mi Licántropo Mascota|Bronceado de Momias|Préstamos de Almas|Lucifer Siempre Sonríe|Zombis Sanos|Los Humanos Son Peores|＠||
Oso Muy Yogui|Feo y Hermoso|Peluche Mullidito|Todos Son Pardos|Anda la Osa|Animal Bipolar|Metida de Zarpa|Público Furioso|＠||
Ataque al Ciclón R (Experto)|＠|||||||||
Ataque al Ciclón N (Experto)|＠|||||||||
Ataque al Ciclón B (Experto)|＠|||||||||
Posesión Infernal (Demencial)|＠|||||||||
Defensa Absoluta (Demencial)|＠|||||||||
Frenético (Demencial)|＠|||||||||
Festival Gatilargo (Demencial)|＠|||||||||
Cabeza Loca (Demencial)|＠|||||||||
Aleteo Gatuno (Demencial)|＠|||||||||
Locura de Peces (Demencial)|＠|||||||||
¿Mamíferos? (Demencial)|＠|||||||||
Gatos Locos (Demencial)|＠|||||||||
Musical Colegial Gatuno|Flechazo|El Diario Felino|Posdata: Te Araño|100 Citas Felinas|Lamento|T. Q. M.|Volver a Empezar|＠||
Amor por la XP (Fácil)|Amor por la XP (Normal)|Amor por la XP (Difícil)|Amor por la XP (Veterano)|Amor por la XP (Experto)|Amor por la XP (Demencial)|＠||||
Amor por la XP (Fácil)|Amor por la XP (Normal)|Amor por la XP (Difícil)|Amor por la XP (Veterano)|Amor por la XP (Experto)|Amor por la XP (Demencial)|＠||||
Amar el Corazón|¡Menos Morritos!|Leído sin Respuesta|Ligar en Internet|¡Bloqueado en FB!|¡Tu Trabajo o Yo!|Seamos Amigos|¡No Te Rindas!|＠||
Preparativos de Boda|Mandar a un Amigo|Suena la Macarena|Ramo al Agua|Dramones Familiares|El Nombre de Otra|Su Ex Interrumpe|No quiero...|＠||
Vecinos Glotones|¿Ya Es Verano?|Algo Tienen los Gatos|Refrigerio Veraniego|Dietas de Verano|Chico Complace a Chica|Sacos de Arena|Miaquí, Miahora|＠||
Papi Vuelve a Aparecerse|Estamos de Vacaciones|A Través de las Paredes|Vete al Cielo|Herencia Debilitante|Plañideras de Alquiler|Tumba de Plástico|Ya No Estoy Aquí|＠||
Agradecimiento Especial (Demencial)|＠|||||||||
¡Ultraestrés! (Demencial)|＠|||||||||
¡Tácticas Milagrosas! (Demencial)|＠|||||||||
Corredores Mañaneros|Trabajo de Día = Boxeo|Huida de la Residencia|Prisión Infinita|Canosos, pero Matones|Esposas Trofeo|Sueños Hechos Realidad|La Esposa Manda|＠||
|＠|||||||||
Primero Hay Que Calentar|Entrada Torpe|¡Papá, No Me Grabes!|Carrera de Sacos|Mejor Sin Zapatos|Carrera de Huevos|A Toda Pastilla|Todo el Mundo Gana|＠||
Vorágine Inminente (Experto)|＠|||||||||
¡Felicidades! ¡2 Años!|＠|||||||||
