Sello de lealtad 1<br>¡Ganaste +5 000 XP!	Día 1	//ログイン1日目獲得文章
Sello de lealtad 2<br>¡Ganaste 1 acelerador!	Día 2	//ログイン2日目獲得文章
Sello de lealtad 3<br>¡Ganaste 1 gato ricachón!	Día 3	//ログイン3日目獲得文章
Sello de lealtad 4<br>¡Ganaste +10 000 XP!	Día 4	//ログイン4日目獲得文章
Sello de lealtad 5<br>¡Ganaste 1 tique raro!	Día 5	//ログイン5日目獲得文章
Sello de lealtad 6<br>¡Ganaste 1 radar de tesoros!	Día 6	//ログイン6日目獲得文章
Sello de lealtad 7<br>¡Ganaste 1 gatomático!	Día 7	//ログイン7日目獲得文章
Sello de lealtad 8<br>¡Ganaste +15 000 XP!	Día 8	//ログイン8日目獲得文章
Sello de lealtad 9<br>¡Ganaste 1 gatotirador!	Día 9	//ログイン9日目獲得文章
Sello de lealtad 10<br>¡Ganaste 1 tique gatuno!	Día 10	//ログイン10日目獲得文章
Sello de lealtad 11<br>¡Ganaste +20 000 XP!	Día 11	//ログイン11日目獲得文章
Sello de lealtad 12<br>¡Ganaste 1 gatomático!	Día 12	//ログイン12日目獲得文章
Sello de lealtad 13<br>¡Ganaste 1 radar de tesoros!	Día 13	//ログイン13日目獲得文章
Sello de lealtad 14<br>¡Ganaste 1 sabelotodos!	Día 14	//ログイン14日目獲得文章
Sello de lealtad 15<br>¡Ganaste 1 tique raro!	Día 15	//ログイン15日目獲得文章
Sello de lealtad 16<br>¡Ganaste 1 acelerador!	Día 16	//ログイン16日目獲得文章
Sello de lealtad 17<br>¡Ganaste +25 000 XP!	Día 17	//ログイン17日目獲得文章
Sello de lealtad 18<br>¡Ganaste 1 gatotirador!	Día 18	//ログイン18日目獲得文章
Sello de lealtad 19<br>¡Ganaste 1 gato ricachón!	Día 19	//ログイン19日目獲得文章
