Fase del Lunes	1000	0	3
Fase del Martes	1001	0	3
Fase del Miércoles	1002	0	3
Fase del Jueves	1003	0	3
Fase del Viernes	1004	0	3
Fase del Finde	1027	0	4
Cultivo Verde	1097	0	5
Cultivo Morado	1098	0	5
Cultivo Rojo	1099	0	5
Cultivo Azul	1100	0	5
Cultivo Amarillo	1101	0	5
Catástrofe Carmesí	1014	0	0
Inigualable	1016	0	0
Paraíso de Oscuridad	1015	0	0
Dulce Ironía	1043	0	0
Ira de los Cielos	1039	0	0
Dimensión Desesperada	1066	0	0
Cielo Rojo Matutino	1096	0	0
Muertos Rodantes	1122	0	0
La Segunda Dimensión	1157	0	0
Tifón Nemo	1189	0	0
El Gran Diablo	1259	0	0
Venganza Carmesí	1169	0	1
Neocielo Oscuro	1172	0	1
También Inigualable	1176	0	1
Ira de los Divinos	1185	0	1
Amarga Ironía	1187	0	1
Dimensión de Delirio	1193	0	1
Cielo Rojo Nocturno	1195	0	1
Dominante Clionel	1196	0	1
Rodarán Muertos	1198	0	1
Tifón Nihil	1247	0	1
Ascendente Clionel	1095	0	0
Coronación de la Reina	1119	0	0
Río Estigia	1117	0	0
Difunto Debutante	1128	0	0
Venganza del Rey Guau	1158	0	0
Sueño Profundo	1177	0	0
Impacto Azul	1215	0	0
Fondo del Pantano	1226	0	0
Preludio de Ruina	1246	0	0
Sinfonía de Tentaciones	1272	0	0
Tribunal de Tormento	1217	0	0
Paraíso de Papuu	1219	0	0
Vieja Reina	1220	0	0
Gloria de Guauguau	1229	0	0
¡Clionel Zombi Ataca!	1231	0	0
Primer Recado	1232	0	0
Rashomon	1273	0	0
Reino del Tirano	1340	0	0
Río Acheron	1199	0	1
Condena de la Reina	1201	0	1
La Tercera Dimensión	1203	0	1
Difunto Repetidor	1205	0	1
Retorno del Rey Guau	1207	0	1
A Sueño Suelto	1214	0	1
Cúspide del Pantano	1243	0	1
Tribunal de Agonía	1296	0	1
Gloria de Neoguauguau	1338	0	1
Gato Demente	1017	0	0
Gato Defensor Demente	1018	0	0
Gato Hachero Demente	1019	0	0
Gatilargo Demente	1020	0	0
Gato Lechero Demente	1021	0	0
Gato Pájaro Demente	1022	0	0
Piscigato Demente	1023	0	0
Gato Lagarto Demente	1024	0	0
Gato Titán Demente	1025	0	0
Moneko Demente	1161	0	0
Gato Maníaco	1102	0	1
Defensor Maníaco	1103	0	1
Hachero Maníaco	1104	0	1
Gatilargo Maníaco	1105	0	1
Vaca Maníaca	1106	0	1
Pájaro Maníaco	1107	0	1
Pescado Maníaco	1108	0	1
Lagarto Maníaco	1109	0	1
Titán Maníaco	1110	0	1
Minigato, Álzate	1130	0	1
Minidefensor, Álzate	1131	0	1
Minihachero, Álzate	1132	0	1
Minigatilargo, Álzate	1133	0	1
Minivaca, Álzate	1134	0	1
Minipájaro, Álzate	1135	0	1
Minipescado, Álzate	1136	0	1
Minilagarto, Álzate	1137	0	1
Minititán, Álzate	1138	0	1
Campo de Pruebas	1250	0	3
Festival de tesoros (Imp.)	100	0	-1
Festival de tesoros (Fut.)	101	0	-1
Festival de tesoros (Gal.)	104	0	-1
Isla del tesoro escondido	24055	0	6
Caverna de Cometas	1150	0	3
Isla de Ceniza	1151	0	3
Estrecho de Alas	1152	0	3
¡Probabilidad de tique!	1006	0	7
¡Asedio de Hipo!	1007	0	7
Cara al Peligro	1078	0	7
Fase de XP	1028	0	4
¡Megabote de XP!	1059	0	4
Coliseo de XP	1124	0	4
¡XP Inhumana!	1155	0	4
¡Bonanza de XP!	1319	0	4
Cultivo Extraño	1162	0	5
Cultivo Épico	1222	0	5
Mal Proliferante	1274	0	5
Bufé de Fruta Felina	1118	0	5
Minería Épica	1326	0	5
Bote del Lunes	1073	0	3
Bote del Martes	1074	0	3
Bote del Miércoles	1075	0	3
Bote del Jueves	1076	0	3
Bote del Viernes	1077	0	3
Bosque Oculto de Gapra	31000	0	5
Desierto de Ashvini	31001	0	5
Volcán Jinfore	31002	0	5
Confluencia Arcana	1255	0	-1
Sirviente de la Oscuridad	1256	0	-1
Gato Maligno	1257	0	-1
Tanque Maligno	1258	0	-1
Parque Demoníaco	1265	0	-1
Gato Hachero Liberado	1266	0	-1
Venganza de Ciberoso	1173	0	7
Clan de los Maníacos	1208	0	3
Día Miau-Miau	1209	0	2
Informe de Emperatriz 1	1269	0	3
Informe de Emperatriz 2	1270	0	3
Informe de Emperatriz 3	1271	0	3
Informe de Emperatriz 4	1275	0	3
Informe de Emperatriz 5	1276	0	3
Excavación de Emperatriz 1	1277	0	0
Excavación de Emperatriz 2	1278	0	0
Excavación de Emperatriz 3	1279	0	0
Excavación de Emperatriz 4	1280	0	0
Aflicción en el Bosque	1312	0	-1
Rarezas en el Desierto	1313	0	-1
Peligro en el Volcán	1314	0	-1
Aflicción en el Bosque II	1333	0	-1
Rarezas en el Desierto II	1334	0	-1
Peligro en el Volcán II	1335	0	-1
De Mal en Peor	1111	0	3
Día del Juicio Final	1112	0	3
Tecnoneurosis	1114	0	3
Actriz, Álzate	1045	0	1
Kungfú, Álzate	1046	0	1
Sr., Álzate	1047	0	1
Bondage, Álzate	1048	0	1
Domigatriz, Álzate	1049	0	1
Caja de Gatitos, Álzate	1050	0	1
Braguitas, Álzate	1051	0	1
Triciclo, Álzate	1052	0	1
Ninja, Álzate	1053	0	1
Zombi, Álzate	1054	0	1
Samurái, Álzate	1055	0	1
Sumo, Álzate	1056	0	1
Fiebre, Álzate	1057	0	1
Faldera, Álzate	1058	0	1
Gato Adulto, Álzate	1083	0	1
Gato Malvado, Álzate	1084	0	1
Gatoñecos, Álzate	1085	0	1
Colegiala, Álzate	1086	0	1
Koi, Álzate	1087	0	1
Novia, Álzate	1088	0	1
Fin de las Vacaciones	1089	0	1
Venganza, Álzate	1090	0	1
Kungfú X, Álzate	1091	0	1
