รังสีแห่งทอง (ยาก)|รังสีแห่งทอง (เชี่ยวชาญ)|รังสีแห่งทอง (บ้าคลั่ง)|＠
ภาพลวงตาสีฟ้า (ยาก)|ภาพลวงตาสีฟ้า (เชี่ยวชาญ)|ภาพลวงตาสีฟ้า (บ้าคลั่ง)|＠
ความหลงใหลสีแดง (ยาก)|ความหลงใหลสีแดง (เชี่ยวชาญ)|ความหลงใหลสีแดง (บ้าคลั่ง)|＠
แสงแฟลชสีม่วง (ยาก)|แสงแฟลชสีม่วง (เชี่ยวชาญ)|แสงแฟลชสีม่วง (บ้าคลั่ง)|＠
ความอิจฉาสีเขียว (ยาก)|ความอิจฉาสีเขียว (เชี่ยวชาญ)|ความอิจฉาสีเขียว (บ้าคลั่ง)|＠
ใบหน้าเหล็กกล้า (ถึงตาย)|＠
ซูเปอร์ฮิปโปโลหะ (เชี่ยวชาญ)|＠
ด้วยรัก ฮิปโปโลหะ (ยาก)|＠
รสชาติความสำเร็จ (ไร้ปรานี)|＠
ผ่านเปลวเพลิง (ถึงตาย)|＠
รสปากชั้นสูง (บ้าคลั่ง)|＠
XP หอมหวาน (ง่าย)|XP หอมหวาน (ปกติ)|XP หอมหวาน (ยาก)|XP หอมหวาน (เจนศึก)|XP หอมหวาน (เชี่ยวชาญ)|XP หอมหวาน (บ้าคลั่ง)|＠
ไม่มีแผน A (ถึงตาย)|＠
ดินแดนการฆ่าล้าง (ถึงตาย)|＠
กับดักน้ำผึ้ง (ถึงตาย)|＠
พาเหรดแห่งความตาย (ถึงตาย)|＠
กรังปรีซ์ N-1 (ถึงตาย)|＠
เด็กหญิงมือระเบิด (ถึงตาย)|＠
โจมตีไซโคลน R (เชี่ยวชาญ)|＠
โจมตีไซโคลน B (เชี่ยวชาญ)|＠
โจมตีไซโคลน W (เชี่ยวชาญ)|＠
ความโกลาหลที่กำลังมาถึง (เชี่ยวชาญ)|＠
โจมตีไทเทเนียม (บ้าคลั่ง)|＠
หลุมดำผงาด (บ้าคลั่ง)|＠
วิญญาณมืด (บ้าคลั่ง)|＠
ป้องกันเต็มที่ (บ้าคลั่ง)|＠
บ้าระห่ำ (บ้าคลั่ง)|＠
เฟสติวัลน่ารังเกียจ (บ้าคลั่ง)|＠
ส่ายหัว (บ้าคลั่ง)|＠
แมวตีปีก (บ้าคลั่ง)|＠
นรกปลา (บ้าคลั่ง)|＠
สัตว์เลี้ยงลูกด้วยนม? (บ้าคลั่ง)|＠
แมวเสียสติ (บ้าคลั่ง)|＠
ดาวเคราะห์พองตัว (ไร้ปรานี)|＠
in JAPAN|ในลอนดอน|ในนิวยอร์ก|＠
พายุที่กำลังมาถึง (บ้าคลั่ง)|＠
พายุบาป (บ้าคลั่ง)|＠
ผีเสื้อราตรีคาริบดิส (ไร้ปรานี)|＠
ความพิโรธของนรก (ถึงตาย)|＠
ลื่นไหลดั่งสายธาร (ไร้ปรานี)|＠
เหยี่ยวพิฆาต (ถึงตาย)|＠
ตัวหลอมโลหะ (ถึงตาย)|＠
สงครามไม่ยุติธรรม (ถึงตาย)|＠
ปาร์ตี้กล้ามใหญ่ (ถึงตาย)|＠
สิงโตดาษดื่น (ถึงตาย)|＠
สัตว์ป่าดุร้าย (ถึงตาย)|＠
เกาะออร์ก (ถึงตาย)|＠
ดราโคเนียน (ถึงตาย)|＠
แมวประจำบ้าน (ถึงตาย)|＠
รูหนอนเปิด (ถึงตาย)|＠
สิ่งล่อใจของปีศาจจิ๋ว|สิ่งล่อใจของปีศาจ|สิ่งล่อใจของซาตาน|＠
เสียงพึมพำของอากุ (บ้าคลั่ง)|เสียงพึมพำของอากุ (ถึงตาย)|เสียงกระซิบของอากุ (ถึงตาย)|เสียงกระซิบของอากุ (ไร้ปรานี)|＠
