ด่านวันจันทร์	1000	0	3
ด่านวันอังคาร	1001	0	3
ด่านวันพุธ	1002	0	3
ด่านวันพฤหัสบดี	1003	0	3
ด่านวันศุกร์	1004	0	3
ด่านสุดสัปดาห์	1027	0	4
สีเขียวเปล่งแสง	1097	0	5
สีม่วงเปล่งแสง	1098	0	5
สีแดงเปล่งแสง	1099	0	5
สีฟ้าเปล่งแสง	1100	0	5
สีเหลืองเปล่งแสง	1101	0	5
หายนะแดงเลือด	1014	0	0
ไร้เพื่อน	1016	0	0
สวรรค์แห่งความมืด	1015	0	0
การเยาะเย้ยแสนหวาน	1043	0	0
สวรรค์พิโรธ	1039	0	0
มิติแห่งความสิ้นหวัง	1066	0	0
ท้องฟ้าแดงยามเช้า	1096	0	0
วงล้อความตาย	1122	0	0
มิติที่ 2	1157	0	0
นีโม่ไต้ฝุ่น	1189	0	0
เจ้าปีศาจ	1259	0	0
การล้างแค้นแดงเลือด	1169	0	1
สวรรค์แห่งความมืด NEO	1172	0	1
ไม่มีเพื่อนเหมือนกัน	1176	0	1
สิ่งศักดิ์สิทธิ์พิโรธ	1185	0	1
การเยาะเย้ยขื่นขม	1187	0	1
มิติแห่งความเพ้อคลั่ง	1193	0	1
ท้องฟ้าแดงยามค่ำคืน	1195	0	1
ไคลโอเนลเรืองอำนาจ	1196	0	1
ความตายมาไม่หยุด	1198	0	1
ไต้ฝุ่นนิฮิล	1247	0	1
ไคลโอเนลเถลิงอำนาจ	1095	0	0
ราชาภิเษกราชินี	1119	0	0
แม่น้ำสติกซ์	1117	0	0
ตายตั้งแต่เริ่ม	1128	0	0
การแก้แค้นของราชาวาห์วาห์	1158	0	0
กำลังฝันลึก	1177	0	0
แรงกระแทกสีฟ้า	1215	0	0
ก้นปลักตม	1226	0	0
โหมโรงสู่ความพินาศ	1246	0	0
ซิมโฟนีแห่งความดึงดูดใจ	1272	0	0
ราชสำนักแห่งการทรมาน	1217	0	0
สวรรค์ของปาปู	1219	0	0
ราชินีชรา	1220	0	0
ความยิ่งใหญ่ของวานวาน	1229	0	0
ซีโอเนลผงาด!	1231	0	0
ธุระครั้งแรก	1232	0	0
ราโชมอน	1273	0	0
ยุคของทรราชย์	1340	0	0
แม่น้ำอะเครอน	1199	0	1
การประณามของราชินี	1201	0	1
มิติที่ 3	1203	0	1
ตายด้วยการตายอีกครั้ง	1205	0	1
การกลับมาของราชาวาห์วาห์	1207	0	1
ฝันลึกยิ่งขึ้น	1214	0	1
ที่หนึ่งของห้วยบึง	1243	0	1
ราชสำนักแห่งความทรมาน	1296	0	1
นีโอวานวานยิ่งใหญ่	1338	0	1
แมวคลั่ง	1017	0	0
รถถังคลั่ง	1018	0	0
ขวานคลั่ง	1019	0	0
ตัวน่ารังเกียจคลั่ง	1020	0	0
วัวคลั่ง	1021	0	0
นกคลั่ง	1022	0	0
ปลาคลั่ง	1023	0	0
กิ้งก่าคลั่ง	1024	0	0
ไททันคลั่ง	1025	0	0
โมเนโกะคลั่ง	1161	0	0
แมววิกลจริต	1102	0	1
รถถังวิกลจริต	1103	0	1
ขวานวิกลจริต	1104	0	1
ตัวน่ารังเกียจวิกลจริต	1105	0	1
