0|Améliore une unité depuis le menu Améliorer !<br>* Touche Améliorer sous une de tes unités.
1|Active la boisson énergisante dans Place aux Battle Cats !<br>* Trouve les 7 premiers trésors pour des capacités bonus.
2|Augmente ton rang joueur de %d !<br>* Améliore les capacités des unités ou de la base : %d sur %d.
3|Ouvre une Chapsule à la base féline !<br>* Obtiens et utilise un ticket Chapsule gratuit chaque jour.
4|Recrute un auxiliaire de Gamatoto !<br>* S’obtient en récompense d’expédition.
5|Termine un lieu avec un combo félin activé !<br>* Déploie certaines unités dans ta formation.
6|Affronte le Dojo Griffélin !<br>* Joue une fois au dojo.
7|Débloque la forme ultime d’une unité normale !<br>* Fais évoluer une unité normale au niveau 30.
8|Termine le Japon dans Place aux Battle Cats !<br>* Termine le 7e niveau de L’empire des Chats ch. 1.
9|Termine l’Inde dans Place aux Battle Cats !<br>* Termine le 11e niveau de L’empire des Chats ch. 1.
10|Termine Madagascar dans Place aux Battle Cats !<br>* Termine le 16e niveau de L’empire des Chats ch. 1.
11|Termine la Grèce dans Place aux Battle Cats !<br>* Termine le 23e niveau de L’empire des Chats ch. 1.
12|Termine le Groenland dans Place aux Battle Cats !<br>* Termine le 32e niveau de L’empire des Chats ch. 1.
13|Termine l’Argentine dans Place aux Battle Cats !<br>* Termine le 39e niveau de L’empire des Chats ch. 1.
14|Termine Hollywood dans Place aux Battle Cats !<br>* Termine le 45e niveau de L’empire des Chats ch. 1.
15|Termine la Lune dans Place aux Battle Cats !<br>* Termine le dernier niveau de L’empire des Chats ch. 1.
16|Termine tous les niveaux de L’empereur des ténèbres !<br>* Termine le dernier niveau de L’empire des Chats ch. 2.
17|Termine tous les niveaux de Le retour du Chat Bahamut !<br>* Termine le dernier niveau de L’empire des Chats ch. 3.
18|Termine tous les niveaux de L’heure des Chats !<br>* Termine le dernier niveau de Vers le futur ch. 1.
19|Termine tous les niveaux d’Intrigue alien !<br>* Termine le dernier niveau de Vers le futur ch. 2.
20|Termine tous les niveaux d’Avènement des anciens !<br>* Termine le dernier niveau de Vers le futur ch. 3.
21|<br>
22|Termine tous les niveaux de Par-delà l’exosphère !<br>* Termine le dernier niveau de Les Chats du cosmos ch. 1.
23|Termine tous les niveaux de La passion du Dieu des Chats !<br>* Termine le dernier niveau de Les Chats du cosmos ch. 2.
24|Mission du 6e anniversaire<br>Termine L’empire des Chats ch. 1 pendant cet événement !
25|Termine tous les niveaux de Même les étoiles se consument !<br>* Termine le dernier niveau de Les Chats du cosmos ch. 3.
26|Mission du 7e anniversaire<br>Termine L’empire des Chats ch. 1 pendant cet événement !
27|Termine toutes les Histoires lég.<br>de niv. 2 pour finir la mission.
28|Termine toutes les Histoires lég.<br>de niv. 3 pour finir la mission.
29|Mission du 8e anniversaire<br>Termine L’empire des Chats ch. 1 pendant cet événement !
8000|Termine des lieux à récompenses tickets Chapsules %d fois !<br>※ Lieux concernés dans les détails de mission : %d sur %d.
8001|Termine des lieux à récompenses XP %d fois !<br>※ Lieux concernés dans les détails de mission : %d sur %d.
8002|Termine %d Histoires légendaires jaunes !<br>(Parmi 5 niv., terminé : %d sur %d)
8003|Réussis %d expéditions avec Gamatoto !<br>※ Termine 7 expéditions avec Gamatoto : %d sur %d.
8004|Termine toutes les missions hebdomadaires !<br>※ Termine les %d missions hebdo. disponibles : %d sur %d.
8005|Termine des lieux à récompenses tickets Chapsules %d fois !<br>※ Lieux concernés dans les détails de mission : %d sur %d.
8006|Termine des lieux à récompenses XP %d fois !<br>※ Lieux concernés dans les détails de mission : %d sur %d.
8007|Réussis %d expéditions avec Gamatoto !<br>※ Termine 10 expéditions avec Gamatoto : %d sur %d.
8008|Termine des lieux à récompenses Chagrume %d fois !<br>※ Lieux concernés dans les détails de mission : %d sur %d.
8009|Termine %d Histoires légendaires jaunes !<br>(Parmi 10 niv., terminé : %d sur %d)
8010|Termine toutes les missions hebdomadaires !<br>※ Termine les %d missions hebdo. disponibles : %d sur %d.
8011|Termine toutes les missions hebdomadaires !<br>※ Termine les %d missions hebdo. disponibles : %d sur %d.
9000|Viens à bout du 30e étage de la Tour céleste.<br>※ Cette récompense ne s’obtient qu’une fois.|Consulte les missions spéciales pour accéder<br>à cette mission de la Tour céleste !
9001|Termine des lieux de Cours d’été %d fois !<br>※ Termine un lieu de Cours d’été : %d sur %d.
9002|Termine des lieux de Cours d’été %d fois !<br>※ Termine un lieu de Cours d’été : %d sur %d.
9003|Termine des lieux de Cours d’été %d fois !<br>※ Termine un lieu de Cours d’été : %d sur %d.
9004|Récupère l’unité rare : Chat Awa-Odori !<br>※ Disponible dans n’importe quel lieu de Journal d’été.
9005|Termine toutes les missions spéciales !<br>※ Termine les %d missions de l’événement estival : %d sur %d.
9006|<br>
9007|<br>
9008|<br>
9009|<br>
9010|<br>
9011|Termine des lieux Silver Week %d fois !<br>Lieux Silver Week terminés : %d sur %d.|Des missions Silver Week ont été ajoutées<br>aux missions spéciales !
9012|Termine des lieux Silver Week %d fois !<br>Lieux Silver Week terminés : %d sur %d.
9013|Termine des lieux Silver Week %d fois !<br>Lieux Silver Week terminés : %d sur %d.
9014|Termine toutes les missions Silver Week !<br>%d missions Silver Week terminées : %d sur %d.
9015|Score 5000 or more on "Immortal Allen O'Neill"!<br>Receive your score upon stage clear.|Check out the Metal Slug Defense missions<br>in the Special missions of Catnip Challenges!
9016|Score 5000 or more on "Attack On Huge Hermit"!<br>Receive your score upon stage clear.
9017|Score 5000 or more on "Jupiter King Convoy"!<br>Receive your score upon stage clear.
9018|Score 3000 or more on "Devils on the Doorstep"!<br>Receive your score upon stage clear.
9019|Termine 5 ans de rigolade %d fois !<br>Nouv. lieux + récomp. tous les jours ! Terminé %d fois sur %d.|Missions spéciales 5e anniversaire ajoutées<br>aux défis félins !
9020|Marque 5 555 points dans Plan quinquennal !<br>Trouve ce lieu à classement dans le Dojo Griffélin !|Mission à classement 5e anniversaire<br>ajoutée comme mission spéciale aux défis félins !
9021|Fais évoluer Chat pièce !<br>※ Le Chat doit évoluer avant la fin de l’événement.
9022|Score 4000 or more on "Schoolyard Clash"!<br>Receive your score upon stage clear.|Check the Special Missions to access<br>Fate/stay night [HF] collab challenges!
9023|Score 3500 or more on "Midnight Interception"!<br>Receive your score upon stage clear.
9024|Score 3000 or more on "Manor Ruins"!<br>Receive your score upon stage clear.
9025|Score 2500 or more on "Inconspicuous Trap"!<br>Receive your score upon stage clear.
9026|Score 1500 or more on "Beginning of the End"!<br>Receive your score upon stage clear.
9027|Termine des lieux collab. blitz quotidiens %d fois !<br>Termine un lieu de Guerre sainte : %d sur %d.
9028|Termine le 40e étage de la Tour céleste !<br>※ Les récompenses ne sont remises qu’une fois.|Consulte les missions spéciales pour accéder<br>à une mission de la Tour céleste !
9029|Marque plus de 2 500 points en<br>terminant le lieu On arrive en ville !|Consulte les missions spéciales pour accéder<br>à une mission ponctuelle de vacances !
9030|Marque plus de 2 000 points<br>dans le lieu Renne d’un soir !
9031|Marque plus de 2 000 points<br>dans le lieu Crème fouettée !
9032|Marque plus de 2 000 points<br>dans le lieu Coup d’atelier !
9033|Marque plus de 1 500 points<br>dans le lieu Noël en guerre !
9034|Termine Les Chats à la neige %d fois !<br>Termine un lieu de Les Chats à la neige : %d sur %d.|Consulte les missions spéciales pour accéder<br>à une mission de la fête de la neige !
9035|Termine Les Chats à la neige %d fois !<br>Termine un lieu de Les Chats à la neige : %d sur %d.
9036|Termine Les Chats à la neige %d fois !<br>Termine un lieu de Les Chats à la neige : %d sur %d.
9037|Score more than 3000 points on the<br>PowerPro collab stage "Round 1 (Easy)"!|Check the Special Missions to access<br>limited PowerPro Baseball challenges!
9038|Score more than 6000 points on the<br>PowerPro collab stage "Round 2 (Normal)"!
9039|Score more than 6500 points on the<br>PowerPro collab stage "Final Round (Hard)"!
9040|Marque plus de 2 000 points<br>dans le lieu ponctuel Chats-mallows !|Consulte les missions spéciales pour accéder<br>à : Doux chagrin (durée limitée).
9041|Marque plus de 5 000 points<br>dans le lieu ponctuel Masque-pain !
9042|Marque plus de 6 000 points<br>dans le lieu ponctuel Cavité grouillante !
9043|Termine Allez les diplômés ! %d fois !<br>Termine un lieu d’Allez les diplômés ! : %d sur %d.|Consulte les missions spéciales pour accéder<br>à : Allez les diplômés (durée limitée).
9044|Termine Allez les diplômés ! %d fois !<br>Termine un lieu d’Allez les diplômés ! : %d sur %d.
9045|Termine Allez les diplômés ! %d fois !<br>Termine un lieu d’Allez les diplômés ! : %d sur %d.
