25,-1,-1,3,6,    //マップ番号 0～16,　アイテム報酬型ステージ設定(-1:OFF),　スコア報酬型ステージ設定(-1:OFF)
0,					//マップパターン 0～
60,1140,32,99,33,1,55,3,-3,-1,		//1ステージ
60,1140,32,99,33,1,87,5,-3,-1,		//2ステージ
70,1330,32,99,33,1,6,500000,-3,-1,		//3ステージ
70,1330,32,99,33,1,86,5,-3,-1,		//4ステージ
80,1520,32,99,33,1,11,1,-3,-1,		//5ステージ
80,1520,32,99,33,1,56,3,-3,-1,		//6ステージ
90,1710,32,99,33,1,89,5,-3,-1,		//7ステージ
90,1710,32,99,33,1,6,1000000,-3,-1,		//8ステージ
100,1900,32,99,33,1,90,5,-3,-1,		//9ステージ
100,1900,32,99,33,1,11,2,-3,-1,		//10ステージ
110,2090,30,99,33,1,57,3,-3,-1,		//11ステージ
120,2280,30,99,33,1,91,5,-3,-1,		//12ステージ
130,2470,30,99,33,1,6,1500000,-3,-1,		//13ステージ
140,2660,30,99,33,1,88,5,-3,-1,		//14ステージ
150,2850,30,99,33,1,12,1,-3,-1,		//15ステージ
200,3800,30,99,33,1,140,5,-3,-1,		//16ステージ
200,3800,30,99,33,1,85,15,-3,-1,		//17ステージ
200,3800,30,99,33,1,43,1,-3,-1,		//18ステージ
200,3800,30,99,33,1,12,1,-3,-1,		//19ステージ
200,3800,30,99,33,1,58,1,-3,-1,		//20ステージ


//消費統率力			0
//クリア時の獲得XP		1
//サウンド（スタート時）	2
//サウンド ボス出現時の城体力％	3
//サウンド（ボス）		4
//アイテム入手確率		0～100%
//アイテム番号	0:スピードアップ	1:トレジャーレーダー	2:ネコボン	3:ニャンピュータ	4：おかめはちもく	5:スニャイパー
//貰える数		0
