18,-1,152,-1,-1,    //マップ番号 0～16,　アイテム報酬型ステージ設定(-1:OFF),　スコア報酬型ステージ設定(-1:OFF)
8,					//マップパターン 0～
50,950,4,100,4,100,10300,1,-2,-2,-2,-2,-2,-2,-2,1,500,3,1,-1,		//1ステージ
60,1140,4,100,4,1,1,1,-3,-1,		//2ステージ
70,1330,4,100,4,1,4,1,-3,-1,		//3ステージ
80,1520,4,100,4,1,11,1,-3,-1,		//4ステージ
90,1710,4,100,4,1,168,3,-3,-1,		//5ステージ
100,1900,4,100,4,1,167,3,-3,-1,		//6ステージ
110,2090,4,100,4,1,170,2,-3,-1,		//7ステージ
120,2280,4,100,4,1,169,2,-3,-1,		//8ステージ
130,2470,4,100,4,1,171,1,-3,-1,		//9ステージ
140,2660,4,100,4,1,12,1,-3,-1,		//10ステージ


//まどマギコラボステージ（ワルプルギス）
//消費統率力			0
//クリア時の獲得XP		1
//サウンド（スタート時）	2
//サウンド ボス出現時の城体力％	3
//サウンド（ボス）		4
//アイテム入手確率		0～100%
//アイテム番号	0:スピードアップ	1:トレジャーレーダー	2:ネコボン	3:ニャンピュータ	4：おかめはちもく	5:スニャイパー
//貰える数		0
