23,-1,60,-1,-1,				//マップ番号(0～17)，アイテム報酬型ステージ設定(-1:OFF)，スコア報酬型ステージ設定(-1:OFF)，ステージ表示タイミング，プレイ可能タイミング，
1,					//マップ番号によるマップパターン(0～3)，
100,9800,3,99,33,10,10493,1,-2,-2,-2,-2,-2,-2,-2,1,6500,0,1,5000,6,25000,500,6,15000,-1,		//1ステージ
120,13200,32,100,32,20,10493,1,-2,-2,-2,-2,-2,-2,-2,1,6500,3,1,5000,6,50000,500,6,25000,-1,		//2ステージ
150,18000,3,99,31,30,10493,1,-2,-2,-2,-2,-2,-2,-2,1,6000,2,1,4000,6,75000,500,6,50000,-1,		//3ステージ
200,30000,30,100,30,50,10493,1,-2,-2,-2,-2,-2,-2,-2,1,7000,5,1,5500,6,125000,500,6,75000,-1,		//4ステージ
250,50000,3,99,33,100,10493,1,-2,-2,-2,-2,-2,-2,-2,1,6000,6,350000,4500,11,1,500,12,1,-1,		//5ステージ


//高雄MRT オレンジライン
//消費統率力			0
//クリア時の獲得XP		1
//サウンド（スタート時）	2
//サウンド ボス出現時の城体力％	3
//サウンド（ボス）		4
//アイテム入手確率		0～100%
//アイテム番号	0:スピードアップ	1:トレジャーレーダー	2:ネコボン	3:ニャンピュータ	4：おかめはちもく	5:スニャイパー	6:XP	11:にゃんこチケット	12：レアチケット	1000自衛隊キャラクター
//貰える数		0
