25,-1,-1,3,6
15
60,1140,32,99,33,1,55,3,-3,-1
60,1140,32,99,33,1,85,7,-3,-1
70,1330,32,99,33,1,6,500000,-3,-1
70,1330,32,99,33,1,86,7,-3,-1
80,1520,32,99,33,1,11,1,-3,-1
80,1520,32,99,33,1,56,3,-3,-1
90,1710,32,99,33,1,87,7,-3,-1
90,1710,32,99,33,1,6,1000000,-3,-1
100,1900,32,99,33,1,88,7,-3,-1
100,1900,32,99,33,1,11,2,-3,-1
110,2090,31,100,31,1,57,3,-3,-1
120,2280,31,100,31,1,89,7,-3,-1
130,2470,31,100,31,1,6,1500000,-3,-1
140,2660,31,100,31,1,90,7,-3,-1
150,2850,31,100,31,1,12,1,-3,-1
200,3800,31,100,31,1,91,7,-3,-1
200,3800,31,100,31,1,140,15,-3,-1
200,3800,31,100,31,1,43,1,-3,-1
200,3800,31,100,31,1,12,1,-3,-1
200,3800,31,100,31,1,58,1,-3,-1
