3,51,-1,-1,-1,				//マップ番号(0～17)，アイテム報酬型ステージ設定(-1:OFF)，スコア報酬型ステージ設定(-1:OFF)，ステージ表示タイミング，プレイ可能タイミング，
2,					//マップ番号によるマップパターン(0～3)，
20,600,3,90,30,100,6,50000,1,0,1,1,-1,		//1ステージ
30,900,3,99,31,100,11,1,1,0,1,1,-1,		//2ステージ
50,1500,32,99,33,100,12,1,1,0,1,1,-1,		//3ステージ

//キャットバスターズコラボステージ
//消費統率力			0
//クリア時の獲得XP		1
//サウンド（スタート時）	2
//サウンド ボス出現時の城体力％	3
//サウンド（ボス）		4
//アイテム入手確率		0～100%
//アイテム番号	0:スピードアップ	1:トレジャーレーダー	2:ネコボン	3:ニャンピュータ	4：おかめはちもく	5:スニャイパー	6:XP	11:にゃんこチケット	12：レアチケット	1000自衛隊キャラクター
//貰える数		0
