0|La leggenda comincia
1|Terra di passioni
2|Deserto Glucosamina
3|Gatti nuotatori
4|Territorio osé
5|Strada a ovest
6|Mare del tonno
7|Isola di Bambù
8|Antro morbido
9|Vulcano Vulkano
10|La storia infelina
11|Castello del pesce
12|Isola Sushi
13|Il graffiatoio
14|Partenone
15|Lido Bassamarea
16|Alcatraz
17|Tunnel d'evasione
18|Cella di Capone
19|Via della seta
20|Scalata alle tenebre
21|Principe delle tenebre
22|Notte senza futuro
23|Battaglia campale
24|Cicatrici di guerra
25|Mari inquinati
26|Anima e corpo
27|Leggermente acido
28|Gatti intrepidi
29|Cosmopoli oscura
30|Galapagotico
31|Capo Kombu
32|Asse del male
33|Periferia dei morti
34|Isole in quarantena
35|Topolandia
36|Walk of Fame
37|Costa Borsaiolo
38|Sopra e sotto
39|Isola senza vento
40|Catacombe informatiche
41|Galleria grottesca
42|Area 22
43|Oltre la savana
44|Viale Ventoso
45|Borgo Singolarità
46|Confini del mondo
47|La leggenda finisce
48|Laboratorio di cimeli
1000|Livello lunedì
1001|Livello martedì
1002|Livello mercoledì
1003|Livello giovedì
1004|Livello venerdì
1005|Livello del weekend
1006|Miaobiglietto da occasione!
1007|L'assedio di Ippo!
1008|Autunno = Giorno sportivo
1009|Viva il lavoro
1010|Gatto del ciel
1011|Felice anno nuovo?
1012|Felicità rituale
1013|Orsi e rimorsi
1014|Catastrofe cremisi
1015|Paradiso delle tenebre
1016|Ineguagliabile
1017|Il Gatto matto
1018|Il panzer matto
1019|L'ascia matta
1020|L'alto matto
1021|La mucca matta
1022|L'uccello matto
1023|Il pesce matto
1024|La lucertola matta
1025|Il Titano matto
1026|Professore! È primavera!
1027|Livello del weekend
1028|Livello XP
1029|L'amore è un malore
1030|La sposa proibita
1031|Estate mai!
1032|Ospiti Spettrali
1033|Evento All-Star mensile Festeggiamento speciale!
1034|Evento All-Star mensile Festeggiamento ultra!
1035|Evento All-Star mensile Festeggiamo il miracolo!
1036|Vegliardi in città
1037|韓国版☆特別ステージ
1038|Autunno = Giorno sportivo
1039|Ira del paradiso
1040|Buon compleanno! N. 1
1041|Buon compleanno! N. 2
1042|Buon compleanno! N. 3
1043|Dolce ironia
1044|Felice 2015!
1045|Arriva Gattrice!
1046|Arriva Kung Fu!
1047|Arriva Mr.!
1048|Arriva Bondage!
1049|Arriva Domigattrix!
1050|Arrivano Gatti in scatola!
1051|Arriva Slip!
1052|Arriva Triciclo!
1053|Arriva Ninja!
