Anmeldestempel 1<br>Du erhältst 1 Legendennetz!	Tag 1
Anmeldestempel 2<br>Du erhältst 1 Katzenticket!	Tag 2
Anmeldestempel 3<br>Du erhältst 1 Katzenticket!	Tag 3
Anmeldestempel 4<br>Du erhältst 2 Legendennetze!	Tag 4
Anmeldestempel 5<br>Du erhältst 1 Katzenticket!	Tag 5
Anmeldestempel 6<br>Du erhältst 1 Katzenschützen!	Tag 6
Anmeldestempel 7<br>Du erhältst 1 seltenes Ticket!	Tag 7
Anmeldestempel 8<br>Du erhältst 1 Katzenticket!	Tag 8
Anmeldestempel 9<br>Du erhältst 1 Katzenticket!	Tag 9
Anmeldestempel 10<br>Du erhältst 3 Legendennetze!	Tag 10
Anmeldestempel 11<br>Du erhältst 1 Katzenticket!	Tag 11
Anmeldestempel 12<br>Du erhältst 1 Katzenticket!	Tag 12
Anmeldestempel 13<br>Du erhältst 4 Legendennetze!	Tag 13
Anmeldestempel 14<br>Du erhältst 1 Platinsplitter!	Tag 14
