★ Erbauer des Imperiums ★	Sammle alle ausgezeichneten Schätze aus Katzenimperium Kapitel 1.
★ Erbauer des Imperiums 2 ★	Sammle alle ausgezeichneten Schätze aus Katzenimperium Kapitel 2.
★ Erbauer des Imperiums 3 ★	Sammle alle ausgezeichneten Schätze aus Katzenimperium Kapitel 3.
★ Untotentöter ★	Schließe alle Zombieausbruch-Level in Katzenimperium Kapitel 1 ab.
★ Untotentöter 2 ★	Schließe alle Zombieausbruch-Level in Katzenimperium Kapitel 2 ab.
★ Untotentöter 3 ★	Schließe alle Zombieausbruch-Level in Katzenimperium Kapitel 3 ab.
★ Die Zukunft gehört uns ★	Sammle alle ausgezeichneten Schätze aus Zukunftsreise Kapitel 1.
★ Die Zukunft gehört uns 2 ★	Sammle alle ausgezeichneten Schätze aus Zukunftsreise Kapitel 2.
★ Die Zukunft gehört uns 3 ★	Sammle alle ausgezeichneten Schätze aus Zukunftsreise Kapitel 3.
★ … und bleib tot ★	Schließe alle Zombieausbruch-Level in Zukunftsreise Kapitel 1 ab.
★ … und bleib tot 2 ★	Schließe alle Zombieausbruch-Level in Zukunftsreise Kapitel 2 ab.
★ Kosmos-Konquistador ★	Sammle alle ausgezeichneten Schätze aus Kosmische Katzen Kapitel 1.
★ Kosmos-Konquistador 2 ★	Sammle alle ausgezeichneten Schätze aus Kosmische Katzen Kapitel 2.
★ Kosmos-Konquistador 3 ★	Sammle alle ausgezeichneten Schätze aus Kosmische Katzen Kapitel 3.
★ Keine Welten mehr zu erobern? ★	Besiege Filibuster Obstructa.
★ Ich bin Legende ★	Schließe alle <br>legendären Level der Stufe 1 ab.
★ Ich bin Legende 2 ★	Schließe alle <br>legendären Level der Stufe 2 ab.
★ Ich bin Legende 3 ★	Schließe alle <br>legendären Level der Stufe 3 ab.
★ Roter Horizont ★	Schließe „Blutrote Katastrophe“ ab.
★ Düsterer Himmel ★	Schließe „Himmel der Dunkelheit“ ab.
★ Weiße Winde ★	Schließe „Unvergleichlich“ ab.
★ Heilige Bö ★	Schließe „Zorn des Himmels“ ab.
★ Stahlsturm ★	Schließe „Süße Ironie“ ab.
★ Fremdartiges Wetter ★	Schließe „Dimension der Verzweiflung“ ab.
★ Perfekte Bedrohung ★	Schließe „Morgenrot“ ab.
★ Taifun Z ★	Schließe „Wandelnde Tote“ ab.
★ Dimensionsriss ★	Schließe „Die 2. Dimension“ ab.
★ Alter Sturm ★	Schließe „Taifun-Nemo“ ab.
★ Grausamkeit des Engels ★	Schließe „Aufsteigender Clionel“ ab.
★ Charons Überfahrt ★	Schließe „Fluss Styx“ ab.
★ Ungekrönt ★	Schließe „Krönung der Königin“ ab.
★ Das große Z ★	Schließe „Tödliches Debüt“ ab.
★ Usurpator ★	Schließe „König Wahwahs Rache“ ab.
★ Aufwachen! ★	Schließe „Tiefschlaf“ ab.
★ Kometenartiger Aufstieg ★	Schließe „Blauer Schlag“ ab.
★ Verrückt genug, um zu funktionieren! ★	Schließe alle verrückten Level ab.
★ Irre Phasen ★	Schließe alle irren Level ab.
★ Jemand von deiner Größe ★	Schließe alle kleinen Level ab.
★ Noch ein Jahr ★	Schließe „Frohes neues Jahr?“ ab.
★ Rituell gesagt ★	Schließe „Glücksritual“ ab.
★ Unentbärlich ★	Schließe „Bärenstarke Bären“ ab.
★ Frisch verliebt ★	Schließe „Professor! Es ist Frühling!“ ab.
★ Ende der Ambitionen ★	Schließe „Liebe macht krank“ ab.
★ Mann und Frau? ★	Schließe „Die verbotene Braut“ ab.
★ Urlaub in der Sonne ★	Schließe „Niemals Sommer!“ ab.
★ Wen rufst du an? ★	Schließe „Geisterhafte Gäste“ ab.
★ Achte die Alten ★	Schließe „Alte Dorfknacker“ ab.
★ Schweißgebadet ★	Schließe „Herbst = Sporttag!“ ab.
★ Streik! ★	Schließe „Arbeitsliebe“ ab.
★ Weihkatzwunder ★	Schließe „Weihkatzglocken“ ab.
★ Ebene 30 ★	Schließe Ebene 30 von „Himmlischer Turm“ ab.
★ Ebene 40 ★	Schließe Ebene 40 von „Himmlischer Turm“ ab.
★ Ein wahrer Meister ★	Beende die SCHLUSSSTUFE von „Legenden-Quest“.
★ Geld scheffeln ★	Verdiene 1.000.000￠.
★ Geld scheffeln 2 ★	Verdiene 5.000.000￠.
★ Neureich ★	Verdiene 10.000.000￠.
★ Neureich 2 ★	Verdiene 50.000.000￠.
★ Einprozenter ★	Verdiene 100.000.000￠.
★ Einprozenter 2 ★	Verdiene 200.000.000￠.
★ Weltreisender ★	Lass Gamatoto über 1.000 Stunden lang erkunden.
★ Innovator ★	Stelle 5 Katzenbasis-Waffen fertig.
★ Platziert ★	Erreiche Benutzerrang 1.000.
★ Kann ich helfen? ★	Rekrutiere einen erstklassigen Gamatoto-Helfer.
★ Waldkind ★	Schalte Ururun-Wolf frei.
★ Kleine Nemesis ★	Schalte Kleiner Nyandam frei.
★ Auf deine Kappe ★	Schalte Rotkäppchen-Mina frei.
