||ที่|ได้รับ|＠|												//探検ログ：アタリテキスト
ในการสำรวจระยะสั้น【1 ชม.】|＠|												//探険コース【1時間】名
ในการสำรวจปกติ【3 ชม.】|＠|												//探険コース【3時間】名
ในการสำรวจเต็มรูปแบบ【6 ชม.】|＠|												//探険コース【6時間】名
|กำลังไปที่|＠|											//探険コース選択時のポップアップ
ยินดีต้อนรับสู่กามาโตโต้!|คุณสามารถออกสำรวจได้ที่นี่|เพื่อสำรวจและเก็บไอเทมหลากหลายประเภท!|＠|	//チュートリアルポップアップ1：ガマトト画面に初遷移時
ปลดล็อกตู้เสื้อผ้าแล้ว!|เปลี่ยนรูปโฉมของกามาโตโต้ได้ทุกเวลา!|※เสื้อผ้าไม่ส่งผลต่อความสามารถของกามาโตโต้|＠|														//チュートリアルポップアップ2：ガマトト画面に初遷移時（撤廃のため空ダミー）
แตะที่กามาโตโต้และ|เลือกพื้นที่ที่จะออกสำรวจ!|＠|									//チュートリアルポップアップ3：ガマトト画面に初遷移時
ปลดล็อกคุณสมบัติขานชื่อแล้ว!|จัดระเบียบผู้ช่วยกามาโตโต้!|＠|														//チュートリアルポップアップ4：初エリア選択画面時（撤廃のため空ダミー）
＠|＠|＠|														//チュートリアルポップアップ5：初エリア選択画面時（撤廃のため空ダミー）
＠|＠|＠|														//チュートリアルポップアップ6：初エリア選択画面時（撤廃のため空ダミー）
แตะที่กามาโตโต้เพื่อตรวจดู|ผลลัพธ์ของการออกสำรวจ!|＠|										//チュートリアルポップアップ7：初帰還画面時
| จะใช้เพื่อลด|เวลาออกสำรวจลง %d ชั่วโมง ตกลงไหม?|＠|									//探索中　：ネコビタン使用時
ออกสำรวจเสร็จแล้ว!|กามาโตโต้ได้รับ XP!|＠|＠|													//帰還画面：探検成功時
สำเร็จอย่างสุดเหวี่ยง!|กามาโตโต้ได้ XP 1.5 เท่า!|＠|＠|													//帰還画面：探検大成功時
กามาโตโต้เลเวลอัปแล้ว!|เป็นเลเวล %d!|＠|										//帰還画面：レベルアップ時
จะเรียกกามาโตโต้กลับมาหรือไม่?|จะไม่ได้รับรางวัลใดเลย...|＠|							//探険中　：強制帰還時
ไม่มีวิตาเมี้ยวเหลือ|ซื้อจากร้านไอเทมหรือไม่?|＠|							//探険中　：ネコビタンが不足時（アイテムショップ誘導）
พบไอเทม!||ได้รับแล้ว|＠|											//帰還画面：探検ログ中のアイテム獲得時
 ลดเวลาออกสำรวจลง| ชั่วโมง!|＠|											//探検中　：ネコビタン使用後
เปิดเพื่อรับการแจ้งเตือน|เมื่อกามาโตโต้กลับมาถึง|(รวมทั้งเมื่อสร้างฐานทัพเสร็จ!)|＠|								//チュートリアルポップアップ5-1：探険終了通知を押したときのポップアップ
ในที่สุดกามาโตโต้ก็กลับมาจาก|แล้ว|＠|											//帰還画面：探検ログ終了時の決まりセリフ
ค้นพบพื้นที่ใหม่!|＠|											//帰還画面：エリア解放
กามาโตโต้เลเวลอัปแล้ว!|เป็นเลเวล %d!|มีเสื้อผ้าใหม่พร้อมใช้งาน!|＠|							//帰還画面：レベルアップ+ガマトト装備変更時
การออกสำรวจนี้มีคนมากเกินไป!|จะส่งใครกลับบ้านหรือไม่?|＠|							//探索選択択画面：隊員が上限をオーバーした時
กำลังส่ง %s กลับบ้าน|คุณแน่ใจหรือไม่?|＠|						//隊員画面：脱退ボタンを押した後
คุณได้เกณฑ์ %s แล้ว!|＠|												//帰還画面：隊員加入時
(%s)|＠|														//にゃんこ隊員：レア度表示用括弧
สมาชิก:|%d||＠|														//にゃんこ隊員：現在のにゃんこ隊員数
คุณพบ||%s! (%d →|)|												//結果画面：探検で取得した数、探検前所持個数→探検後所持個数、表示時
ค้นพบอาหารแมว!|ดูโฆษณาเพื่อขุดมันขึ้นมา!|เริ่มขุดหรือไม่?|＠|						//基本画面：広告用ネコカンアイコンタップ時
คุณสามารถส่ง %s ไปช่วย|บริษัทโอโตโต้ได้! เป็นไงเล่า?!|＠|						//隊員画面：脱退画面にて「はい」を押した後
มีวิศวกรมากไป... ผู้ช่วยคนนี้|จะลาออกและจากไปตลอดกาล|คุณแน่ใจหรือไม่?|＠|				//隊員画面：脱退画面にて「はい」を押した後助手定員時
ปลดล็อกผู้ช่วยระดับตำนานแล้ว!|ผู้ช่วยระดับตำนานพร้อมให้ใช้งาน|＠|								//にゃんこ隊員：レジェンド隊員解放
