800	รับตั๋วแรร์หนึ่งใบ
900	แมวแรร์อาจจะ<br>อัปเกรดไปที่เลเวล 25 ได้ <br><span class="fs76">※อัปเกรดแมวโดยใช้ XP</span>
1000	แมวซูเปอร์แรร์อาจจะ<br>อัปเกรดไปที่เลเวล 25 ได้ <br><span class="fs76">※อัปเกรดแมวโดยใช้ XP</span>
1100	แมวอูเบอร์แรร์อาจจะ<br>อัปเกรดไปที่เลเวล 25 ได้ <br><span class="fs76">※อัปเกรดแมวโดยใช้ XP</span>
1200	แมวแรร์อาจจะ<br>อัปเกรดไปที่เลเวล 30 ได้ <br><span class="fs76">※อัปเกรดแมวโดยใช้ XP</span>
1300	แมวซูเปอร์แรร์อาจจะ<br>อัปเกรดไปที่เลเวล 30 ได้ <br><span class="fs76">※อัปเกรดแมวโดยใช้ XP</span>
1400	แมวอูเบอร์แรร์อาจจะ<br>อัปเกรดไปที่เลเวล 30 ได้ <br><span class="fs76">※อัปเกรดแมวโดยใช้ XP</span>
1500	แมวธรรมดาอาจจะ<br>อัปเกรดจนถึง MAX+25 ได้
1600	แมวพิเศษอาจจะ<br>อัปเกรดไปที่เลเวล 30 ได้ <br><span class="fs76">※อัปเกรดแมวโดยใช้ XP</span>
1700	แมวธรรมดาอาจจะ<br>อัปเกรดจนถึง MAX+30 <br><span class="fs76">※ใช้กาชาแมวเพื่ออัปเกรด</span>
1800	แมวแรร์อาจจะ<br>อัปเกรดจนถึง MAX+20 <br><span class="fs76">※ใช้กาชาแรร์เพื่ออัปเกรด</span>
1900	แมวแรร์อาจจะ<br>อัปเกรดจนถึง MAX+30 <br><span class="fs76">※ใช้กาชาแรร์เพื่ออัปเกรด</span>
2000	แมวซูเปอร์แรร์อาจจะ<br>อัปเกรดจนถึง MAX+20 <br><span class="fs76">※ใช้กาชาแรร์เพื่ออัปเกรด</span>
2100	แมวอูเบอร์แรร์อาจจะ<br>อัปเกรดจนถึง MAX+20 <br><span class="fs76">※ใช้กาชาแรร์เพื่ออัปเกรด</span>
2200	รับตั๋วแรร์หนึ่งใบ
2300	แมวแรร์อาจจะ<br>อัปเกรดจนถึง MAX+40 <br><span class="fs76">※ใช้กาชาแรร์เพื่ออัปเกรด</span>
2400	แมวซูเปอร์แรร์อาจจะ<br>อัปเกรดจนถึง MAX+30 <br><span class="fs76">※ใช้กาชาแรร์เพื่ออัปเกรด</span>
2500	แมวอูเบอร์แรร์อาจจะ<br>อัปเกรดจนถึง MAX+30 <br><span class="fs76">※ใช้กาชาแรร์เพื่ออัปเกรด</span>
2600	รับตั๋วแรร์หนึ่งใบ
2700	ปลดล็อกคอมโบแมวใหม่ 3 แบบ
2800	รับตั๋วแรร์หนึ่งใบ
2900	แมวธรรมดาอาจจะ<br>อัปเกรดจนถึง MAX+35 <br><span class="fs76">※ใช้กาชาแมวเพื่ออัปเกรด</span>
3000	แมวธรรมดาอาจจะ<br>อัปเกรดจนถึง MAX+40 <br><span class="fs76">※ใช้กาชาแมวเพื่ออัปเกรด</span>
3100	แมวแรร์อาจจะ<br>อัปเกรดจนถึง MAX+50 <br><span class="fs76">※ใช้กาชาแรร์เพื่ออัปเกรด</span>
