★ ผู้สร้างจักรวรรดิ ★	เก็บสมบัติทองทั้งหมดจากจักรวรรดิแมวบทที่ 1
★ ผู้สร้างจักรวรรดิ 2 ★	เก็บสมบัติทองทั้งหมดจากจักรวรรดิแมวบทที่ 2
★ ผู้สร้างจักรวรรดิ 3 ★	เก็บสมบัติทองทั้งหมดจากจักรวรรดิแมวบทที่ 3
★ มือสังหารซอมบี้ ★	เคลียร์ด่านซอมบี้ระบาดทั้งหมดในจักรวรรดิแมวบทที่ 1
★ มือสังหารซอมบี้ 2★	เคลียร์ด่านซอมบี้ระบาดทั้งหมดในจักรวรรดิแมวบทที่ 2
★ มือสังหารซอมบี้ 3★	เคลียร์ด่านซอมบี้ระบาดทั้งหมดในจักรวรรดิแมวบทที่ 3
★ อนาคตเป็นของเรา ★	เก็บสมบัติทองทั้งหมดจากสู่อนาคตบทที่ 1
★ อนาคตเป็นของเรา 2★	เก็บสมบัติทองทั้งหมดจากสู่อนาคตบทที่ 2
★ อนาคตเป็นของเรา 3★	เก็บสมบัติทองทั้งหมดจากสู่อนาคตบทที่ 3
★ ...และยังตายต่อไป ★	เคลียร์ด่านซอมบี้ระบาดทั้งหมดในสู่อนาคตบทที่ 1
★ ...และยังตายต่อไป 2★	เคลียร์ด่านซอมบี้ระบาดทั้งหมดในสู่อนาคตบทที่ 2
★ ผู้พิชิตห้วงอวกาศ ★	เก็บสมบัติทองทั้งหมดจากแมวแห่งห้วงอวกาศบทที่ 1
★ ผู้พิชิตห้วงอวกาศ 2★	เก็บสมบัติทองทั้งหมดจากแมวแห่งห้วงอวกาศบทที่ 2
★ ผู้พิชิตห้วงอวกาศ 3★	เก็บสมบัติทองทั้งหมดจากแมวแห่งห้วงอวกาศบทที่ 3
★ ไม่มีโลกให้พิชิตแล้วเหรอ? ★	ปราบฟิลิบัสเตอร์ ออบสตรักตา
★ ฉันคือตำนาน ★	เคลียร์ด่านเลเวล 1 ทั้งหมดใน<br>เรื่องราวแห่งตำนาน
★ ฉันคือตำนาน 2★	เคลียร์ด่านเลเวล 2 ทั้งหมดใน<br>เรื่องราวแห่งตำนาน
★ ฉันคือตำนาน 3★	เคลียร์ด่านเลเวล 3 ทั้งหมดใน<br>เรื่องราวแห่งตำนาน
★ ขอบฟ้าแดง ★	เคลียร์ "หายนะแดงเลือด"
★ ท้องฟ้ามืด ★	เคลียร์ "สวรรค์แห่งความมืด"
★ ลมสีขาว ★	เคลียร์ "ไร้เทียมทาน"
★ สควอลล์ศักดิ์สิทธิ์ ★	เคลียร์ "สวรรค์พิโรธ"
★ พายุแห่งเหล็กกล้า ★	เคลียร์ "การเยาะเย้ยแสนหวาน"
★ อากาศแปลกประหลาด ★	เคลียร์ "มิติแห่งความสิ้นหวัง"
★ ภัยสมบูรณ์แบบ ★	เคลียร์ "ท้องฟ้าแดงยามเช้า"
★ ไต้ฝุ่นซี ★	เคลียร์ "วงล้อความตาย"
★ รอยแยกมิติ ★	เคลียร์ "มิติที่ 2"
★ พายุโบราณ ★	เคลียร์ "ไต้ฝุ่นนีโม่"
★ ความโหดเหี้ยมของเทพ ★	เคลียร์ "ไคลโอเนลเถลิงอำนาจ"
★ การข้ามของชารอน ★	เคลียร์ "แม่น้ำสติกซ์"
★ ล้างบัลลังก์ ★	เคลียร์ "ราชาภิเษกราชินี"
★ บิ๊กซี ★	เคลียร์ "ตายตั้งแต่เริ่ม"
★ ผู้ชิงบัลลังก์ ★	เคลียร์ "การแก้แค้นของราชาวาห์วาห์"
★ ได้เวลาตื่น ★	เคลียร์ "กำลังฝันลึก"
★ ดาวตกเซเลป ★	เคลียร์ "แรงกระแทกสีฟ้า"
★ บ้าพอที่จะได้ผล ★	เคลียร์ด่านคลั่งทั้งหมด
★ ภาวะคลุ้มคลั่ง ★	เคลียร์ด่านวิกลจริตทั้งหมด
★ ไซส์ของคุณเอง ★	เคลียร์ด่านซีรีส์เล็กทั้งหมด
★ อีกปีหนึ่ง ★	เคลียร์ "สุขสันต์วันปีใหม่...?"
★ พูดกันตามพิธีแล้ว ★	เคลียร์ "ความสุขตามพิธี"
★ หมีทนไม่ได้ ★	เคลียร์ "หมีเปลือยเปล่า"
★ รักแรกรุ่น ★	เคลียร์ "ครู! ฤดูใบไม้ผลิแล้ว!"
★ จุดจบความทะเยอทะยาน ★	เคลียร์ "รักคือความป่วย"
★ สามีและภรรยา? ★	เคลียร์ "เจ้าสาวต้องห้าม"
★ วันหยุดในแสงอาทิตย์ ★	เคลียร์ "ไม่เคยฤดูร้อน!"
★ เธอจะโทรหาใคร? ★	เคลียร์ "แขกบ้านภูตผี"
★ เคารพคนแก่ ★	เคลียร์ "ชายแก่เจนโลก"
★ ได้เหงื่อ ★	เคลียร์ "ฤดูใบไม้ร่วง = วันแข่งกีฬา!"
★ สไตรก์อยู่ ★	เคลียร์ "แรงงานด้วยความรัก"
★ ปาฏิหาริย์แคทมาส ★	เคลียร์ "กระดิ่งแมวจิงเกิ้ล"
★ ชั้นที่ 30 ★	เคลียร์ชั้นที่ 30 ของหอคอยสวรรค์
★ ชั้นที่ 40 ★	เคลียร์ชั้นที่ 40 ของหอคอยสวรรค์
★ มาสเตอร์ที่แท้จริง ★	ผ่านเลเวลสุดท้ายของพิชิตชัยตำนานได้
★ ทำเงิน ★	ได้รับรวม 1000000 เซนต์
★ ทำเงิน 2★	ได้รับรวม 5000000 เซนต์
★ เศรษฐีใหม่ ★	ได้รับรวม 10000000 เซนต์
★ เศรษฐีใหม่ 2★	ได้รับรวม 50000000 เซนต์
★ คนกลุ่มหนึ่งเปอร์เซนต์ ★	ได้รับรวม 100000000 เซนต์
★ คนกลุ่มหนึ่งเปอร์เซนต์ 2★	ได้รับรวม 200000000 เซนต์
★ นักท่องโลก ★	ส่งกามาโตโต้ออกสำรวจมากกว้า 1000 ชั่วโมง
★ ผู้คิดค้น ★	สร้างอาวุธฐานทัพแมวสำเร็จ 5 ชิ้น
★ติดอันดับ★	ได้อันดับผู้ใช้ 1000
★ ให้ช่วยอะไรไหม? ★	เกณฑ์ลูกมือกามาโตโต้ระดับผู้ช่วย
★ ลูกหลานผืนป่า ★	ปลดล็อกหมาป่าอุรูรุน
★ คู่อาฆาตจิ๋ว ★	ปลดล็อกเนียนดัมเล็ก
★ ใต้หมวก ★	ปลดล็อกมีนาหนูน้อยหมวกแดง
★ การไถ่บาปของโรนิน ★	ปลดล็อกมิยาโมกุ มูซาชิ
★ ก้อนเหล็กกล้า ★	ปลดล็อกเมคา-บัน
★ ใจกลางโคลน ★	ปลดล็อกโดกุมารุ
★ ระทมทุกข์ ★	เคลียร์ "แดนนรก"
★ ราชวงศ์โบราณ ★	เคลียร์ "ราชินีชรา"
★ ว็อกซ์เดอุส ★	เคลียร์ "สวรรค์ของปาปู"
★ รายละเอียดขุ่นมัว ★	เคลียร์ "ก้นปลักตม"
★ แคลนเออร์ส ★	ปลดล็อกเออร์สและเฟนเรอร์
★ ครอบครัววิกลจริต ★	เคลียร์ "เผ่าวิกลจริต"
★ วานวานแห่งอวกาศ ★	เคลียร์ "ความยิ่งใหญ่ของวานวาน"
★ ...และยังตายต่อไป 3 ★	เคลียร์ด่านซอมบี้ระบาดทั้งหมดในสู่อนาคตบทที่ 3
★ นางฟ้าแห่งซอมบี้ ★	เคลียร์ "ซีโอเนลผงาด!"
★ ช่วยเหลือ ★	เคลียร์ "ธุระครั้งแรก"
★ ชั้นที่ 50 ★	เคลียร์ชั้นที่ 50 ของหอคอยสวรรค์
★ พิธีใบไม้ผลิ ★	เคลียร์ "ศึกเต็มสูบฤดูใบไม้ผลิ"
★ พิธีฤดูร้อน ★	เคลียร์ "ศึกเต็มสูบฤดูร้อน"
★ พิธีใบไม้ร่วง ★	เคลียร์ "ศึกเต็มสูบฤดูใบไม้ร่วง"
★ พิธีฤดูหนาว ★	เคลียร์ "ศึกเต็มสูบฤดูหนาว"
★ พิธีตลอดปี ★	เคลียร์แผนที่ศึกเต็มสูบประจำฤดูกาลทั้งหมด
★ ฉันคือตำนาน 4★	เคลียร์ด่านเลเวล 4 ทั้งหมดใน<br>เรื่องราวแห่งตำนาน
★ ผู้ทำลายล้างอาวุโส ★	ปราบไอดิ:รีและเคลียร์ด่านของเธอ
★ เส้นทางสู่ความพินาศ ★	เคลียร์ "โหมโรงสู่ความพินาศ"
★ ไปกับโดรอน ★	ปลดล็อกโดรอนหน้ากากอาวุโส
★ พายุแห่งความชั่วร้าย ★	เคลียร์ "เจ้าปีศาจ"
★ โลกแห่งความมืด ★	เคลียร์ทุกด่านใน "ดินแดนอากุ"
★ บทเพลงอันเย้ายวน ★	เคลียร์ "ซิมโฟนีแห่งความดึงดูดใจ"
★ ล็อกประตู ★	เคลียร์ "ราโชมอน"
