★ Costruttore di Imperi ★	Trova ogni tesoro superiore in Impero dei Gatti Cap. 1
★ Costruttore di Imperi 2 ★	Trova ogni tesoro superiore in Impero dei Gatti Cap. 2
★ Costruttore di Imperi 3 ★	Trova ogni tesoro superiore in Impero dei Gatti Cap. 3
★ Uccisore di non morti ★	Supera ogni invasione zombi in Impero dei Gatti Cap. 1
★ Uccisore di non morti 2 ★	Supera ogni invasione zombi in Impero dei Gatti Cap. 2
★ Uccisore di non morti 3 ★	Supera ogni invasione zombi in Impero dei Gatti Cap. 3
★ Il futuro ci appartiene ★	Trova ogni tesoro superiore in Verso il futuro Cap. 1
★ Il futuro ci appartiene 2 ★	Trova ogni tesoro superiore in Verso il futuro Cap. 2
★ Il futuro ci appartiene 3 ★	Trova ogni tesoro superiore in Verso il futuro Cap. 3
★ E resta a terra ★	Supera ogni invasione zombi in Verso il futuro Cap. 1
★ E resta a terra 2 ★	Supera ogni invasione zombi in Verso il futuro Cap. 2
★ Conquistatore cosmico ★	Trova ogni tesoro superiore in Gatti del Cosmo Cap. 1
★ Conquistatore cosmico 2 ★	Trova ogni tesoro superiore in Gatti del Cosmo Cap. 2
★ Conquistatore cosmico 3 ★	Trova ogni tesoro superiore in Gatti del Cosmo Cap. 3
★ Niente più mondi da conquistare? ★	Sconfiggi Ostruzione Obstructa.
★ Io sono leggenda ★	Supera tutti i livelli 1 delle<br>Saghe leggendarie
★ Io sono leggenda 2 ★	Supera tutti i livelli 2 delle<br>Saghe leggendarie
★ Io sono leggenda 3 ★	Supera tutti i livelli 3 delle<br>Saghe leggendarie
★ Orizzonte rosso ★	Supera "Catastrofe cremisi"
★ Cieli bui ★	Supera "Paradiso delle tenebre"
★ Venti bianchi ★	Supera "Ineguagliabile"
★ Sacra bufera ★	Supera "Ira del paradiso"
★ Tempesta d'acciaio ★	Supera "Dolce ironia"
★ Clima alieno ★	Supera "Dimensione disperata"
★ Minaccia perfetta ★	Supera "Rosso di mattina"
★ Tifone Z ★	Supera "Morti rotolanti"
★ Varco dimensionale ★	Supera "La seconda dimensione"
★ Tempesta antica ★	Supera "Tifone Nemo"
★ Crudeltà angelica ★	Supera "Clionel Ascendente"
★ A spasso con Caronte ★	Supera "Fiume Stige"
★ Senza corona ★	Supera "Incoronazione regale"
★ La grande Z ★	Supera "Debutto da morti"
★ Usurpatore ★	Supera "Vendetta di re Wahwah"
★ Ora di alzarsi ★	Supera "Sogno profondo"
★ Meteore ★	Supera "Impatto blu"
★ Tanto folle da funzionare ★	Supera ogni livello di tipo "matto".
★ Pazzi per gli episodi ★	Supera ogni livello "pazzi per".
★ Della tua taglia ★	Supera ogni livello "mini".
★ Un altro anno se ne va ★	Supera "Felice anno nuovo?"
★ Ritualmente parlando ★	Supera "Felicità rituale"
★ Corsi e ricorsi ★	Supera "Orsi e rimorsi"
★ Primi amori ★	Supera "Professore! È primavera!"
★ Fine di un sogno ★	Supera "L'amore è un malore"
★ Marito e moglie? ★	Supera "La sposa proibita"
★ Vacanze sotto il sole ★	Supera "Estate mai!"
★ E chi chiamerai? ★	Supera "Ospiti Spettrali"
★ Rispetta gli anziani ★	Supera "Vegliardi in città"
★ Sessione d'allenamento ★	Supera "Autunno = Giorno sportivo"
★ Sciopero! ★	Supera "Viva il lavoro"
★ Miracolo di Gattale ★	Supera "Gatto del ciel"
★ 30° piano ★	Supera il 30° piano della Torre celestiale
★ 40° piano ★	Supera il 40° piano della Torre celestiale
★ Un vero maestro ★	Completa l'ULTIMO LIVELLO dell'Impresa leggendaria.
★ Soldi a palate ★	Guadagna un totale di 1.000.000 ￠
★ Soldi a palate 2 ★	Guadagna un totale di 5.000.000 ￠
★ Nuovi arricchiti ★	Guadagna un totale di 10.000.000 ￠
★ Nuovi arricchiti 2 ★	Guadagna un totale di 50.000.000 ￠
★ Uno percento ★	Guadagna un totale di 100.000.000 ￠
★ Uno percento 2 ★	Guadagna un totale di 200.000.000 ￠
★ Cittadino del mondo ★	Manda Gamatoto in esplorazione per più di 1000 ore.
★ Innovatore ★	Completa 5 armi per la Base felina
★ Classificato ★	Raggiungi il Grado giocatore 1000
★ Posso essere d'aiuto? ★	Recluta un aiutante di Gamatoto di prima categoria.
★ Figlio della foresta ★	Sblocca Lupo Ururun
★ Piccola nemesi ★	Sblocca Mini Nyandam
★ Sotto il cappuccio ★	Sblocca Cappuccetto Mina
★ Riscatto del ronin ★	Sblocca Miyamoku Musashi
★ Pugni d'acciaio ★	Sblocca Mech-Bum
★ Cuore d'argilla ★	Sblocca Canumaru
★ Tormentato ★	Supera "Tribunale del Tormento"
★ Antica dinastia ★	Supera "Vecchia regina"
★ Vox Dei ★	Supera "Paradiso di Papuu"
★ Dettagli torbidi ★	Supera "Fondo della palude"
★ Clan di Urs ★	Sblocca Urs e Fenrir
★ Famiglia frenetica ★	Supera "Clan dei pazzi"
★ Wanwan cosmico ★	Supera "Gloria di Wanwan"
★ E resta a terra 3 ★	Supera ogni invasione zombi in Verso il futuro Cap. 3
★ Angelo dei non morti ★	Supera "Il ritorno di Z-Onel!"
★ Mano d'aiuto ★	Supera "Prima faccenda"
★ 50° piano ★	Supera il 50° piano della Torre celestiale.
★ Riti di primavera ★	Supera "Guerra totale: Speciale primaverile"
★ Canzone estiva ★	Supera "Guerra totale: Speciale estivo"
★ Festa d'autunno ★	Supera "Guerra totale: Speciale autunnale"
★ Danza invernale ★	Supera "Guerra totale: Speciale invernale"
★ Tutto l'anno ★	Supera tutte le mappe stagionali di Guerra totale
★ Io sono leggenda 4 ★	Supera tutti i livelli 4 delle<br>Saghe leggendarie
★ Distruttore stagionato ★	Sconfiggi Idi:Re e supera il suo livello.
★ Preludio della fine ★	Supera "Preludio della fine"
★ Vai con Doron ★	Sblocca Doron in maschera stagionato
★ Tempesta del male ★	Supera "Il grande diablo"
★ Mondo delle tenebre ★	Supera tutti i livelli de "I regni Aku"
★ Composizione seducente ★	Supera "Sinfonia della tentazione"
★ Chiudi i cancelli ★	Supera "Rashomon"
★ Inferno 30 ★	Supera il 30° piano della Torre infernale
★ Stelle spente ★	Supera ogni invasione zombi in Gatti del Cosmo Cap. 1
★ Naalascia stare ★	Sblocca Naala bestia stagionata
★ Baron defunto ★	Supera "Baron Foca colpisce"
★ Ele-tale mietuto ★	Supera "Ele-tale attacca"
★ Mega massacro ★	Supera "Mega minaccia"
★ Ippoisterismi ★	Supera "Orrorpotamo"
★ Grande Ping nel fianco ★	Supera "Grande Ping Z colpisce"
★ Sterminio celeste ★	Supera "Arcangelo divino colpisce"
★ Inferno 40 ★	Supera il 40° piano della Torre infernale
★ Io sono Leggenda misteriosa 1 ★	Supera ogni livello 1<br>delle Leggende misteriose
★ Luza lo scimmione ★	Sblocca Luza lo scimmione
★ Tiranno infernale Nyandam ★	Supera "Il regno del tiranno"
★ Io sono Leggenda misteriosa 2 ★	Supera ogni livello 2 delle Leggende misteriose
★ Presagi ★	Supera la mappa sfida "Presagi"
★ Guardiano della palude Sanzu ★	Supera "Invasione del signore della palude"
★ Stelle spente II ★	Supera ogni invasione di zombi in Gatti del Cosmo Cap. 2
★ Io sono Leggenda misteriosa 3 ★	Supera ogni livello 3<br>delle Leggende misteriose
★ Selezione Behemoth ★	Supera le mappe di Foresta segreta di Gapra,<br>Deserto Ashvini e Vulcano Jinfore.
★ Malvagità ★	Supera tutti i livelli malvagi.
★ Inferno 50 ★	Supera il 50° piano della Torre infernale
★ Sokrate ★	Ricevi Maestro della mente Sokrate
★ Gigahaniwan domato ★	Supera "Gigahaniwan colpisce!"
★ Famiglia ignobile ★	Supera "Famiglie della super schiacciata"
★ Io sono Leggenda misteriosa 4 ★	Supera tutte le Leggende misteriose di livello 4
★ Attacco misterioso della forma di vita ★	Supera il livello Nova
★ Xenobestia Bunaglios ★	Supera Caccia alla Xenobestia
★ Sotterranei B100F ★	Supera Labirinto sotterraneo B100F
