-1,-1,-1,					//マップ番号 0～16,　アイテム報酬型ステージ設定(-1:OFF),　スコア報酬型ステージ設定(-1:OFF)
-1,								//マップパターン 0～
40,0,48,99,33,100,13,10,1,0,1,1,-1,     //0沈没日本
40,0,3,90,31,100,13,10,1,0,1,1,-1,     //1韓国
42,0,30,90,33,100,13,10,1,0,1,1,-1,     //2中国
42,0,32,90,47,100,13,10,1,0,1,1,-1,     //3モンゴル
44,0,30,99,33,100,13,10,1,0,1,1,-1,    //4ロシア
44,0,48,90,47,100,13,10,1,0,1,1,-1,    //5ノルウェー
45,0,30,99,31,100,13,10,1,0,1,1,-1,  //6イギリス
42,0,3,90,30,100,13,10,1,0,1,1,-1,    //7デンマーク
44,0,32,100,32,100,13,10,1,0,1,1,-1,    //8ドイツ
45,0,48,90,33,100,13,10,1,0,1,1,-1,  //9フランス
50,0,3,100,3,100,13,10,1,0,1,1,-1,    //10スペイン
48,0,32,99,33,100,13,10,1,0,1,1,-1,    //11モナコ
50,0,31,100,31,100,13,10,1,0,1,1,-1,  //12イタリア
52,0,30,100,30,100,13,10,1,0,1,1,-1,    //13ギリシャ
55,0,3,100,3,100,13,10,1,0,1,1,-1,    //14トルコ
60,0,48,99,47,100,13,10,1,0,1,1,-1,  //15ドバイ
58,0,3,100,3,100,13,10,1,0,1,1,-1,    //16インド
56,0,30,99,32,100,13,10,1,0,1,1,-1,    //17ネパール
60,0,30,100,30,100,13,10,1,0,1,1,-1,   //18タイ
58,0,3,99,31,100,13,10,1,0,1,1,-1,    //19カンボジア
56,0,48,100,48,100,13,10,1,0,1,1,-1,    //20フィリピン
60,0,32,99,33,100,13,10,1,0,1,1,-1,    //21シンガポール
62,0,3,99,47,100,13,10,1,0,1,1,-1,  //22オーストラリア
80,0,30,99,31,100,13,10,1,0,1,1,-1,    //23深淵の大渦
58,0,48,100,48,100,13,10,1,0,1,1,-1,    //24マダガスカル
62,0,32,99,47,100,13,10,1,0,1,1,-1,   //25ケニア
63,0,30,100,30,100,13,10,1,0,1,1,-1,    //26サウジアラビア
65,0,31,100,31,100,13,10,1,0,1,1,-1,    //27エジプト
70,0,3,99,32,100,13,10,1,0,1,1,-1,  //28サハラ
60,0,31,100,31,100,13,10,1,0,1,1,-1,    //29ガーナ
60,0,48,100,48,100,13,10,1,0,1,1,-1,    //30南アフリカ
62,0,30,99,31,100,13,10,1,0,1,1,-1,   //31アルゼンチン
70,0,32,100,32,100,13,10,1,0,1,1,-1,    //32イースター島
60,0,30,90,47,100,13,10,1,0,1,1,-1,    //33マチュピチュ
62,0,31,100,31,100,13,10,1,0,1,1,-1,  //34コロンビア
64,0,3,100,3,100,13,10,1,0,1,1,-1,    //35ジャマイカ
66,0,32,100,32,100,13,10,1,0,1,1,-1,    //36メキシコ
66,0,31,100,31,100,13,10,1,0,1,1,-1,  //37ハリウッド
68,0,30,100,30,100,13,10,1,0,1,1,-1,    //38ラスベガス
67,0,48,100,48,100,13,10,1,0,1,1,-1,    //39アラスカ
70,0,3,99,30,100,13,10,1,0,1,1,-1,   //40カナダ
70,0,31,100,31,100,13,10,1,0,1,1,-1,    //41グリーンランド
75,0,32,99,33,100,13,10,1,0,1,1,-1,   //42ニューヨーク
70,0,3,100,3,100,13,10,1,0,1,1,-1,  //43NASA
72,0,48,99,47,100,13,10,1,0,1,1,-1,   //44バミューダ
70,0,30,100,30,100,13,10,1,0,1,1,-1,   //45ブラジル
85,0,31,99,4,100,13,10,1,0,1,1,-1,    //46浮遊大陸
90,0,48,99,49,100,13,10,1,0,1,1,-1,    //47月（世界マップ１章）
-1,

//消費統率力			0
//クリア時の獲得XP		1
//サウンド（スタート時）	2
//サウンド ボス出現時の城体力％	3
//サウンド（ボス）		4
//アイテム入手確率		使わない 5  -2
//アイテム番号	0:スピードアップ	1:トレジャーレーダー	2:ネコボン	3:ニャンピュータ	4：おかめはちもく	5:スニャイパー	6:XP	11:にゃんこチケット	12：レアチケット	1000自衛隊キャラクター
//貰える数		0
