12,1,0,0,0,0,   //城番号,,,,,,
4300,1200000,1,1,181,20,0,0,1,0,,,
17,0,80,80,120,100,0,7,0,4000
17,30,100,15,30,100,0,7,0,4000
605,0,200,500,600,100,0,7,0,200
605,12,0,250,350,99,0,7,0,200,0,0
4,0,0,50,100,99,0,7,0,4000,0,0
15,0,0,50,100,99,0,7,0,4000,0,0
33,1,0,50,100,99,9,9,0,2000,0,0
716,1,0,1,1,99,8,8,2,100
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
//敵は１ステージ最大１０種類,,,,,,,,,,,,
