			0	22	777	300	0
		미안하다냥. 일이 생겨서...<br>다음에 또 이야기하자냥!<br>너무 아쉬워하지 말라냥!<br>대신 이걸 선물하겠다냥!	0	22	300	
1	0	냥코대전쟁 11주년 기념 이벤트!<br><flash>제3장 고양이의 결혼</flash><br>개최 중이다냥~!	2	
2	0	갑작스럽지만 결혼식을 올리게 되었다냥<br>참석해 주겠냥?	3	50	
3	0	고맙다냥~!<br>기쁘다냥	4	
4	0	응?<br>누구와 결혼하냐고냥?	5	
5	0	사실은 두 명의 고양이에게<br>고백받아서......<br>누가 좋을 지 고민 중이다냥	6	
6	0	소꿉친구 고양이와<br>아가씨 고양이인데<br>둘 다 나를 좋아한다고<br>말해줬다냥	7	
7	0	진지하게 상담을 하고 싶은데<br>조금 있다가 예식장을<br>둘러보러 가봐야 한다냥	8	
8	0	결혼식은 평생의 소중한<br>추억으로 남기고 싶으니까<br>친구들을 많이<br>초대해 줬으면 좋겠다냥	9	
9	0	축의금은 많을 수록......	10	
10	0	이 아니라<br>많은 친구들에게<br>축하받고 싶다냥~	11	
11	0	부탁한다냥~<br>친구들을 아주 많이<br>데려와주면 좋겠다냥	12	
12	0	이런걸 부탁할 친구가<br>너밖에 없다냥...<br>너만 믿고 있겠다냥!	13	
13	0	나머지 이야기는<br>내일 계속 밀해주겠다냥	14	
14	16	친구 초대<br>절대 잊지 말아달라냥~!	100	
50	0	 '아니요'라고<br>들린 것 같지만...?<br>분명 잘못 말한 걸 거다냥	3	
100	0	예식장 정하는게 너무 어렵다냥<br>냥코대전쟁 11주년 기념 이벤트!<br><flash>제3장 고양이의 결혼</flash><br>마저 이야기하자냥!	101	
101	0	친구들에게<br>결혼식 이야기는 했을까냥?	102	150	
102	0	고맙다냥~<br>너라면 꼭 부탁을 들어 줄 거라고<br>생각했다냥	103	
103	0	어제 두 명의 고양이에게<br>고백받아서<br>고민 중이라는 이야기를<br>했었는데	104	
104	0	일단은 먼저<br>소꿉친구 고양이의<br>좋은 점을 이야기하겠다냥	105	
105	0	예전에 괴롭힘 당하던 꼬맹이 고양이를<br>주워서 키워주었다냥	106	
106	0	정말 착한 아이다냥	107	
107	0	그리고 수업 중에<br>졸고 있으면<br>뺨을 때려 깨워준 적도<br>있다냥	108	
108	0	정말 착한 아이다냥	109	
109	0	발렌타인에는<br>살 찌지 말라고<br>받은 초콜릿을 모두<br>먹어버린 적도 있다냥	110	
110	0	정말 착한 아이다냥	111	
111	0	항상 곁에서<br>지켜봐주는<br>소꿉친구 고양이였다냥	112	
112	0	말하다보니 그냥 소꿉친구 고양이로<br>마음을 정하는 게<br>좋을 것 같다냥<br>어떻게 생각한다냥?	113	160	
113	0	하지만 조금 조급하게 정하는 것<br>같은 느낌도 든다냥	114	
114	0	응? 다른 한명의 신부 후보는<br>어떤 고양이냐고냥?<br>그건......	115	
115	0	아, 오늘은 조금 있다가<br>피부관리를 위해<br>피부과에 가봐야 한다냥	116	
116	0	결혼식까지 세계 최고의<br>미백을 자랑하는 고양이로<br>거듭나겠다냥	117	
117	16	그럼 나머지 이야기는<br>내일 계속 하겠다냥~	200	
150	0	하객이 없는 결혼식은<br>생각만해도 슬프다냥<br>오늘은 꼭 친구들에게<br>말해 달라냥	103	
160	0	일생의 중요한 선택을<br>이렇게 정해도 되는 건지<br>고민이긴 하다냥~	114	
200	0	어제보다 더 잘 생겨진 것 같다냥<br>냥코대전쟁 11주년 기념 이벤트!<br><flash>제3장 고양이의 결혼</flash><br>개최 중이다냥~!	201	
201	0	오늘은 또 다른 신부 후보인<br>아가씨 고양이에 대해<br>이야기해 주겠다냥	202	
202	0	한국어는 물론 영어<br>중국어, 프랑스어, 멍뭉이어...<br>외국어에 능통해서<br>정말 잘 가르쳐 준다냥	203	
203	0	정말 착한 아이다냥	204	
204	0	아버지가<br>고양이 통조림 공장을 경영해서<br>항상 고양이 통조림을 주신다냥	205	
205	0	정말 착한 아이다냥	206	
206	0	삼촌은<br>고양이 드링크 공장을 경영해서<br>항상 고양이 드링크를 주신다냥	207	
207	0	정말 착한 아이다냥	208	
208	0	최신 가전제품도 집도 자동차도<br>불의 반지도 물의 반지도<br>결혼하면 모두 주신다고 한다냥	209	
209	0	정말 착한 아이다냥	210	
210	0	언제나 풍요로움을...<br>아니 편안함을 주는<br>아가씨 고양이였다냥	211	
211	0	역시 아가씨 고양이로<br>정하는게 미래를 위해<br>좋을 지도 모르겠다냥<br>어떻게 생각한다냥?	212	250	
212	0	이야기하고 나니까<br>머리 속이 정리되었다냥	213	
213	0	누구를 선택할지<br>이제는 마음을 정해야겠다냥	214	
214	0	그러면 내일<br>누구로 골랐는지 알려주겠다냥	215	
215	16	결혼식 하객으로 친구들을<br>잊지 말고 불러와 달라냥!	300	
250	0	소중한 의견 고맙다냥<br>조금 더 생각을<br>해보려고 한다냥	212	
300	0	기다려줘서 고맙다냥<br>냥코대전쟁 11주년 기념 이벤트!<br><flash>제3장 고양이의 결혼</flash><br>개최 중이다냥~!	301	
301	0	그 전에<br>하객 초대는<br>해 준거지냥?	302	350	
302	0	기쁘다냥~!<br>너 같은 친구가 있어서<br>정말 다행이다냥	303	
303	0	그나저나 충격적인 사실이<br>밝혀졌다냥	304	
304	0	결혼 말인데......	305	
305	0	............	306	
306	0	전부<br>나의 착각이었다냥	307	
307	0	「사랑해요」<br>가 아니라	308	
308	0	최근에 둘 다 수렵면허를 취득헤서<br>「사냥해요」<br>라는 말이었다냥	309	
309	0	사랑해요......<br>사냥해요......<br><br>닮은 듯 하지만 전혀 달랐다냥	310	
310	0	큐피트의 화살은<br>내가 아니라<br>사냥감을 노리고<br>있었다냥	311	
311	0	사랑 고백으로 착각했다냥<br>귀를 좀 파야겠다냥~<br>미안하다냥	312	
312	0	그래도 고민을 들어줘서<br>정말 고맙다냥	313	
313	0	결혼 자금으로 모아 둔<br>고양이 통조림을<br>모두 주겠다냥	314	
314	0	고맙다냥!<br><flash>고양이 통조림 777개</flash><br>선물한다냥~~!	315	
315	0	11주년 기념 이벤트 관련 미션을<br>모두 클리어하자냥<br>자세한 내용은 고양이 기지 왼쪽 아래의<br>미션에서 확인해보자냥	316	
316	0	제1장부터 최종장까지의<br>모든 미션을 클리어하면<br><flash>플래티넘 티켓</flash>을<br>획득할 수 있다냥~~!	-2	
350	0	솔직히 답변해줘서 고맙다냥	351	
351	0	그치만 마음 한켠이 시린 건<br>왜일까냥	303	
