¡Feliz Halloween! Día 1<br>¡Ganas +1 Espíritu Legendario!	Día 1	//ログイン1日目獲得文章
¡Feliz Halloween! Día 2<br>¡Ganas +1 Espíritu Legendario!	Día 2	//ログイン2日目獲得文章
¡Feliz Halloween! Día 3<br>¡Ganas +1 Espíritu Legendario!	Día 3	//ログイン3日目獲得文章
¡Feliz Halloween! Día 4<br>¡Ganas +1 Espíritu Legendario!	Día 4	//ログイン4日目獲得文章
¡Feliz Halloween! Día 5<br>¡Ganas +1 tique gatuno!	Día 5	//ログイン5日目獲得文章
¡Feliz Halloween! Día 6<br>¡Ganas +1 Espíritu Legendario!	Día 6	//ログイン6日目獲得文章
¡Feliz Halloween! Día 7<br>¡Ganas +1 Espíritu Legendario!	Día 7	//ログイン7日目獲得文章
¡Feliz Halloween! Día 8<br>¡Ganas +1 Espíritu Legendario!	Día 8	//ログイン8日目獲得文章
¡Feliz Halloween! Día 9<br>¡Ganas +1 Espíritu Legendario!	Día 9	//ログイン9日目獲得文章
¡Feliz Halloween! Día 10<br>¡Ganas +1 tique gatuno!	Día 10	//ログイン10日目獲得文章
¡Feliz Halloween! Día 11<br>¡Ganas +1 Espíritu Legendario!	Día 11	//ログイン11日目獲得文章
¡Feliz Halloween! Día 12<br>¡Ganas +1 Espíritu Legendario!	Día 12	//ログイン12日目獲得文章
¡Feliz Halloween! Día 13<br>¡Ganas +1 Espíritu Legendario!	Día 13	//ログイン13日目獲得文章
¡Feliz Halloween! Día 14<br>¡Ganas +1 Espíritu Legendario!	Día 14	//ログイン14日目獲得文章
¡Feliz Halloween! Día 15<br>¡Ganas +1 Tique raro!	Día 15	//ログイン15日目獲得文章
¡Feliz Halloween! Día 16<br>¡Ganas +1 Espíritu Legendario!	Día 16	//ログイン16日目獲得文章
¡Feliz Halloween! Día 17<br>¡Ganas +1 Espíritu Legendario!	Día 17	//ログイン17日目獲得文章
¡Feliz Halloween! Día 18<br>¡Ganas +1 Espíritu Legendario!	Día 18	//ログイン18日目獲得文章
