			0	22	777	300	0
		Lo siento. Me ha surgido algo,<br>ya hablaremos otro día.<br>¡Toma un detallito por las molestias!	0	22	300		
1	0	<flash>¡Solicitud de refuerzos</flash><br>en Rumbo a la Unificación!<br>¡Ya empieza!	2				
2	0	¿Me harías un favorcillo? <br>¡Te regalaré un botín<br>de <flash>Friskas</flash> a cambio!	3	50			
3	0	¡¿De verdad?! ¡Gracias!	4				
4	0	¡El ejército felino está preparándose<br>para la unificación total!	5				
5	0	Pero nuestra fuerza armada<br>no es suficiente.	6				
6	0	¡Así que necesitamos<br>que reclutes a tus amigos!	7				
7	0	Sean o no aficionados al juego,<br>¡los acogeremos<br>con las patas abiertas!	10				
8	0	The Battle Cats<br>tiene diversión para rato,<br>¡compártela con tus amigos!	9				
9	0	¿Te has quedado con todo eso?	10	51			
10	0	¡Espero que se lo cuentes<br>a todos tus amigos!	12				
11	0	O, mejor aún, ¡invítalos a jugar!	12				
12	0	¡Reunamos al mejor ejército felino!<br>Pero juntos, ¿eh?<br>Hiciste una promesa gatuna.	13				
13	0	Tendré preparado tu premio<br>de Friskas para cuando vuelvas.	14				
14	16	¡Mañana nos vemos!	100				
50	0	¡Disculpa por ser tan cansino!<br>Vale, ya lo dejo,<br>pero ¡cumple tu promesa!	4				
51	0	¡Te lo vuelvo a explicar todo!	8				
100	0	¡Has vuelto!<br>¿Has invitado a tus amigos<br>a unirse al ejército felino?	101	150			
101	0	¡Qué bien!<br>Sabía que podía contar contigo.	102				
102	0	¡Sigue con esa chispa<br>e invita a más amigos!	103				
103	0	¡Te regalaré más Friskas<br>por mantener tu promesa!	104				
104	0	¡Mira, aquí tienes...!	105				
105	0	...	106				
106	0	...	107				
107	0	¿Eh?... Anda, si no son Friskas.<br>Es un saco de arroz.	108				
108	0	¡Qué cabeza la mía!<br>¡Cogí sin querer las raciones<br>de arroz del ejército felino!	109				
109	0	¡Perdona! Me dejé<br>los Friskas en casa.	110				
110	0	No te pongas triste.<br>Los traigo mañana, ¿vale?	111				
111	0	¡Me repetiré el recado de camino<br>a casa para no olvidarme!	112				
112	0	¡No te preocupes!<br>¡Con este trucazo me acordaré seguro!	113				
113	0	¡Tendré que hacer rollitos<br>de sushi para todos con el arroz!	114				
114	0	¡Seguro que tienen hambre!<br>¡Vuelvo en un plis plas!	115				
115	0	¡Aprovecha este ratito<br>para invitar a más amigos!	116				
116	16	¡Mañana nos vemos!	200				
150	0	¿Se lo has dicho a tus amigos?	151				
151	0	¿Me lo prometes otra vez?	152	170			
152	0	¡Gracias! ¡Cuento contigo!	153				
153	0	¡Te regalaré más Friskas<br>por mantener tu promesa!	104				
