Sello de lealtad 1<br>¡Has ganado 30 Friskas!	Día 1	//ログイン1日目獲得文章
Sello de lealtad 2<br>¡Has ganado 10 000 XP!	Día 2	//ログイン2日目獲得文章
Sello de lealtad 3<br>¡Has ganado 1 acelerador!	Día 3	//ログイン3日目獲得文章
Sello de lealtad 4<br>¡Has ganado 30 Friskas!	Día 4	//ログイン4日目獲得文章
Sello de lealtad 5<br>¡Has ganado 20 000 XP!	Día 5	//ログイン5日目獲得文章
Sello de lealtad 6<br>¡Has ganado 1 gato ricachón!	Día 6	//ログイン6日目獲得文章
Sello de lealtad 7<br>¡Has ganado 30 Friskas!	Día 7	//ログイン7日目獲得文章
Sello de lealtad 8<br>¡Has ganado 30 000 XP!	Día 8	//ログイン8日目獲得文章
Sello de lealtad 9<br>¡Has ganado 1 radar de tesoros!	Día 9	//ログイン9日目獲得文章
Sello de lealtad 10<br>¡Has ganado 50 Friskas!	Día 10	//ログイン10日目獲得文章
Sello de lealtad 11<br>¡Has ganado 1 tique gatuno!	Día 11	//ログイン11日目獲得文章
Sello de lealtad 12<br>¡Has ganado 1 gatomático!	Día 12	//ログイン12日目獲得文章
Sello de lealtad 13<br>¡Has ganado 1 gatotirador!	Día 13	//ログイン13日目獲得文章
Sello de lealtad 14<br>¡Has ganado 1 sabelotodo!	Día 14	//ログイン14日目獲得文章
