Timbro accesso 1<br>Hai ricevuto +5.000 XP!	Giorno 1	//ログイン1日目獲得文章
Timbro accesso 2<br>Hai ricevuto 1 accelerazione!	Giorno 2	//ログイン2日目獲得文章
Timbro accesso 3<br>Hai ricevuto 1 Gatto riccone!	Giorno 3	//ログイン3日目獲得文章
Timbro accesso 4<br>Hai ricevuto +10.000 XP!	Giorno 4	//ログイン4日目獲得文章
Timbro accesso 5<br>Hai ricevuto 1 Biglietto raro!	Giorno 5	//ログイン5日目獲得文章
Timbro accesso 6<br>Hai ricevuto 1 Radar tesori!	Giorno 6	//ログイン6日目獲得文章
Timbro accesso 7<br>Hai ricevuto 1 Gatto CPU!	Giorno 7	//ログイン7日目獲得文章
Timbro accesso 8<br>Hai ricevuto +15.000 XP!	Giorno 8	//ログイン8日目獲得文章
Timbro accesso 9<br>Hai ricevuto 1 Gatto cecchino!	Giorno 9	//ログイン9日目獲得文章
Timbro accesso 10<br>Hai ricevuto 1 Miaobiglietto!	Giorno 10	//ログイン10日目獲得文章
Timbro accesso 11<br>Hai ricevuto +20.000 XP!	Giorno 11	//ログイン11日目獲得文章
Timbro accesso 12<br>Hai ricevuto 1 Gatto CPU!	Giorno 12	//ログイン12日目獲得文章
Timbro accesso 13<br>Hai ricevuto 1 Radar tesori!	Giorno 13	//ログイン13日目獲得文章
Timbro accesso 14<br>Hai ricevuto 1 Gatti secchioni!	Giorno 14	//ログイン14日目獲得文章
Timbro accesso 15<br>Hai ricevuto 1 Biglietto raro!	Giorno 15	//ログイン15日目獲得文章
Timbro accesso 16<br>Hai ricevuto 1 accelerazione!	Giorno 16	//ログイン16日目獲得文章
Timbro accesso 17<br>Hai ricevuto +25.000 XP!	Giorno 17	//ログイン17日目獲得文章
Timbro accesso 18<br>Hai ricevuto 1 Gatto cecchino!	Giorno 18	//ログイン18日目獲得文章
Timbro accesso 19<br>Hai ricevuto 1 Gatto riccone!	Giorno 19	//ログイン19日目獲得文章
