0|0|고양이 통조림이 모든 걸 이루어줄 것이다
0|0|수수께끼의 주머니가 이루어준다
0|0|7개의 구슬을 모으면 이루어진다
0|1|1등급을 받는다
0|1|고양이 박사를 뛰어넘는다
0|1|서울대에 수석으로 합격한다
0|2|하늘에서 여자들이 비처럼 내려온다
0|2|칠복신이 온다
0|2|100명이 온다
0|3|떡락할 것이다
0|3|잠만 자도 돈이 들어온다
0|3|골드 고양이를 팔아서 벌자
0|4|그것보다... 저랑 춤추지 않을래요?
0|4|이세계에서 제로부터 시작할 수 있을 것만 같은 예감
0|4|금도끼가 되어서 돌아온다
0|5|마당에서 금광이 발견된다
0|5|가마토토가 온천을 찾아낸다
0|5|10억원 당첨 복권을 주울 예감
0|6|여행지에서 신으로 추앙받는다
0|6|세계를 구하는 여행이 시작된다
0|6|돌아오자마자 골드 버튼을 받는다
0|7|절호의 침략 기회. 망설이지 말라
0|7|지구 최강의 존재가 된다
0|7|모든 전투에서 완전 승리한다
0|8|돌팔이 의사에게 치료받게 된다
0|8|사이보그화되어 완치된다
0|8|건강하다
0|9|사랑의 방정식이 풀린다
0|9|봄이 찾아온다
0|9|레몬즙으로 러브레터를 쓰라
1|0|고양이의 힘을 믿으면 이루어진다
1|0|소원의 수만큼 물구나무를 설 것
1|0|별똥별에 세 번 소원을 빌어라
1|1|의욕이 생긴다
1|1|결과가 모든 걸 말해줄 것이다
1|1|곰 선생에게 공부 요령을 배운다
1|2|겹경사가 생길 예감
1|2|세발 자전거를 타고 온다
1|2|100미터 9초로 온다
1|3|엄청 강한 분야에서 승부를 보라
1|3|실패해도 반드시 살아남는다
1|3|비싸게 팔 수 있는 무지개 개다래를 노려라
1|4|고양이 기지의 어딘가에 있다
1|4|냥코 저장고에 잠들어 있다
1|4|버렸던 것들까지 돌아온다
1|5|지갑에서 2만원을 발견한다
1|5|화장실을 청소하면 길하다
1|5|돈보다도 중요한 것을 손에 넣는다
1|6|제2의 고향을 찾을 것이다
1|6|바가지를 당하지만 바가지로 돌려준다
1|6|동네에서 냥코를 만난다
1|7|분쟁의 허무함을 안다
1|7|나오는 적의 속성을 확인하라
1|7|의외로 강한 레어 캐릭터를 활용하라
1|8|자면 전부 낫는다
1|8|근육통은 당일에 온다
1|8|쑥을 붙이고 있으면 빨리 낫는다
1|9|계속 밀고나가라
1|9|냥코대전쟁을 하며 더욱 사랑이 깊어진다
1|9|차여도 전혀 상처받지 않는다
2|0|잊을 만하면 이루어진다
2|0|일기에 기록하라
2|0|열심히 기부할 것
2|1|돈을 쓰면 결과는 나온다
2|1|중상하까지는 노려볼 만하다
2|1|야옹컴보다 똑똑해진다
2|2|꿈 속에 나온다
2|2|온다. 다만 30분 늦게
2|2|오른쪽에서 오는 것 같지만 왼쪽에서 온다
2|3|아르바이트 최고참이 된다
2|3|옷장에 가치있는 것이 잠들어 있다
2|3|EX캐릭터 구입은 반값 세일을 노리자
2|4|같은 비밀번호를 계속 쓰지 말 것
2|4|가마토토 탐험대에서 나온다
2|4|엄마가 가지고 있다
2|5|럭키 아이템은 복고양이
2|5|고개를 숙이고 걸어라
2|5|남의 비상금을 발견한다
2|6|지역 마스코트에게 구애를 받는다
2|6|트러블 없이 트래블
2|6|아주 편하게 쉴 수 있다
2|7|가능하다면 친하게 지내라
2|7|전쟁반대
2|7|부부싸움은 멍뭉이에게 줘라
2|8|방심하다가 멍뭉이한테 물린다
2|8|수면 부족은 피부의 가장 큰 적
2|8|예방접종의 아픔정도는 견뎌라
2|9|수비범위가 넓어진다
2|9|손과 손이 맞닿게 된다
2|9|일부러 지우개를 떨어뜨리면 길하다
3|0|노력한 만큼
3|0|2.5차원에서 이루어진다
