5,-1,21,-1,-1,    //マップ番号 0～16,　アイテム報酬型ステージ設定(-1:OFF),　スコア報酬型ステージ設定(-1:OFF)
2,					//マップパターン 0～
100,3000,3,90,33,1,6,300000,-2,-2,-2,-2,-2,-2,-2,1,4500,6,500000,2500,5,1,500,11,1,-1,		//1ステージ
150,4500,30,75,31,30,6,300000,-2,-2,-2,-2,-2,-2,-2,1,3000,6,1000000,1500,4,1,500,11,1,-1,		//2ステージ
200,6000,31,99,4,50,6,300000,-2,-2,-2,-2,-2,-2,-2,1,3000,6,2000000,1500,1,1,500,12,1,-1,		//3ステージ


//城とドラゴン（3MAP目、高難易度）
//消費統率力			0
//クリア時の獲得XP		1
//サウンド（スタート時）	2
//サウンド ボス出現時の城体力％	3
//サウンド（ボス）		4
//アイテム入手確率		0～100%
//アイテム番号	0:スピードアップ	1:トレジャーレーダー	2:ネコボン	3:ニャンピュータ	4：おかめはちもく	5:スニャイパー
//貰える数		0
