64,0,0,0,0,0,   //城番号
6000,150000,1,1,209,30,0,0,0,0,	//幅,	城体力,	生産最低F,生産最高F,	背景種類,	出現最大数,以後未使用
270,1,1,1,1,100,0,0,1,100
2,1,50,1,1,100,0,0,0,400
48,1,100,1,1,100,0,9,0,200
116,1,200,1,1,100,0,9,0,100
2,0,250,100,300,100,0,0,0,400
48,0,300,900,910,100,0,9,0,200
48,0,310,900,910,100,0,9,0,200
116,0,450,900,910,100,0,9,0,100
116,0,455,900,910,100,0,9,0,100
116,0,465,900,910,100,0,9,0,100
48,0,650,900,910,100,0,9,0,200
48,0,655,900,910,100,0,9,0,200
48,0,665,900,910,100,0,9,0,200
48,0,680,900,910,100,0,9,0,200
116,0,900,900,910,100,0,9,0,100
116,0,903,900,910,100,0,9,0,100
116,0,909,900,910,100,0,9,0,100
116,0,918,900,910,100,0,9,0,100
116,0,930,900,910,100,0,9,0,100
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,


//敵は１ステージ最大１０種類
