0,0,0,0,0,0,			//城番号
4200,9999999,1,1,43,12,285,3,0,0,	//幅,	城体力,	生産最低F,生産最高F,	背景種類,	出現最大数,以後未使用
285,1,0,1,1,0,0,0,1,100,	//ID,出現数(0で無制限),初登場F,再登場最低F,再登場最高F,城連動出現％,手前ライン,奥ライン,ボスフラグ,強さ倍率,スコア値
53,1,0,50,100,3000000,4,6,0,600,2500,
554,3,0,25,75,3000000,7,9,0,1200,2500,
693,1,0,1,1,3000000,3,3,0,600,6500,
692,1,0,1,1,3000000,0,0,1,600,6500,
7,2,0,50,100,2850000,4,9,0,6600,2500,
16,3,0,25,75,2850000,4,9,0,6600,2500,
691,1,0,1,1,2850000,0,0,0,600,6500,
690,1,0,1,1,2850000,3,3,1,600,6500,
53,1,0,50,100,2700000,4,6,0,550,2250,
554,3,0,25,75,2700000,7,9,0,1100,2250,
693,1,0,1,1,2700000,3,3,0,550,6000,
692,1,0,1,1,2700000,0,0,1,550,6000,
7,2,0,50,100,2550000,4,9,0,6000,2250,
16,3,0,25,75,2550000,4,9,0,6000,2250,
691,1,0,1,1,2550000,0,0,0,550,6000,
690,1,0,1,1,2550000,3,3,1,550,6000,
53,1,0,50,100,2400000,4,6,0,500,2000,
554,3,0,25,75,2400000,7,9,0,1000,2000,
693,1,0,1,1,2400000,3,3,0,500,5500,
692,1,0,1,1,2400000,0,0,1,500,5500,
7,2,0,50,100,2250000,4,9,0,5400,2000,
16,3,0,25,75,2250000,4,9,0,5400,2000,
691,1,0,1,1,2250000,0,0,0,500,5500,
690,1,0,1,1,2250000,3,3,1,500,5500,
53,1,0,50,100,2100000,4,6,0,450,1750,
554,3,0,25,75,2100000,7,9,0,900,1750,
693,1,0,1,1,2100000,3,3,0,450,5000,
692,1,0,1,1,2100000,0,0,1,450,5000,
7,2,0,50,100,1950000,4,9,0,4800,1750,
16,3,0,25,75,1950000,4,9,0,4800,1750,
691,1,0,1,1,1950000,0,0,0,450,5000,
690,1,0,1,1,1950000,3,3,1,450,5000,
53,1,0,50,100,1800000,4,6,0,400,1500,
554,3,0,25,75,1800000,7,9,0,800,1500,
693,1,0,1,1,1800000,3,3,0,400,4500,
692,1,0,1,1,1800000,0,0,1,400,4500,
7,2,0,50,100,1650000,4,9,0,4200,1500,
16,3,0,25,75,1650000,4,9,0,4200,1500,
691,1,0,1,1,1650000,0,0,0,400,4500,
690,1,0,1,1,1650000,3,3,1,400,4500,
53,1,0,50,100,1500000,4,6,0,350,1250,
554,3,0,25,75,1500000,7,9,0,700,1250,
693,1,0,1,1,1500000,3,3,0,350,4000,
692,1,0,1,1,1500000,0,0,1,350,4000,
7,2,0,50,100,1350000,4,9,0,3600,1250,
16,3,0,25,75,1350000,4,9,0,3600,1250,
691,1,0,1,1,1350000,0,0,0,350,4000,
690,1,0,1,1,1350000,3,3,1,350,4000,
53,1,0,50,100,1200000,4,6,0,300,1000,
554,3,0,25,75,1200000,7,9,0,600,1000,
693,1,0,1,1,1200000,3,3,0,300,3500,
692,1,0,1,1,1200000,0,0,1,300,3500,
7,2,0,50,100,1050000,4,9,0,3000,1000,
16,3,0,25,75,1050000,4,9,0,3000,1000,
691,1,0,1,1,1050000,0,0,0,300,3500,
690,1,0,1,1,1050000,3,3,1,300,3500,
53,1,0,50,100,900000,4,6,0,250,750,
554,3,0,25,75,900000,7,9,0,500,750,
693,1,0,1,1,900000,3,3,0,250,3000,
692,1,0,1,1,900000,0,0,1,250,3000,
7,2,0,50,100,750000,4,9,0,2400,750,
16,3,0,25,75,750000,4,9,0,2400,750,
691,1,0,1,1,750000,0,0,0,250,3000,
690,1,0,1,1,750000,3,3,1,250,3000,
53,1,0,50,100,600000,4,6,0,200,500,
554,3,0,25,75,600000,7,9,0,400,500,
693,1,0,1,1,600000,3,3,0,200,2500,
692,1,0,1,1,600000,0,0,1,200,2500,
7,2,0,50,100,450000,4,9,0,1800,500,
16,3,0,25,75,450000,4,9,0,1800,500,
691,1,0,1,1,450000,0,0,0,200,2500,
690,1,0,1,1,450000,3,3,1,200,2500,
693,1,0,1,1,300000,6,6,0,150,3000,
692,1,0,1,1,300000,3,3,1,150,3000,
691,1,0,1,1,150000,3,3,0,100,3000,
690,1,0,1,1,150000,6,6,1,100,3000,
53,2,0,50,100,75000,4,9,0,100,750,
693,1,0,1,1,75000,0,2,1,75,4500,
554,4,0,25,75,30000,4,9,0,100,750,
692,1,0,1,1,30000,0,2,1,100,4000,
7,3,0,50,100,10000,4,9,0,400,750,
691,1,0,1,1,10000,0,2,1,40,4000,
16,4,0,25,75,1000,4,9,0,200,500,
690,1,0,1,1,1000,0,2,1,15,4000,
4,0,550,290,300,0,4,9,0,200,
4,0,500,290,300,0,4,9,0,200,
4,0,75,100,300,0,4,9,0,200,


//敵は１ステージ最大１０種類
//にゃんこ道場
