12,0,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0
12,1,4,4,4,0,0,0,0,0
12,1,3,3,3,3,0,0,0,0
12,1,6,6,6,0,0,0,0,0
12,2,6,4,4,4,0,0,0,0
12,2,6,6,6,0,6,0,0,0
12,2,0,6,6,6,0,6,0,0
12,3,9,0,7,0,7,0,7,0
12,3,0,9,0,7,7,7,0,0
12,3,0,0,0,9,9,9,9,0
12,1,4,4,0,4,0,0,0,0
12,1,8,8,8,0,0,0,0,0
12,2,6,6,6,6,0,0,0,0
12,2,0,10,12,0,0,14,0,0
12,3,9,0,9,9,0,0,9,0
12,3,14,6,0,0,14,14,0,0
12,3,0,6,14,12,0,16,0,0
12,3,14,0,14,0,14,0,18,0
12,3,0,14,0,14,14,18,0,0
12,4,0,0,0,18,18,18,18,0
12,1,20,0,0,0,0,10,10,8
12,1,0,0,18,12,0,0,10,8
12,2,0,16,0,14,20,10,0,0
12,2,22,20,0,0,0,0,10,8
12,3,0,0,24,16,24,0,0,8
12,3,24,24,0,0,0,12,12,0
12,3,0,0,28,18,28,0,0,10
12,3,28,0,0,0,28,18,0,10
12,3,30,30,0,0,0,20,16,0
12,4,32,0,30,0,32,0,0,14
