13,1,0,0,0,0,   //城番号
6200,1400000,1,1,64,20,0,0,0,0,	//幅,	城体力,	生産最低F,生産最高F,	背景種類,	出現最大数,以後未使用
513,1,50,1,1,100,4,4,0,100
286,1,50,1,1,100,1,9,1,10
286,0,200,400,600,100,2,2,0,300
470,8,400,700,850,100,2,9,0,200
363,3,500,750,800,100,2,9,0,2500
362,0,500,600,700,100,2,2,0,2500
513,1,800,1,1,100,8,8,0,100
470,2,1500,150,250,100,2,9,0,200
364,2,2700,900,1050,100,5,5,0,2500
363,3,3400,750,800,100,2,9,0,2500
470,2,3800,150,250,100,2,9,0,200
286,0,5300,800,1000,100,2,2,0,300
363,0,5500,800,1000,100,2,9,0,2500
470,0,5500,600,800,100,2,9,0,200
363,2,5500,800,1000,75,2,9,0,2500
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,


//敵は１ステージ最大１０種類
