-1,0,0,0,0,0,
5000,200000,1,1,1006,12,0,0,0,0,
362,0,1,450,550,100,5,7,0,100,
289,1,100,1,1,100,1,4,0,250,
470,5,250,650,700,100,5,7,0,150,
363,5,0,450,500,99,1,4,0,100,
363,3,0,150,200,99,1,4,0,100,
471,0,0,350,450,99,8,9,0,150,
362,3,0,300,300,99,0,8,0,100,
429,1,0,1,1,99,0,0,1,150,
23,0,13500,13500,13500,100,9,9,0,100,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
