0,1,0,0,0,0,   //城番号,,,,,,
4500,1400000,1,1,222,20,0,0,0,0,,,
174,3,120,800,850,100,6,7,0,2400
173,1,200,1,1,100,2,2,0,2400
342,1,250,1,1,100,3,3,0,100
26,1,0,1,1,99,0,0,1,2000
170,0,100,150,200,99,8,9,0,2400,0,0,1
342,2,150,1200,1250,99,3,3,0,100,0,0,1
179,2,500,700,750,99,1,1,0,800,0,0,1
617,2,550,700,750,99,4,5,0,100,0,0,1
173,1,700,1,1,99,2,2,0,2400,0,0,1
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
//敵は１ステージ最大１０種類,,,,,,,,,,,,
