1|Trova tutti i tesori<br>per potenziare i tuoi Gatti!
1|Supera il Capitolo 2 per<br>ottenere un'unità speciale!
1|Ottieni tesori dell'Impero per<br>combattere meglio nel Futuro!
1|Conquista il pianeta!
2|Supera il Capitolo 2 e<br>ottieni un'unità speciale!
2|Conquista il pianeta!
3|Ci sono ancora tesori<br>nel Capitolo 2
3|Supera il Capitolo 3 per<br>ottenere un'unità speciale!
4|Supera il Capitolo 3 per<br>un regalo speciale!
4|Conquista il pianeta!
5|Raccogli più tesori per<br>potenziare i tuoi Gatti!
5|Il tesoro dell'Impero<br>è utile nel Futuro!
5|Il tesoro ti aiuta nel Futuro<br>e nei Livelli leggendari!
5|Ci sono ancora tesori<br>nell'Impero...
6|Ora i Gatti dominano<br>il mondo! Complimenti!
6|Hai ottenuto tutti i tesori!<br>Beeello!
7|Ci sono ancora tesori<br>nel Capitolo 1
8|Ci sono ancora tesori<br>nel Capitolo 1
9|Ci sono ancora tesori<br>nel Capitolo 1
10|Festival del tesoro attivo!<br>
10|Più probabilità <br>di trovare tesori!
11|Festival del tesoro attivo!<br>
11|Più probabilità <br>di trovare tesori!
12|Festival del tesoro attivo!<br>
12|Più probabilità <br>di trovare tesori!
13|È ora di invadere<br>il Futuro!
13|Il futuro ti riserva tanti<br>nemici fortissimi!
13|Conquista il Futuro!
14|Ci sono ancora tesori<br>nel Capitolo 1
14|Trova tesori per maggiore<br>potenza nel Futuro!
15|Sblocca nuove combo feline<br>superando il Capitolo 2!
15|Ci sono ancora tesori<br>nel Capitolo 1
16|Supera il Capitolo 3 e<br>ottieni un'unità speciale!
16|Il Capitolo 3 ti attende!
16|Ci sono ancora tesori<br>nel Capitolo 2
17|Supera il Capitolo 3 e sblocca<br>nuove combo feline!
17|Raccogli i tesori per poter<br>superare il Capitolo 3!
18|Ci sono ancora tesori<br>nel Futuro...
18|Complimenti per aver superato<br>Verso il futuro Cap. 3!
19|Ora i Gatti dominano<br>lo spazio-tempo! Complimenti!
19|Hai ottenuto tutti i tesori!<br>Beeello!
20|Livello evento attivo!
19|Livelli Blitz<br>a tempo limitato attivi!
22|Collaborazione limitata<br>in svolgimento ora!
21|Livelli speciali<br>a tempo limitato!
24|Evento metà energia!<br>Ora nel Capitolo 1!
24|Gioca ai livelli nel Cap. 1<br>usando metà energia!
25|Evento metà energia!<br>Ora nel Capitolo 2!
25|Gioca ai livelli nel Cap. 2<br>usando metà energia!
26|Evento metà energia!<br>Ora nel Capitolo 3!
26|Gioca ai livelli nel Cap. 3<br>usando metà energia!
27|Evento metà energia!<br>Ora nei Capitoli 1 + 2!
27|I livelli nei Capitoli 1 e 2<br>a metà energia!
28|Evento metà energia!<br>Ora nei Capitoli 1 + 3!
28|I livelli nei Capitoli 1 e 3<br>a metà energia!
29|Evento metà energia!<br>Ora nei Capitoli 2 + 3!
29|I livelli nei Capitoli 2 e 3<br>a metà energia!
30|Evento metà energia!<br>Attivo!
30|Energia a metà prezzo<br>in tutti i capitoli!
31|Evento metà energia!<br>Ora nel Capitolo 1!
31|Gioca ai livelli nel Cap. 1<br>usando metà energia!
32|Evento metà energia!<br>Ora nel Capitolo 2!
32|Gioca ai livelli nel Cap. 2<br>usando metà energia!
33|Evento metà energia!<br>Ora nel Capitolo 3!
33|Gioca ai livelli nel Cap. 3<br>usando metà energia!
34|Evento metà energia!<br>Ora nei Capitoli 1 + 2!
34|I livelli nei Capitoli 1 e 2<br>a metà energia!
35|Evento metà energia!<br>Ora nei Capitoli 1 + 3!
35|I livelli nei Capitoli 1 e 3<br>a metà energia!
36|Evento metà energia!<br>Ora nei Capitoli 2 + 3!
36|I livelli nei Capitoli 2 e 3<br>a metà energia!
37|Evento metà energia!<br>Attivo!
37|Energia a metà prezzo<br>in tutti i capitoli!
38|Evento metà energia!<br>tivo in livelli speciali!
39|Invasioni di zombi<br>presenti nel Capitolo 1!
40|Invasioni di zombi<br>presenti nel Capitolo 2!
41|Invasioni di zombi<br>presenti nel Capitolo 3!
42|Invasioni di zombi<br>nei Capitoli 1 e 2!
43|Invasioni di zombi<br>nei Capitoli 1 e 3!
44|Invasioni di zombi<br>nei Capitoli 2 e 3!
45|Invasioni di zombi<br>OVUNQUE!
46|Evento classificato<br>attivo!
47|Evento terminato!<br>Classificazione...
48|Guarda le<br>classifiche finali!
49|Il Cosmo<br>ti aspetta!
49|Lo spazio è pieno di<br>nemici fortissimi e folli!
49|Conquista il Cosmo!
50|Cosmo Cap. 1<br>SUPERATO!
50|Ci sono ancora tesori<br>nel Capitolo 1
51|Ottieni i tesori del Cap. 2<br>e ricevi ricompense!
51|Trova tesori per maggiore<br>potenza nel Cosmo!
52|Ottieni tutti i tesori nei<br>Capitoli di Verso il futuro!
53|Ci sono ancora tesori<br>nei Cap. 1 e 2
54|C'è ancora un tesoro<br>nel Capitolo 1
55|Ci sono ancora tesori<br>nel Capitolo 2
56|Conquista il pianeta!
57|Ci sono ancora tesori<br>nel Capitolo 2
58|Ci sono ancora tesori<br>nel Capitolo 1
59|Supera Futuro Cap. 2<br>e ottieni un potente Gatto!
60|Ottieni tutti i tesori nei<br>Capitoli di Impero dei Gatti!
61|Ottieni tutti i tesori nei<br>Capitoli di Verso il futuro!
62|C'è ancora un tesoro<br>nel Capitolo 1
62|Trova tesori per maggiore<br>potenza nel Cosmo!
63|Cosmo Cap. 3<br>SUPERATO!
63|Ci sono ancora tesori<br>nel Capitolo 2
64|Ci sono ancora tesori<br>nel Capitolo 1
64|Trova tesori per maggiore<br>potenza nel Cosmo!
65|Ottieni i tesori del Cap. 3<br>e ricevi ricompense!
65|Raccogli i tesori per poter<br>superare il Capitolo 3!
66|Ci sono ancora tesori<br>nei Cap. 1 e 2
67|C'è ancora un tesoro<br>nel Capitolo 1
68|Ci sono ancora tesori<br>nel Capitolo 2
69|Ci sono ancora tesori<br>nel Capitolo 2
70|Ci sono ancora tesori<br>nel Cosmo
70|Cosmo Cap. 3<br>superato! Complimenti!
71|Ora i Gatti dominano<br>la galassia! Complimenti!
71|Hai ottenuto tutti i tesori!<br>Beeello!
72|Evento metà energia!<br>Ora nel Capitolo 1!
72|Gioca ai livelli nel Cap. 1<br>usando metà energia!
73|Evento metà energia!<br>Ora nel Capitolo 2!
73|Gioca ai livelli nel Cap. 2<br>usando metà energia!
74|Evento metà energia!<br>Ora nel Capitolo 3!
74|Gioca ai livelli nel Cap. 3<br>usando metà energia!
75|Evento metà energia!<br>Ora nei Capitoli 1 + 2!
75|I livelli nei Capitoli 1 e 2<br>a metà energia!
76|Evento metà energia!<br>Ora nei Capitoli 1 + 3!
76|I livelli nei Capitoli 1 e 3<br>a metà energia!
77|Evento metà energia!<br>Ora nei Capitoli 2 + 3!
77|I livelli nei Capitoli 2 e 3<br>a metà energia!
78|Evento metà energia!<br>Attivo!
78|Energia a metà prezzo in tutti<br> i capitoli, solo ora!
79|Invasione di zombi nel Cap. 1!
80|Invasione di zombi nel Cap. 2!
81|Invasione di zombi nel Cap. 3!
82|Zombi nei Capitoli 1 e 2!
83|Zombi nei Capitoli 1 e 3!
84|Zombi nei Capitoli 2 e 3!
85|Zombi in tutti i Capitoli!
86|Invasione di zombi nel Cap. 1!
87|Invasione di zombi nel Cap. 2!
88|Invasione di zombi nel Cap. 3!
89|Zombi nei Capitoli 1 e 2!
90|Zombi nei Capitoli 1 e 3!
91|Zombi nei Capitoli 2 e 3!
92|Zombi in tutti i Capitoli!
93|Labirinto sotterraneo:<br>ora disponibile!
94|Labirinto sotterraneo:<br>elaborando i risultati!
95|Labirinto sotterraneo:<br>ecco i risultati!
96|Liv. Blitz disponibile!
97|Liv. collab. disponibile!
98|Livello evento disponibile!
117|Evento metà energia!<br>Attivo!
