			0	22	777	300	0
		Scusa. È successa una cosa,<br>quindi te lo chiedo più tardi!<br>Per ringraziarti del supporto<br>ti regalo questo!	0	22	300	
1	0	L'11° anniversario di The Battle Cats<br> <flash>Parte 3: Nozze feline</flash> <br> ha inizio!	2		
2	0	Sto per sposarmi<br>e vorrei che ci fossi anche tu.	3	50	
3	0	Grazie!<br>Mi fa piacere!	4	
4	0	Eh?<br>Chi è la fortunata?	5	
5	0	Si sono dichiarate in due<br>e non so chi scegliere.	6	
6	0	Una è un'amica d'infanzia<br>e l'altra è una donna regale.<br>Piaccio a entrambe.	7	
7	0	Mi piacerebbe discuterne,<br>ma devo trovare un posto<br>per la cerimonia.	8	
8	0	Queste nozze devono essere<br>indimenticabili, quindi voglio che<br>chiami tanti amici.	9	
9	0	Voglio essere circondato<br>da tanti amici...	10	
10	0	e non solo da Friskat<br>come regalo nuziale.	11	
11	0	Quindi sarei molto felice<br>se portassi un sacco di amici!	12	
12	0	Posso chiederlo<br>solo a te!	13	
13	0	Voglio che torni qui domani<br>per ascoltare la mia richiesta.	14	
14	16	Non dimenticare di portare<br>un sacco di amici!	100	
50	0	Penso di aver sentito un "no",<br>ma faccio finta<br>di aver sentito un "sì"!	3	
100	0	È difficile scegliere un posto.<br>Ritorna l'11° anniversario<br> <flash>Parte 3: Nozze feline!</flash>	101	
101	0	L'hai detto<br>ai tuoi amici?	102	150	
102	0	Grazie! Sapevo<br>che l'avresti fatto!	103	
103	0	Ieri ti ho detto<br>che si sono dichiarate<br>due ragazze.	104	
104	0	Ti parlo prima<br>della mia amica<br>d'infanzia.	105	
105	0	Ha preso con sé<br>un piccolo Gatto<br>che veniva bullizzato.	106	
106	0	È proprio una<br>Gatta per bene.	107	
107	0	E poi mi dava uno schiaffo<br>per svegliarmi<br>quando mi addormentavo in classe.	108	
108	0	È proprio una<br>Gatta per bene.	109	
109	0	E poi mangiava<br>tutti i miei cioccolatini<br>di San Valentino<br>per non farmi ingrassare.	110	
110	0	È proprio una<br>Gatta per bene.	111	
111	0	Era sempre al mio fianco<br>a prendersi<br>cura di me.	112	
112	0	Forse dovrei prendere<br>lei in sposa.<br>Tu che ne dici?	113	160	
113	0	O forse è una<br>decisione<br>troppo avventata.	114	
114	0	Eh? Che tipo è<br>l'altra candidata?<br>Beh...	115	
115	0	In realtà oggi ho<br>un appuntamento<br>dall'estetista.	116	
116	0	Di sicuro sarò<br>il Gatto più bello<br>al matrimonio!	117	
117	16	Spero che tornerai<br>domani per ascoltare<br>il resto della storia.	200	
150	0	I matrimoni senza amici<br>sono tristi, quindi<br>invita un sacco di amici!	103	
160	0	Non so se sia<br>il tipo di scelta<br>da fare con decisione.	114	
200	0	Mi sento ancora<br>più carino di ieri.<br>Ritorna l'11° anniversario<br> <flash>Parte 3: Nozze feline</flash>!	201	
201	0	Ti racconto<br>dell'altra potenziale sposa:<br>la Gatta regale.	202	
202	0	Parla inglese, mandarino, coreano<br>e persino la lingua dei Cani<br>e mi insegna queste lingue.	203	
203	0	È proprio una<br>Gatta per bene.	204	
204	0	Suo padre ha una<br>fabbrica di Friskat<br>e lei mi regala spesso<br>del Friskat.	205	
205	0	È proprio una<br>Gatta per bene.	206	
206	0	Suo nonno ha una<br>fabbrica di Vitamiao<br>e lei mi regala spesso<br>dei Vitamiao.	207	
207	0	È proprio una<br>Gatta per bene.	208	
208	0	Se scelgo lei avrò mobili nuovi,<br>un'auto nuova<br>e fedi di fuoco e acqua.	209	
209	0	È proprio una<br>Gatta per bene.	210	
210	0	Inoltre è sempre pronta<br>a confortarmi<br>quando ne ho bisogno.	211	
211	0	Se scelgo lei<br>potrei avere<br>un futuro stabile.<br>Tu che ne dici?	212	250	
212	0	Parlare con te<br>mi ha aiutato<br>a capire delle cose.	213	
213	0	Devo prendere<br>una decisione<br>con il cuore.	214	
214	0	Vorrei che ascoltassi<br>la mia decisione<br>domani.	215	
215	16	Ricordati di chiamare<br>degli invitati<br>al matrimonio!	300	
250	0	Grazie per il consiglio.<br>Mi serve del tempo<br>per pensarci.	212	
300	0	Scusa per l'attesa!<br>Ritorna l'11° anniversario<br> <flash>Parte 3: Nozze feline</flash>!	301	
301	0	Hai chiamato<br>gli invitati al<br>matrimonio?	302	350	
302	0	Sono felice di avere<br>buoni amici<br>come te!	303	
303	0	Sono finalmente<br>giunto alla verità<br>ed è stupefacente!	304	
304	0	Allora, per quanto riguarda<br>il matrimonio...	305	
305	0	...	306	
306	0	Devo aver<br>capito male!	307	
307	0	Non hanno detto<br>"Mi piaci tanto".	308	
308	0	Hanno detto "Mi piace il canto".<br>Forse perché ha aperto<br>un nuovo bar karaoke qui vicino.	309	
309	0	Mi piaci tanto.<br>"Mi piace il canto".<br>Sono simili.	310	
310	0	Non si sono dichiarate con me,<br>stavano confessando<br>il loro amore<br>per il canto!	311	
311	0	Non era una dichiarazione,<br>era solo un mio errore.	312	
312	0	E tu hai anche ascoltato<br>il mio problema<br>con pazienza...<br>Scusa.	313	
313	0	Comunque, per ringraziarti<br>ho dei Friskat per te.	314	
314	0	Ecco<flash>777 Friskat!</flash>Sono tutti tuoi!	315	
315	0	Ci sono altre missioni<br>dell'11° anniversario!<br>Per maggiori dettagli vedi<br>la Scheda missioni nella Base felina.	316	
316	0	Supera tutte le missioni<br>in ogni capitolo<br>per ottenere un  <flash>Biglietto platino</flash>!	-2	
350	0	Mi piacciono le persone oneste.	351	
351	0	Ma perché mi sento un po' solo?	303	
0		303	
