11,0,0,0,0,0,   //城番号
5500,100000,1,1,24,7,0,0,0,0,	//幅,	城体力,	生産最低F,生産最高F,	背景種類,	出現最大数,以後未使用
4,3,75,40,80,100,0,9,0,400,	//ID,出現数(0で無制限),初登場F,再登場最低F,再登場最高F,城連動出現％,手前ライン,奥ライン,ボスフラグ,強さ倍率
4,4,250,80,120,100,0,9,0,400,
4,5,500,120,180,100,0,9,0,400,
2,0,1,45,90,90,0,9,0,400,
205,1,1,1,1,90,8,8,1,100,
44,0,1,400,800,90,0,6,0,100,
2,3,1,1,1,90,0,9,0,400,
204,1,1,1,1,90,7,7,0,200,
48,0,1,400,600,90,0,9,0,100,
2,3,1,1,1,90,0,9,0,400,
203,1,1,1,1,90,6,6,0,250,
44,0,1,300,600,90,0,6,0,100,
48,0,1,250,500,90,0,9,0,100,
2,1,1,1,1,90,0,9,0,400,
2,1,1,1,1,90,0,9,0,400,
2,1,1,1,1,90,0,9,0,400,
202,1,1,1,1,90,5,5,0,2000,
2,1,1,1,1,90,9,9,1,400,
23,0,13500,13500,13500,100,9,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,


//敵は１ステージ最大１０種類
