12,0,0,0,0,0, //城番号
4000,260000,1,1,141,10,0,0,0,0,	//幅,城体力,生産最低F,生産最高F,背景種類,出現最大数,以後未使用
4,12,75,50,150,100,7,9,0,800,
43,1,150,1,1,100,0,6,0,200,
44,0,25,600,800,99,7,9,0,200,
43,3,1,600,600,99,0,5,0,200,
44,6,1,300,400,99,7,9,0,200,
530,1,25,1,1,99,6,6,1,100, //本田
23,0,13500,13500,13500,100,9,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,


//敵は１ステージ最大１０種類
