Niveau du lundi	1000	0	3
Niveau du mardi	1001	0	3
Niveau du mercredi	1002	0	3
Niveau du jeudi	1003	0	3
Niveau du vendredi	1004	0	3
Niveau du week-end	1027	0	4
Croissance verte	1097	0	5
Croissance violette	1098	0	5
Croissance rouge	1099	0	5
Croissance bleue	1100	0	5
Croissance jaune	1101	0	5
Catastrophe écarlate	1014	0	0
Sans égal	1016	0	0
Paradis des ténèbres	1015	0	0
Douce ironie	1043	0	0
Colère des cieux	1039	0	0
Dimension désespoir	1066	0	0
Rouge levant	1096	0	0
La mort qui roule	1122	0	0
2e dimension	1157	0	0
Ouragan Némo	1189	0	0
Le Grand Diablo	1259	0	0
Vengeance écarlate	1169	0	1
Néo paradis ténébreux	1172	0	1
Sans égal aussi	1176	0	1
Colère du divin	1185	0	1
Ironie amère	1187	0	1
Dimension délirante	1193	0	1
Rouge couchant	1195	0	1
Clionel dominant	1196	0	1
La mort continue de rouler	1198	0	1
Ouragan Nihil	1247	0	1
Clionel ascendant	1095	0	0
Couronnement de la reine	1119	0	0
Fleuve Styx	1117	0	0
Mort pour sa première	1128	0	0
Revanche du Roi Wahwah	1158	0	0
Profonde rêverie	1177	0	0
Impact bleu	1215	0	0
Au fond du marais	1226	0	0
Prélude à la ruine	1246	0	0
Symphonie de la tentation	1272	0	0
Tribunal du tourment	1217	0	0
Paradis de Papuu	1219	0	0
La vieille reine	1220	0	0
Gloire de Wanwan	1229	0	0
Ascension de Z-Onel	1231	0	0
Première course	1232	0	0
Rashomon	1273	0	0
Règne du tyran	1340	0	0
Fleuve Achéron	1199	0	1
Condamnation de la reine	1201	0	1
3e dimension	1203	0	1
Mort par rappel	1205	0	1
Retour du Roi Wahwah	1207	0	1
Rêverie plus profonde	1214	0	1
Le haut du marais	1243	0	1
Tribunal de l'agonie	1296	0	1
Gloire de NEO Wanwan	1338	0	1
Chat maboul	1017	0	0
Chat tank maboul	1018	0	0
Chat borgne maboul	1019	0	0
Grand Chat maboul	1020	0	0
Chat vache maboul	1021	0	0
Chat oiseau maboul	1022	0	0
Chat poisson maboul	1023	0	0
Chat lézard maboul	1024	0	0
Chat titan maboul	1025	0	0
Moneko maboule	1161	0	0
Chat dément	1102	0	1
Chat tank dément	1103	0	1
Chat borgne dément	1104	0	1
Grand Chat dément	1105	0	1
Chat vache dément	1106	0	1
Chat oiseau dément	1107	0	1
Chat poisson dément	1108	0	1
Chat lézard dément	1109	0	1
Chat titan dément	1110	0	1
P’tit Chat se réveille !	1130	0	1
P’tit Chat tank se réveille !	1131	0	1
P’tit Chat borgne se réveille !	1132	0	1
P’tit Grand Chat se réveille !	1133	0	1
P’tit Chat vache se réveille !	1134	0	1
P’tit Chat oiseau se réveille !	1135	0	1
P’tit Chat poisson se réveille !	1136	0	1
P’tit Chat lézard se réveille !	1137	0	1
P’tit Chat titan se réveille !	1138	0	1
Zone d'essais	1250	0	3
Trésors à gogo (Empire)	100	0	-1
Trésors à gogo (Futur)	101	0	-1
Trésors à gogo (Cosmos)	104	0	-1
Île aux trésors cachés	24055	0	6
Caverne des comètes	1150	0	3
Île cendrée	1151	0	3
Détroit ailé	1152	0	3
Ticket Chapsule à la clé !	1006	0	7
Siège de l’hippo !	1007	0	7
Face au danger	1078	0	7
Lieu XP	1028	0	4
Megablitz XP !	1059	0	4
Colisée XP	1124	0	4
XP sans répit !	1155	0	4
Moisson d'XP !	1319	0	4
Croissance étrange	1162	0	5
Croissance épique	1222	0	5
Mal grandissant	1274	0	5
Buffet de Chagrumes	1118	0	5
Épopée minière	1326	0	5
Lieu blitz lun.	1073	0	3
Lieu blitz mar.	1074	0	3
Lieu blitz mer.	1075	0	3
Lieu blitz jeu.	1076	0	3
Lieu blitz ven.	1077	0	3
Forêt cachée de Gapra	31000	0	5
Désert d'Ashvini	31001	0	5
Volcan de Jinfore	31002	0	5
Confluence arcanique	1255	0	-1
