2,1,0,0,0,0,   //城番号
5900,1000000,1,1,1094,30,0,0,0,0,
108,0,30,100,350,100,5,9,0,100
109,0,70,100,350,100,5,9,0,100
10,1,100,100,130,100,1,6,0,2400
7,1,200,1,1,100,1,6,0,2400
744,1,400,30,90,100,6,6,1,100
7,0,700,300,400,100,1,6,0,2400
10,2,2300,500,600,100,1,6,0,2400
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,


//敵は１ステージ最大１０種類
