0,0,0,0,0,0,			//城番号
4200,9999999,1,1,43,20,285,3,0,0,	//幅,	城体力,	生産最低F,生産最高F,	背景種類,	出現最大数,以後未使用
285,1,0,1,1,0,0,0,1,100,	//出現数(0で無制限),初登場F,再登場最低F,再登場最高F,城連動出現％,手前ライン,奥ライン,ボスフラグ,強さ倍率,スコア値
45,1,1,1,1,3960000,0,6,1,750,22000,
291,1,1,1,1,3960000,0,5,0,850,2000,
177,1,1,1,1,3860000,0,6,1,5200,18000,
175,1,1,1,1,3860000,0,6,0,5600,1000,
287,3,1,50,50,3860000,7,9,0,750,600,
291,1,1,1,1,3760000,6,6,1,750,8500,
291,1,1,1,1,3760000,0,5,0,750,8500,
172,1,1,1,1,3760000,0,6,0,4800,1000,
176,1,1,1,1,3660000,3,3,1,800,16000,
287,3,1,100,100,3660000,7,9,0,700,500,
288,1,1,1,1,3660000,4,6,0,700,1000,
45,1,1,1,1,3560000,0,6,1,700,22000,
291,1,1,1,1,3560000,0,5,0,800,2000,
177,1,1,1,1,3460000,0,6,1,4800,18000,
175,1,1,1,1,3460000,0,6,0,5200,1000,
287,3,1,50,50,3460000,7,9,0,700,600,
291,1,1,1,1,3360000,6,6,1,700,8500,
291,1,1,1,1,3360000,0,5,0,700,8500,
172,1,1,1,1,3360000,0,6,0,4400,1000,
176,1,1,1,1,3260000,3,3,1,750,16000,
287,3,1,100,100,3260000,7,9,0,650,500,
288,1,1,1,1,3260000,4,6,0,650,1000,
45,1,1,1,1,3160000,0,6,1,650,22000,
291,1,1,1,1,3160000,0,5,0,750,2000,
177,1,1,1,1,3060000,0,6,1,4400,18000,
175,1,1,1,1,3060000,0,6,0,4800,1000,
287,3,1,50,50,3060000,7,9,0,650,600,
291,1,1,1,1,2960000,6,6,1,650,8500,
291,1,1,1,1,2960000,0,5,0,650,8500,
172,1,1,1,1,2960000,0,6,0,4000,1000,
176,1,1,1,1,2860000,3,3,1,700,16000,
287,3,1,100,100,2860000,7,9,0,600,500,
288,1,1,1,1,2860000,4,6,0,600,1000,
45,1,1,1,1,2760000,0,6,1,600,22000,
291,1,1,1,1,2760000,0,5,0,700,2000,
177,1,1,1,1,2660000,0,6,1,4000,18000,
175,1,1,1,1,2660000,0,6,0,4400,1000,
287,3,1,50,50,2660000,7,9,0,600,600,
291,1,1,1,1,2560000,6,6,1,600,8500,
291,1,1,1,1,2560000,0,5,0,600,8500,
172,1,1,1,1,2560000,0,6,0,3600,1000,
176,1,1,1,1,2460000,3,3,1,650,16000,
287,3,1,100,100,2460000,7,9,0,550,500,
288,1,1,1,1,2460000,4,6,0,550,1000,
45,1,1,1,1,2360000,0,6,1,550,22000,
291,1,1,1,1,2360000,0,5,0,650,2000,
177,1,1,1,1,2260000,0,6,1,3600,18000,
175,1,1,1,1,2260000,0,6,0,4000,1000,
287,3,1,50,50,2260000,7,9,0,550,600,
291,1,1,1,1,2160000,6,6,1,550,8500,
291,1,1,1,1,2160000,0,5,0,550,8500,
172,1,1,1,1,2160000,0,6,0,3200,1000,
176,1,1,1,1,2060000,3,3,1,600,16000,
287,3,1,100,100,2060000,7,9,0,500,500,
288,1,1,1,1,2060000,4,6,0,500,1000,
45,1,1,1,1,1960000,0,6,1,500,22000,
291,1,1,1,1,1960000,0,5,0,600,2000,
177,1,1,1,1,1860000,0,6,1,3200,18000,
175,1,1,1,1,1860000,0,6,0,3600,1000,
287,3,1,50,50,1860000,7,9,0,500,600,
291,1,1,1,1,1760000,6,6,1,500,8500,
291,1,1,1,1,1760000,0,5,0,500,8500,
172,1,1,1,1,1760000,0,6,0,2800,1000,
176,1,1,1,1,1660000,3,3,1,550,16000,
287,3,1,100,100,1660000,7,9,0,450,500,
288,1,1,1,1,1660000,4,6,0,450,1000,
45,1,1,1,1,1560000,0,6,1,450,22000,
291,1,1,1,1,1560000,0,5,0,550,2000,
177,1,1,1,1,1460000,0,6,1,2800,18000,
175,1,1,1,1,1460000,0,6,0,3200,1000,
287,3,1,50,50,1460000,7,9,0,450,600,
291,1,1,1,1,1360000,6,6,1,450,8500,
291,1,1,1,1,1360000,0,5,0,450,8500,
172,1,1,1,1,1360000,0,6,0,2400,1000,
176,1,1,1,1,1260000,3,3,1,500,16000,
287,3,1,100,100,1260000,7,9,0,400,500,
288,1,1,1,1,1260000,4,6,0,400,1000,
45,1,1,1,1,1160000,0,6,1,400,22000,
291,1,1,1,1,1160000,0,5,0,500,2000,
177,1,1,1,1,1060000,0,6,1,2400,18000,
175,1,1,1,1,1060000,0,6,0,2800,1000,
287,3,1,50,50,1060000,7,9,0,400,600,
291,1,1,1,1,960000,6,6,1,400,8500,
291,1,1,1,1,960000,0,5,0,400,8500,
172,1,1,1,1,960000,0,6,0,2000,1000,
176,1,1,1,1,860000,3,3,1,450,16000,
287,3,1,100,100,860000,7,9,0,350,500,
288,1,1,1,1,860000,4,6,0,350,1000,
45,1,1,1,1,760000,0,6,1,350,22000,
291,1,1,1,1,760000,0,5,0,450,2000,
177,1,1,1,1,710000,0,6,1,2000,18000,
175,1,1,1,1,710000,0,6,0,2400,1000,
287,3,1,50,50,710000,7,9,0,350,600,
291,1,1,1,1,660000,6,6,1,350,8500,
291,1,1,1,1,660000,0,5,0,350,8500,
172,1,1,1,1,660000,0,6,0,1600,1000,
176,1,1,1,1,610000,3,3,1,400,16000,
287,3,1,100,100,610000,7,9,0,300,500,
288,1,1,1,1,610000,4,6,0,300,1000,
45,1,1,1,1,560000,0,6,1,300,18000,
291,1,1,1,1,560000,0,5,0,400,2000,
177,1,1,1,1,510000,0,6,1,1600,14000,
175,1,1,1,1,510000,0,6,0,2000,1000,
287,3,1,50,50,510000,7,9,0,300,600,
291,1,1,1,1,460000,6,6,1,300,6500,
291,1,1,1,1,460000,0,5,0,300,6500,
172,1,1,1,1,460000,0,6,0,1200,1000,
176,1,1,1,1,410000,3,3,1,350,12000,
287,3,1,100,100,410000,7,9,0,250,500,
288,1,1,1,1,410000,4,6,0,250,1000,
45,1,1,1,1,360000,0,6,1,250,14000,
291,1,1,1,1,360000,0,5,0,350,2000,
177,1,1,1,1,310000,0,6,1,1200,10000,
175,1,1,1,1,310000,0,6,0,1600,1000,
287,3,1,50,50,310000,7,9,0,250,600,
291,1,1,1,1,260000,6,6,1,250,4500,
291,1,1,1,1,260000,0,5,0,250,4500,
172,1,1,1,1,260000,0,6,0,800,1000,
176,1,1,1,1,210000,3,3,1,300,8000,
287,3,1,100,100,210000,7,9,0,200,500,
288,1,1,1,1,210000,4,6,0,200,1000,
45,1,1,1,1,160000,0,6,1,200,10000,
291,1,1,1,1,160000,0,5,0,300,2000,
177,1,1,1,1,100000,0,6,1,800,6000,
175,1,1,1,1,100000,0,6,0,1200,1000,
287,3,1,50,50,100000,7,9,0,200,600,
291,1,1,1,1,70000,6,6,1,200,2500,
291,1,1,1,1,70000,0,5,0,200,2500,
172,1,1,1,1,70000,0,6,0,500,1000,
176,1,1,1,1,40000,3,3,1,250,4000,
287,3,1,100,100,40000,7,9,0,150,500,
288,1,1,1,1,40000,4,6,0,150,1000,
172,3,1,75,75,20000,0,6,0,100,500,
292,1,1,1,1,20000,7,9,1,100,3000,
175,1,1,1,1,6000,3,3,1,100,1000,
175,1,1,1,1,6000,6,6,0,100,1000,
287,3,1,100,100,6000,7,9,0,50,
287,1,150,150,250,0,7,9,0,50,


//敵は１ステージ最大１０種類
//にゃんこ道場ランキング
